id,genre,votes
18662420,Romance-Contemporary Romance,2
20757657,History,16
20757657,Philosophy,2
3399370,Childrens,11
3399370,Fiction,6
3399370,Childrens-Picture Books,4
6682525,History,9
6682525,Religion-Islam,4
13358016,Historical,4
13358016,Historical-Historical Fiction,3
13358016,Romance,2
9761341,Fiction,20
9761341,Christian Fiction,17
9761341,Short Stories,16
9761341,Christian,13
9761341,Mystery,12
6507760,Thriller,110
6507760,Horror,58
6507760,Mystery-Crime,52
6507760,Fiction,46
6507760,Mystery,34
6507760,Thriller-Mystery Thriller,16
6507760,Suspense,9
6507760,Adult,6
6507760,Thriller-Psychological Thriller,6
6507760,Dark,4
89365,Romance,133
89365,Romance-Contemporary Romance,83
89365,Contemporary,53
89365,Fantasy-Paranormal,16
18141785,Romance,7
18141785,Contemporary,6
18141785,Holiday-Christmas,4
18141785,Romance-Contemporary Romance,4
18219495,Romance,29
18219495,New Adult,24
18219495,Contemporary,11
18219495,Romance-Contemporary Romance,8
1635496,Westerns,43
1635496,Fiction,10
1635496,Historical-Historical Fiction,9
1635496,Historical,3
18587171,New Adult,74
18587171,Romance,31
18587171,Academic-College,22
18587171,Romance-Contemporary Romance,18
12572995,Fantasy-Paranormal,81
12572995,Paranormal-Vampires,81
12572995,Fantasy-Urban Fantasy,53
12572995,Romance-Paranormal Romance,47
12572995,Romance,42
12572995,Paranormal-Witches,42
12572995,Fantasy-Magic,39
12572995,Fantasy,36
12572995,Shapeshifters-Werewolves,21
12572995,Adult,19
15823426,Nonfiction,286
15823426,Sports-Sports,198
15823426,Sports-Cycling,167
15823426,Biography,95
15823426,Autobiography-Memoir,50
18813006,Fantasy,9
18813006,Young Adult,4
18813006,Suspense,3
18813006,Science Fiction-Dystopia,3
18813006,Fiction,2
17190935,Contemporary,78
17190935,Romance,75
17190935,Young Adult,65
17190935,Fiction,24
17190935,Young Adult-Teen,15
17190935,Realistic Fiction,13
17190935,Young Adult-Young Adult Contemporary,11
17190935,Science Fiction,10
17190935,Death,10
17190935,Fantasy,9
20519516,Historical,7
20519516,Romance-Historical Romance,4
20519516,Historical-Historical Fiction,3
20519516,Fiction,2
6380842,Self Help,9
9819894,Philosophy,3
9819894,Religion,2
208913,Fiction,38
208913,Short Stories,36
208913,LGBT,21
208913,Classics,19
208913,LGBT-Gay,11
208913,Literature-20th Century,6
20836218,Food and Drink-Cookbooks,3
59851,Romance,165
59851,Fiction,69
59851,Womens Fiction-Chick Lit,22
59851,Romance-Contemporary Romance,9
59851,Adult Fiction,7
59851,Contemporary,6
59851,Novels,6
59851,Adult,5
59851,Romance-Erotic Romance,3
59851,Modern,3
18631867,Romance,11
18631867,Young Adult,11
18631867,Sports-Sports,8
18631867,New Adult,5
2135550,Young Adult,50
2135550,Romance,38
2135550,Contemporary,26
2135550,Womens Fiction-Chick Lit,16
2135550,Young Adult-High School,9
2135550,Young Adult-Young Adult Contemporary,8
2135550,Fiction,8
2135550,Young Adult-Young Adult Romance,7
2135550,Love,5
2135550,Young Adult-Teen,4
3634680,Childrens,47
3634680,Fiction,24
3634680,European Literature-Italian Literature,21
3634680,Classics,19
250964,Romance-Historical Romance,319
250964,Romance,252
250964,Historical,116
250964,Historical-Historical Fiction,29
15839322,Romance,170
15839322,Erotica-BDSM,109
15839322,Adult Fiction-Erotica,94
15839322,Romance-Contemporary Romance,63
15839322,Romance-Erotic Romance,46
16118972,Romance-Romantic Suspense,62
16118972,Romance,45
16118972,Suspense,29
16118972,Mystery,24
16118972,Contemporary,19
18079492,Fantasy-Paranormal,74
18079492,Fantasy-Urban Fantasy,74
18079492,Paranormal-Vampires,57
18079492,Romance-Paranormal Romance,44
18079492,Romance,43
18079492,Fantasy,30
18079492,Paranormal-Shapeshifters,30
17934520,Young Adult,136
17934520,Mystery,67
17934520,Contemporary,64
17934520,Romance,55
17934520,Spy Thriller-Espionage,39
8527790,Asian Literature-Turkish Literature,33
8527790,Fiction,11
2854462,Self Help,22
2854462,Nonfiction,13
17979809,Fantasy-Urban Fantasy,307
17979809,Fantasy,162
17979809,Fantasy-Paranormal,156
17979809,Paranormal-Demons,145
17979809,Paranormal-Angels,121
17979809,Romance,71
13551039,Novels,5
18758062,Fiction,3
18758062,Contemporary,3
18758062,Adult Fiction,2
181239,Philosophy,167
181239,Science,151
181239,Nonfiction,112
181239,Science-Mathematics,61
181239,Psychology,35
2978264,Romance,17
15997156,Sequential Art-Manga,192
15997156,Manga-Yaoi,28
15997156,Romance,22
15997156,Yaoi-Boys Love,13
15997156,LGBT,12
13037526,Historical-Historical Fiction,109
13037526,Historical,29
13037526,Childrens-Middle Grade,27
13037526,Young Adult,22
13037526,Fiction,16
785947,Young Adult,109
785947,Fantasy-Paranormal,60
785947,Mystery,52
785947,Fantasy,39
785947,Romance,34
18821012,Poetry,34
18821012,Classics,11
18821012,Medievalism-Romanticism,4
18821012,Fiction,3
18821012,European Literature-British Literature,3
13249650,Media Tie In-Doctor Who,167
13249650,Science Fiction,33
13249650,Science Fiction-Time Travel,16
13249650,Fiction,13
13249650,Fantasy,10
11866694,Fiction,654
11866694,Historical-Historical Fiction,172
11866694,Literary Fiction,89
11866694,Contemporary,53
18362193,Romance,82
18362193,Adult Fiction-Erotica,52
18362193,Erotica-BDSM,46
18362193,Contemporary,37
18362193,Romance-Contemporary Romance,36
154629,Sequential Art-Comics,70
154629,Sequential Art-Graphic Novels,29
154629,Superheroes-Marvel,13
154629,Fiction,7
154629,Comics-Superheroes,7
154629,Comics-Comic Book,7
7980104,Fantasy,45
7980104,Childrens,20
13642753,Fiction,47
13642753,Cultural-Japan,43
13642753,Thriller,30
13642753,Asian Literature-Japanese Literature,27
13642753,Mystery,18
13642753,Mystery-Crime,16
359848,Media Tie In-Star Wars,1073
359848,Science Fiction,193
359848,Fiction,100
8257810,Philosophy,9
8257810,Psychology,6
8257810,Nonfiction,4
8257810,Culture-Society,3
8257810,Self Help,3
8257810,Education,2
8786340,Fiction,79
8786340,Animals,39
8786340,Animals-Horses,20
8786340,Womens Fiction-Chick Lit,11
17981276,Fantasy-Paranormal,162
17981276,Romance-Paranormal Romance,142
17981276,Romance,95
17981276,Paranormal-Vampires,51
17981276,Paranormal-Shapeshifters,48
17981276,Fantasy,44
17342414,Young Adult,27
17342414,LGBT,23
17342414,Science Fiction-Dystopia,16
17342414,Romance-M M Romance,9
784470,Military History-Civil War,9
784470,History,2
982250,Fantasy,21
982250,Fiction,7
982250,Horror,3
982250,Fantasy-Urban Fantasy,3
982250,Fantasy-Paranormal,3
7342071,Sequential Art-Graphic Novels,627
7342071,Sequential Art-Comics,523
7342071,Mystery,132
7342071,Fiction,98
7342071,Mystery-Crime,90
7342071,Graphic Novels Comics,70
72707,Animals,72
72707,Classics,54
72707,Fiction,53
72707,Animals-Dogs,37
72707,Childrens,32
72707,Young Adult,20
72707,Historical-Historical Fiction,10
72707,Adventure,10
72707,Literature,8
72707,Childrens-Juvenile,6
232708,Religion-Buddhism,111
232708,Religion,25
232708,Philosophy,19
232708,Spirituality,12
232708,Nonfiction,10
2233882,Mystery,188
2233882,Fiction,90
2233882,Thriller,34
2233882,Westerns,30
845139,Fiction,5
845139,The United States Of America,2
845139,Cultural-Poland,2
18065780,Young Adult,163
18065780,Contemporary,114
18065780,Romance,75
6708360,Philosophy,6
6708360,Nonfiction,4
6708360,Asian Literature-Indonesian Literature,2
603260,Fiction,167
603260,Fantasy,122
603260,Fantasy-Mythology,27
603260,Magical Realism,25
603260,Audiobook,14
1421769,Mystery,84
1421769,Young Adult,30
1421769,Childrens-Middle Grade,21
1421769,Fiction,18
1421769,Childrens,12
1421769,Realistic Fiction,9
1421769,Childrens-Juvenile,7
1421769,Adventure,5
1421769,Thriller-Mystery Thriller,4
1421769,Humor,4
17856000,Historical-Historical Fiction,11
17856000,War-World War II,4
17856000,War,2
17856000,World War II-Holocaust,2
17856000,Cultural-Germany,2
1497534,Sequential Art-Manga,534
1497534,Fantasy,38
1497534,Humor,28
1497534,Sequential Art-Comics,22
1497534,Science Fiction,20
1497534,Manga-Shonen,15
1497534,Comics Manga,15
8253037,Science Fiction-Steampunk,233
8253037,Fantasy,62
8253037,Westerns,48
8253037,Science Fiction,38
8253037,Science Fiction-Alternate History,25
8253037,Fiction,24
8253037,Westerns-Weird West,24
8253037,Historical-Historical Fiction,14
8253037,Adventure,6
8253037,Fantasy-Urban Fantasy,6
13120397,Humor,6
13120397,Fiction,6
7827689,History,173
7827689,Nonfiction,57
7827689,Literature-19th Century,15
7827689,Music,11
9676707,Young Adult,2
9676707,Fiction,2
21899701,Romance,21
21899701,Contemporary,11
21899701,Romance-Contemporary Romance,10
21899701,New Adult,6
16130141,Mystery,157
16130141,Fiction,58
16130141,Thriller,21
15810405,Horror-Zombies,17
15810405,Horror,7
15810405,Science Fiction-Apocalyptic,5
21939203,Romance,12
21939203,Romance-Contemporary Romance,4
5948950,Poetry,47
398152,Classics,25
398152,Fiction,20
398152,Novella,8
398152,Literature,7
398152,Adventure,5
398152,Literature-19th Century,4
22025733,Romance,4
22025733,New Adult,2
22025733,Romance-Erotic Romance,2
22025733,Contemporary,2
18114057,Science Fiction,441
18114057,Fiction,229
8662494,Fantasy,7
8662494,Fantasy-Urban Fantasy,5
8662494,Fiction,3
8662494,Paranormal-Vampires,2
18194358,Romance,32
18194358,New Adult,24
18194358,Romance-Contemporary Romance,15
18194358,Contemporary,15
21857790,Romance,19
15701850,Romance,42
15701850,Young Adult,16
15701850,Contemporary,16
15701850,Young Adult-High School,10
15701850,Humor,5
15701850,Young Adult-Teen,4
15701850,Love,4
15701850,Young Adult-Young Adult Contemporary,4
15701850,Realistic Fiction,3
15701850,Young Adult-Young Adult Romance,3
18331180,New Adult,28
18331180,Romance,21
18331180,Romance-Contemporary Romance,16
18331180,Contemporary,16
59962,Sequential Art-Comics,404
59962,Sequential Art-Graphic Novels,261
59962,Superheroes-Marvel,116
59962,Marvel-X Men,51
59962,Comics-Comic Book,44
59962,Comics-Superheroes,35
13537542,Historical-Historical Fiction,147
13537542,Mystery,60
13537542,Historical,58
13537542,Romance,56
13537542,Fiction,33
13537542,Romance-Historical Romance,30
13537542,Historical-Regency,25
13537542,Mystery-Historical Mystery,17
1384415,Mystery,122
1384415,Fiction,66
1384415,Thriller,55
1384415,Mystery-Crime,48
1384415,Suspense,30
1384415,Thriller-Mystery Thriller,20
1384415,Thriller-Psychological Thriller,19
1384415,European Literature-British Literature,10
1384415,Contemporary,8
1384415,Mystery-Detective,5
20652686,Romance-M M Romance,72
20652686,LGBT,46
20652686,Contemporary,35
20652686,Romance,34
20652686,Young Adult,27
21861048,Romance,33
21861048,Literary Fiction,8
21861048,Romance-Contemporary Romance,8
21861048,Family,8
15789177,Romance,78
15789177,New Adult,44
15789177,Contemporary,29
15789177,Romance-Contemporary Romance,20
15789177,Womens Fiction-Chick Lit,19
22433174,European Literature-Spanish Literature,2
20740634,Fantasy,52
20740634,Young Adult,27
20740634,Fantasy-Paranormal,20
20740634,Fantasy-Magic,15
20740634,Romance,13
20740634,Fairies-Fae,10
20740634,Fantasy-Mythology,7
20740634,Young Adult-Young Adult Fantasy,6
20740634,Fantasy-Urban Fantasy,4
20740634,Paranormal-Shapeshifters,4
936503,Young Adult,37
936503,Fiction,37
936503,Fantasy,28
936503,Cultural-Canada,28
936503,Childrens,21
18586409,Horror-Zombies,29
18586409,Horror,17
18586409,Fiction,6
18586409,Science Fiction-Apocalyptic,6
18586409,Suspense,5
18586409,Apocalyptic-Post Apocalyptic,4
17981391,Fantasy,224
17981391,Childrens-Middle Grade,69
17981391,Adventure,47
17981391,Animals,35
17981391,Fiction,34
12795738,Fiction,46
12795738,Historical-Historical Fiction,43
12795738,Drama,23
12795738,Sociology-Abuse,15
1917763,Childrens,14
20561851,Fantasy-Paranormal,21
20561851,Fantasy,17
20561851,Paranormal-Angels,16
20561851,Romance,8
20561851,New Adult,8
6765788,Fantasy,586
6765788,Fantasy-High Fantasy,39
6765788,Fantasy-Epic Fantasy,34
6765788,Fiction,28
6765788,Fantasy-Magic,27
6765788,Science Fiction Fantasy,15
6765788,Adult,7
6765788,Young Adult,7
6765788,Epic,5
6765788,Adventure,3
402994,Spirituality,37
402994,Religion-Buddhism,25
402994,Nonfiction,11
402994,Self Help,8
22031476,Poetry,5
1092572,Young Adult,18
1092572,Fiction,18
1092572,European Literature-German Literature,12
1092572,Novels,6
1092572,Historical-Historical Fiction,6
13547381,Fiction,480
13547381,Contemporary,82
16064400,Fiction,3
16064400,Historical-Historical Fiction,2
16064400,Classics,2
6097431,Fiction,4
20371824,Mystery,8
20371824,Fantasy-Paranormal,7
20371824,Paranormal-Witches,3
20371824,Fantasy-Magic,3
16086077,Romance,5
16086077,New Adult,4
16086077,Contemporary,3
22668785,Fantasy-Paranormal,24
22668785,Romance,23
22668785,Fantasy-Urban Fantasy,21
22668785,Paranormal-Ghosts,12
22668785,Mystery,8
22668785,Romance-Paranormal Romance,8
22668785,Fantasy,6
22547731,Childrens,2
17403101,Romance,166
17403101,Romance-Contemporary Romance,95
17403101,Contemporary,60
831829,Sequential Art-Graphic Novels,563
831829,Sequential Art-Comics,526
831829,Horror,469
831829,Paranormal-Vampires,190
831829,Fiction,97
831829,Graphic Novels Comics,57
22301647,Fantasy-Paranormal,2
62555,Science,159
62555,Nonfiction,132
62555,Psychology,84
62555,Science-Biology,69
62555,Philosophy,62
62555,Anthropology,40
62555,Biology-Evolution,35
11836562,Paranormal-Angels,78
11836562,Fantasy,64
11836562,Young Adult,58
11836562,Romance,43
11836562,Fantasy-Paranormal,40
11836562,Christian Fiction,34
10319829,Romance,212
10319829,Romance-Contemporary Romance,142
10319829,Contemporary,89
10319829,Womens Fiction-Chick Lit,26
12109310,Self Help,6
12109310,Nonfiction,4
12109310,Self Help-Personal Development,3
12109310,Spirituality,3
12109310,Philosophy,3
17798647,Horror,10
17798647,Paranormal-Vampires,8
17798647,Fantasy-Paranormal,5
17798647,Historical-Historical Fiction,5
17798647,Fantasy,4
12213062,Biography,2
13542909,Nonfiction,285
13542909,Psychology,153
13542909,Self Help,86
16100436,Science Fiction,207
16100436,Fiction,71
16100436,Romance,71
16100436,Science Fiction-Dystopia,41
3212989,Romance-M M Romance,154
3212989,Contemporary,39
3212989,Romance,35
1789979,Psychology,9
1789979,Nonfiction,5
1789979,Religion,3
1789979,Spirituality,2
13574515,Asian Literature-Turkish Literature,3
13574515,Roman,2
21531437,Romance,31
21531437,Romance-Romantic Suspense,25
21531437,Contemporary,13
21531437,Novella,13
21531437,Suspense,12
22324898,Romance,184
22324898,Young Adult,166
22324898,Contemporary,94
22324898,New Adult,89
14456,Nonfiction,613
14456,Science,469
14456,Psychology,370
14456,Health-Medicine,148
14456,Biology-Neuroscience,100
14456,Medical,97
21851827,Romance,56
21851827,Romance-Contemporary Romance,20
21851827,Contemporary,8
21851827,Business-Amazon,6
21851827,War-Military Fiction,6
21851827,Fiction,4
21851827,Inspirational,3
21851827,Family,2
21851827,Transport-Motorcycle,2
21851827,Romance-Love Story,2
1793854,Science Fiction,31
1793854,Fiction,9
6487832,Novels,9
6487832,Historical-Historical Fiction,5
3971037,Cultural-France,10
3971037,Fiction,8
3971037,Roman,5
3971037,Fantasy,4
13584309,Mystery,43
13584309,Historical-Historical Fiction,32
13584309,Cultural-Ireland,31
13584309,Fiction,27
13584309,Mystery-Crime,25
13584309,Thriller,25
13584309,Historical,12
3003723,Fantasy-Paranormal,15
3003723,Paranormal-Vampires,14
3003723,Romance-Paranormal Romance,11
3003723,Romance,6
3003723,Adult Fiction-Erotica,6
3003723,Fantasy-Supernatural,3
17348129,European Literature-Czech Literature,2
28802599,Fiction,288
28802599,Mystery,175
28802599,Thriller,117
18220922,Romance,2
3490300,Novels,42
3490300,Fiction,21
156597,History,45
156597,Nonfiction,25
156597,Politics,6
156597,War,4
156597,North American Hi...-American History,3
6652346,Biography,18
12605487,Science Fiction,919
12605487,Fiction,288
12605487,Audiobook,169
168283,Fiction,10
168283,European Literature-Italian Literature,8
168283,Cultural-Italy,5
7132429,Fiction,2
7132429,Romance,2
22306115,Poetry,4
22306115,Fantasy,3
22306115,Childrens-Nursery Rhymes,3
22306115,Childrens,2
22306115,Humor,2
21948349,Eastern Africa-Ethiopia,6
21948349,Cultural-Africa,5
21948349,Fiction,4
21803375,New Adult,10
21803375,Romance,10
21803375,Sociology-Abuse,3
21803375,Romance-Contemporary Romance,3
21803375,Dark,2
21803375,Drama,2
21803375,Adult,2
21803375,Warfare-Fighters,2
21803375,Contemporary,2
3246942,Fantasy,342
3246942,Fiction,126
3246942,Young Adult,114
3246942,Fantasy-Fairy Tales,44
9277339,Science Fiction-Steampunk,224
9277339,Young Adult,107
9277339,Fantasy,99
9277339,Romance,37
9277339,Fantasy-Paranormal,35
9277339,Paranormal-Fairies,26
4330937,Fiction,8
4330937,Literature-American,6
4330937,Childrens,3
4330937,Young Adult,2
4330937,Novels,2
15798786,Horror-Zombies,59
15798786,Fantasy-Urban Fantasy,32
15798786,Horror,30
15798786,Fiction,9
15798786,Fantasy,8
9253252,Novels,6
9253252,Literature-20th Century,3
13240806,Historical-Historical Fiction,7
13240806,Historical,4
13240806,Young Adult,4
9975463,Romance-Historical Romance,129
9975463,Romance,128
9975463,Historical-Regency,81
9975463,Historical,76
9975463,Historical-Historical Fiction,40
1269436,Science Fiction,133
1269436,Fiction,24
10974100,Mystery,30
10974100,Fiction,18
10974100,Gothic,10
10974100,Holiday-Christmas,7
10974100,Romance,7
17905477,Romance,162
17905477,Romance-Romantic Suspense,141
17905477,War-Military Fiction,84
17905477,Fantasy-Paranormal,77
17905477,Contemporary,76
17905477,Suspense,75
17969685,Romance,49
17969685,Adult Fiction-Erotica,25
18667954,Young Adult,179
18667954,Fantasy,112
18667954,Fantasy-Paranormal,97
18667954,Romance,78
18667954,Horror,64
410368,Mystery,38
410368,Young Adult,8
410368,Fiction,7
410368,Childrens,6
410368,Childrens-Middle Grade,5
15713696,Romance-Paranormal Romance,72
15713696,Fantasy-Paranormal,66
15713696,Paranormal-Vampires,45
15713696,Romance,31
15713696,Paranormal-Demons,22
22246200,Mythology-Mermaids,9
22246200,Fantasy-Magic,6
22246200,Fantasy,4
22246200,Romance,3
22246200,Romance-Paranormal Romance,3
7302402,Fantasy,273
7302402,Fantasy-Magic,17
7302402,Fantasy-High Fantasy,16
7302402,Fiction,16
26198419,Fiction,6
26198419,Novels,2
6452731,Philosophy,1027
6452731,Nonfiction,565
6452731,Politics,241
6452731,Law,111
5072179,Erotica-BDSM,223
5072179,Romance-M M Romance,172
5072179,Contemporary,48
5072179,Adult Fiction-Erotica,47
5072179,Romance,34
22850084,Romance,23
22850084,Contemporary,14
22850084,Dark,13
22850084,Romance-Contemporary Romance,11
22850084,Suspense,8
22850084,New Adult,7
21567666,Fantasy-Paranormal,18
21567666,Romance-Paranormal Romance,17
21567666,Paranormal-Vampires,5
21567666,Romance,5
21567666,Fantasy,4
21567666,Paranormal-Witches,4
78257,Fiction,172
78257,Classics,129
78257,Cultural-African American,65
344846,Biography,64
344846,Nonfiction,63
344846,History,55
344846,Architecture,20
344846,North American Hi...-American History,15
344846,Environment-Nature,8
9768692,Fantasy-Urban Fantasy,237
9768692,Fantasy,103
9768692,Fantasy-Paranormal,89
9768692,Paranormal-Angels,78
9768692,Paranormal-Demons,61
9768692,Romance,42
9768692,Fantasy-Magic,39
919231,Historical-Historical Fiction,14
919231,Spy Thriller-Espionage,4
919231,War-World War II,3
919231,Historical,2
919231,Literature,2
919231,Thriller-Mystery Thriller,2
2679060,Sequential Art-Manga,296
2679060,Fantasy,35
2679060,Romance,11
2679060,Sequential Art-Comics,10
2679060,Horror,9
2679060,Fantasy-Fairy Tales,7
9754897,Romance,15
9754897,Fiction,14
9754897,Family,4
427795,Fiction,17
427795,European Literature-British Literature,4
427795,Mystery-Crime,3
427795,Mystery,3
427795,Female Authors,3
427795,Modern,3
6136573,Asian Literature-Japanese Literature,9
6136573,Novels-Light Novel,8
6136573,Fantasy,6
6136573,Fiction,3
6136573,Romance,2
13547958,Fantasy,13
13547958,Fantasy-Urban Fantasy,8
13547958,Adventure,4
21539471,Christian Fiction,68
21539471,Fiction,59
21539471,Historical-Historical Fiction,39
21539471,Contemporary,23
732350,Nonfiction,8
732350,Spirituality,6
732350,Psychology,4
732350,Self Help,3
13360383,Science Fiction-Steampunk,5
13360383,Fantasy,5
13360383,Fiction,3
136405,Classics,14
136405,Fiction,7
136405,Short Stories,7
136405,Humor,4
20439619,Warfare-Fighters,44
20439619,Romance,41
20439619,Sociology-Abuse,33
20439619,Adult Fiction-Erotica,32
22732546,Dark,10
22732546,Romance,6
1966332,Nonfiction,2
840375,Fantasy,48
840375,European Literature-German Literature,5
840375,Young Adult,4
16250940,Fantasy-Urban Fantasy,233
16250940,Fantasy,129
16250940,Fantasy-Paranormal,36
16250940,Fantasy-Magic,33
16250940,Fiction,21
10662433,Young Adult,359
10662433,Contemporary,237
10662433,Fantasy-Paranormal,154
10662433,Romance,115
7487212,Horror,299
7487212,Thriller,40
7487212,Fiction,34
7487212,Mystery,21
7487212,Suspense,18
14744153,Science Fiction,3
14744153,Fiction,2
6588092,Fiction,29
6588092,Historical-Historical Fiction,28
6588092,American-Southern,9
6588092,Magical Realism,8
20176578,Sequential Art-Graphic Novels,90
20176578,Fantasy,89
20176578,Sequential Art-Comics,83
20176578,Fiction,13
20176578,Adventure,10
647685,Fiction,19
647685,Cultural-Australia,4
647685,Humor,3
18599909,Nonfiction,121
18599909,Autobiography-Memoir,69
18599909,Womens Fiction-Chick Lit,23
18599909,Biography,17
16922991,Christian Fiction,32
16922991,Fiction,24
16922991,Amish,14
16922991,Christian,13
16922991,Christian Fiction-Amish Fiction,13
34838876,Adult Fiction-Erotica,3
23462889,Science Fiction,2
345301,Law,67
345301,Biography,56
345301,History,46
345301,Nonfiction,41
345301,Politics,14
9712800,Classics,75
9712800,Fiction,27
9712800,Novels,18
9712800,Cultural-Russia,14
9712800,Literature-Russian Literature,11
9712800,Romance,9
9712800,Literature,9
9712800,Literature-19th Century,5
9712800,Historical-Historical Fiction,4
9712800,Historical,4
16137069,Fiction,7
16137069,Thriller,5
16137069,Cultural-India,2
16137069,Spy Thriller-Espionage,2
16137069,Mystery,2
16137069,Asian Literature-Indian Literature,2
2643388,Sequential Art-Manga,136
2643388,Sequential Art-Comics,11
2643388,Romance,7
2643388,Sequential Art-Graphic Novels,6
17797635,Young Adult,32
17797635,Action,19
17797635,Thriller,14
17797635,Adventure,13
17797635,Fiction,10
7548010,Romance,45
7548010,Novels,13
7548010,Asian Literature-Indonesian Literature,13
7548010,Womens Fiction-Chick Lit,12
7548010,Romance-Contemporary Romance,9
21479287,Thriller,2
18585092,History,2
3371137,Biography,88
3371137,Nonfiction,30
23566413,Fantasy,4
23566413,Horror,3
23566413,Business-Amazon,3
23566413,Thriller-Mystery Thriller,2
23248431,Horror,10
23248431,Horror-Zombies,10
23248431,Apocalyptic-Post Apocalyptic,3
23248431,Science Fiction-Dystopia,2
23248431,Action,2
3980838,Historical-Historical Fiction,18
3980838,Historical,6
3980838,War-World War I,2
9470575,History,241
9470575,Nonfiction,156
9470575,Travel,80
19325752,Fantasy,71
19325752,Fiction,10
19325752,Heroic Fantasy-Sword and Sorcery,4
14289567,Fantasy-Paranormal,23
14289567,Young Adult,18
14289567,Paranormal-Ghosts,18
14289567,Novella,10
604562,Philosophy,63
604562,Nonfiction,28
604562,Religion,25
604562,Religion-Theology,21
604562,Psychology,12
604562,Anthropology,12
604562,Sociology,10
604562,History,9
17458393,Short Stories,6
17458393,Cultural-Africa,5
17458393,Fiction,4
54597,Sequential Art-Comics,152
54597,Humor,37
54597,Sequential Art-Comic Strips,23
54597,Sequential Art-Graphic Novels,19
8883501,Young Adult,179
8883501,Romance,112
8883501,Contemporary,90
8883501,Realistic Fiction,29
8883501,Womens Fiction-Chick Lit,25
8883501,Young Adult-Young Adult Romance,22
7105495,Fiction,56
7105495,Southern Africa-South Africa,39
7105495,Historical-Historical Fiction,36
7105495,Cultural-Africa,26
7105495,Literature-African Literature,12
18478915,Fantasy-Paranormal,41
18478915,Fantasy,36
18478915,Young Adult,25
18478915,Romance,25
18478915,Romance-Paranormal Romance,18
18478915,Fantasy-Urban Fantasy,16
18478915,Paranormal-Vampires,14
18478915,Paranormal-Witches,11
18478915,Fantasy-Magic,9
18478915,Paranormal-Demons,9
244775,Fiction,13
244775,LGBT,10
244775,Gay-Gay Fiction,9
244775,LGBT-Gay,5
244775,Adult Fiction,3
244775,GLBT-Queer,3
14713720,Young Adult,2
16117182,Romance,87
16117182,Young Adult,55
16117182,Contemporary,37
16117182,Fiction,34
8735747,History,108
8735747,Nonfiction,74
8735747,Biography,46
8735747,War,44
8735747,War-Military Fiction,24
8735747,War-World War II,21
17345258,Fiction,692
17345258,Historical-Historical Fiction,497
17345258,Humor,189
17345258,Womens Fiction-Chick Lit,136
17345258,Audiobook,107
17345258,Adult Fiction,80
17345258,American-Southern,78
17345258,Historical,70
17345258,Book Club,61
17345258,War-World War II,55
896422,Poetry,24
896422,Cultural-India,5
896422,Classics,4
896422,Literature,3
896422,Asian Literature-Indian Literature,3
13611440,Sequential Art-Graphic Novels,419
13611440,Sequential Art-Comics,280
13611440,Fantasy,272
13611440,Fiction,61
17284141,Fiction,4
717811,Fiction,74
717811,Short Stories,20
717811,Romance,18
717811,Contemporary,14
717811,Novels,9
239595,Fiction,34
239595,Historical-Historical Fiction,19
239595,Cultural-Italy,8
239595,Mystery,6
239595,Art,6
239595,Historical,4
17949524,Thriller,65
17949524,Mystery,24
17949524,Fiction,15
17949524,Historical-Historical Fiction,10
18107951,Fantasy,618
18107951,Mystery,575
18107951,Fantasy-Paranormal,563
18107951,Fantasy-Urban Fantasy,436
18107951,Fiction,297
18107951,Paranormal-Vampires,227
3786877,Fiction,48
3786877,European Literature-Portuguese Literature,35
3786877,Cultural-Portugal,35
3786877,Literature,12
3786877,Contemporary,9
3786877,Romance,8
3786877,Novels,7
3786877,Psychology,4
3786877,Central Africa-Angola,4
3786877,Mystery-Crime,2
1660955,Fiction,8
621394,Art,49
621394,Poetry,32
621394,Philosophy,18
621394,Nonfiction,10
621394,Writing-Essays,9
98248,Nonfiction,40
98248,Sports-Sports,19
98248,Health,18
98248,Sports-Fitness,18
98248,Self Help,8
18513423,Biography,7
18513423,Biography Memoir,2
21856443,Romance,41
21856443,Romance-Contemporary Romance,23
21856443,New Adult,19
21856443,Contemporary,15
20342214,Science Fiction,3
20342214,Horror,2
22806018,Short Stories,68
22806018,Classics,54
22806018,Horror,24
22806018,Fiction,19
22806018,Mystery,9
22806018,Literature-American,8
815870,Nonfiction,25
815870,Marriage,17
815870,Relationships,15
815870,Self Help,12
190396,Historical-Historical Fiction,41
190396,Fiction,32
190396,Asian Literature-Turkish Literature,32
190396,War,10
22934219,Romance,62
22934219,New Adult,40
22934219,Academic-College,22
22934219,Contemporary,17
1540890,Fantasy-Paranormal,47
1540890,Romance,35
1540890,Romance-Paranormal Romance,32
1540890,Fantasy,21
1540890,Womens Fiction-Chick Lit,21
1540890,Paranormal-Witches,13
1540890,Paranormal-Ghosts,8
1540890,Adult,7
1540890,Fiction,7
1540890,Fantasy-Supernatural,7
6765675,Science Fiction,8
6765675,War-Military Fiction,4
6765675,Polyamorous-Harem,3
6765675,Space,2
451521,Fantasy,149
451521,Fiction,16
451521,Science Fiction,15
46722,Science,451
46722,Nonfiction,370
46722,Health-Medicine,120
46722,Medical,87
46722,History,87
16040242,Romance,37
16040242,Romance-Contemporary Romance,18
16040242,Contemporary,10
16040242,Womens Fiction-Chick Lit,10
16040242,Sports-Sports,9
16077684,Romance,132
16077684,Romance-Contemporary Romance,90
