author_id,book_id
39677,271248
38301,13079
40596,27310
39807,842395
40513,6516613
37875,66676
37656,6680441
41658,3488375
42471,690644
37960,2572997
46456,6528512
39013,7098832
39288,300451
37080,34289
38529,319033
38638,633514
37896,527862
38124,10814989
41320,11300451
46135,3545945
38634,32639
45673,2264743
37726,463378
46622,902792
38326,9609429
43922,11367731
38917,15791154
37655,1274722
43133,773171
39847,6215562
37418,207533
37646,132598
36647,6671931
36965,13122965
42455,7328725
43440,1310835
37377,8586573
39650,2122216
37000,6364521
42500,9636371
39845,10831726
40256,1553885
38196,16054114
46971,20086
37305,11936279
42415,135320
44364,5341067
46456,12606552
36857,6503155
37637,14741092
41397,2013929
41774,1824217
42219,734611
36934,12989112
42715,15988913
41839,13563459
41217,15709104
38734,11380377
37988,31364
36936,9635325
36529,6978605
38356,17504941
41492,2681467
44807,12466944
37494,1117732
36936,10755443
37821,13261096
41274,15988798
36833,8100979
36934,9470371
37992,18078028
45502,1309025
47949,9959537
39697,174357
40714,220748
45390,8303108
42290,1778693
45018,18528872
48337,2248060
37645,89356
37972,85222
41885,12722468
37397,20653500
47696,2474047
44754,16139500
43753,2680051
44982,1397538
39306,57096
37885,17907518
48091,1001911
42622,8460524
37718,10383597
37273,18374015
41492,17288674
38633,397874
42607,1506342
45602,16134839
38162,17898228
48274,17265216
43572,359249
38529,6414515
37051,4608571
40964,12579262
39747,762727
48099,23359127
38034,24515
37971,28093
39090,18857004
37554,17162435
42377,43996
37875,68396
37497,10345708
36852,15786285
38369,171008
36642,18775203
37318,420747
39692,13637128
46885,21952189
41817,15801226
36632,117369
46619,18143974
39921,25587067
41849,94053
39652,1121526
48618,25421814
45598,17905433
48079,2039091
46164,2922121
37234,37772
36853,184962
39395,2463887
38495,9518873
37052,61957
45501,15016
41075,334804
37778,18006456
47121,21570074
43440,2559118
47934,1188081
44073,15802452
36641,25425797
39732,23691251
37490,10843036
42943,21900138
39475,24281477
37351,14999720
44758,25696432
39461,13392817
38831,18481353
37736,20690407
45639,33300065
37463,33013201
37206,31446987
36871,25776210
37961,2401818
38979,28943693
39555,18658071
41820,2340
38051,363302
38367,29348304
45936,11170428
40734,30510
42872,25900032
36968,29430049
37195,30364190
45867,31687423
39666,21895563
37172,36989216
40630,10416034
42609,3217341
43815,18635040
40363,26808672
45457,39793011
37463,20933645
36744,31555221
38991,45154131
47827,41453556
38642,131181
36631,39863269
39673,21412246
40587,240188
40456,28960325
46354,545587
41580,7470248
37580,37562880
37852,30634922
39285,22749796
40507,23137330
42810,41386643
40410,23396
40266,15848896
40667,35841774
47563,53702020
37736,24966838
43873,45718175
39046,500660
39464,109328
42488,26206
37042,3034842
36832,3985660
40835,71777
37047,27692
37978,16424
43680,393474
37235,194808
38140,84079
42343,2671758
37353,325718
40066,2330383
37268,379139
39656,2163420
39901,920219
36842,1264696
48481,36193
38560,6505069
39677,13729
43436,7879247
36812,6671690
45452,251052
37162,87989
41938,237032
37375,596834
45841,12054
41658,5664051
36832,491244
44506,78071
42471,125545
46778,688975
39274,152643
41445,7744219
37080,47533
42037,1585299
42990,19842
39291,352781
36879,2227528
42197,2788874
46135,3384894
39736,8456791
42011,7420106
39274,1155278
37895,172735
40694,2310220
36894,10106
37655,2968562
37078,8333930
37874,2617843
40118,48119
41811,139176
42455,8495686
37000,6096829
48473,7456085
38432,51245
38196,16081789
37700,386270
38030,12840440
41397,377347
38002,6318426
36886,10209997
42415,114939
44364,6584545
43440,25494
46971,263875
48148,23842
36857,2800168
38530,251962
41774,1824202
38778,231610
48225,6080265
42134,4451
37260,128616
43240,14827716
37463,15924677
36811,16153243
36949,18042708
42349,5865404
43634,6140017
38356,17504621
39924,13516163
46512,1288758
36936,9635319
38195,17454088
41274,13386020
37992,15738951
36667,12144569
36832,8498031
42290,1778691
37399,12682801
37367,199530
47167,12427658
36663,17607850
37482,7679
43753,1261859
44982,894149
38166,18142413
37703,394616
42447,18481904
44845,2153110
36626,10814753
45602,16134829
37948,20944389
36852,7100200
39069,18074107
40644,18688131
36723,13643163
45698,18132803
36863,20556438
44387,970908
37178,36247693
39291,535315
42534,18302171
42377,2967316
37696,15946128
38596,20852804
37458,17336849
37183,17909627
47061,2211675
36642,18759748
37318,132641
37178,17364620
39775,20883847
42498,70956
38295,2909414
45595,19074621
48618,18733437
45598,20321138
48079,234093
44911,16074553
47464,211100
37835,89623
48442,18622130
46456,1190156
36957,21858914
37889,1515582
37038,6185409
37247,6691554
41616,511655
39736,17379323
46685,395112
37450,13447981
36859,12880428
40842,12595
37567,17790217
39413,922009
37231,1856301
40000,10284324
44397,25898265
47088,31076276
37206,30333711
41609,629619
46659,25648758
37299,17232261
44989,33002047
36697,28693701
36871,30687916
37961,11888804
37852,15808231
46186,3759589
37174,26615962
38244,22533415
36832,22571731
47841,6885124
41802,25176
36556,22076
36643,33732
43815,31371228
37896,774964
40363,27800998
43355,3590446
47022,28587698
45301,30653967
37208,34851664
39673,29632240
44050,31226744
37580,41451637
43818,33961524
36598,18869974
38297,35457256
37804,17552467
40242,1926982
44129,40666881
44364,352828
38003,40032339
42747,45892228
36581,22321
39274,39980
37409,131793
38510,218152
44552,820619
46723,419409
41146,420278
40530,2282203
37646,132606
44348,8826
42343,4195038
37268,528965
39901,1193817
37052,238961
43202,764887
43864,606939
37055,131116
40755,619825
43184,27646
36630,476494
43244,60291
38051,290973
38093,95608
45281,122942
38400,8138434
37410,15576
46540,146199
41658,2516238
44748,822200
39114,3196717
37080,1017906
36832,114179
38602,10183211
36885,1779929
43551,267102
38560,7123179
39973,210235
36473,7278720
37895,558654
40694,3568996
37660,11578726
37665,803449
43109,9047584
36573,116254
38046,8255649
42525,11824848
44537,1520896
44522,14759955
38532,896629
37027,43576
42455,13624014
44948,13445216
38196,16148776
38540,10772820
37386,259920
42415,142462
36898,527077
44364,6376445
37975,12553276
41774,2601674
47464,211099
44434,9748208
43467,6534932
41867,5240
37370,54525
38625,12312770
43436,18002175
39051,17774609
42349,5809988
43634,6633789
37216,2452383
44807,14742449
44517,7685687
37992,12191246
37448,15777401
39351,127232
37409,131790
41877,106590
42290,1778692
37399,9490038
47494,20931404
44754,13446443
40084,121173
44982,1397532
42692,9862105
39015,714585
43592,7968013
47783,116722
42373,18053047
36718,534258
37831,2833172
37727,5073782
41912,18079501
42226,17999315
37956,15816410
37652,13552225
40477,17566943
40250,7733167
40717,119030
40342,479707
48099,23277495
36647,107781
37835,28000
37183,17909617
46968,15721864
42368,377912
36725,31450846
41637,79649
39692,8637521
37169,17836
39086,23165690
40625,13436380
37646,958521
41279,18171324
38192,18686776
48618,22836124
46205,22459998
46959,8468743
46778,341247
46164,16921
40823,18008075
39063,22027888
36907,13594588
38573,25461107
42778,32377
42585,7877565
42859,6633798
41957,13072658
46456,5997794
42459,11607961
37447,25580828
36859,17262197
39413,1306847
45125,13702224
43541,25911238
37633,830899
37126,595415
47838,11405746
47334,22798521
41812,140524
37805,595397
37961,15803758
37204,25167898
38060,20256594
38421,17608898
36625,20454635
37140,15753060
43951,3479967
41109,100480
37352,4660
42368,77514
47841,1546934
36664,36544372
37338,24499258
37463,18485945
41013,35965773
41616,511718
37706,231821
39986,49673
40363,25083219
45622,161402
42775,31371568
40409,13120464
45543,12190368
38642,30303793
37866,37586799
36704,36590488
44050,40699666
37290,98799
38160,5982209
37852,266384
37317,36099189
36868,38395454
38165,17788420
40513,1051588
38519,39087705
37165,32990975
36925,22597784
40736,694997
41791,105490
37311,875109
41422,368089
37859,1153200
42141,217576
44349,4532622
37423,94803
42343,3005076
37268,1525161
37994,614884
39901,619891
40755,1258620
48137,25637
43244,60284
38051,363312
38093,95619
37410,34942
36832,230003
36832,1110299
36832,491230
42080,409991
44748,2516188
39015,247091
46003,70509
44347,192977
39973,64023
41466,13449260
37540,9583173
37895,438190
40334,227920
40694,6335685
37665,240453
37985,84785
39959,5404
40062,9491739
44522,14955004
36647,107790
37723,61536
37324,85384
38280,7704943
36856,34493
46512,7845977
41649,6885954
40256,35808
37421,12911773
37083,4935682
37692,2443402
42415,542011
44364,2549937
37370,1404027
40122,11058400
37975,237114
41774,1824193
39846,13060608
39631,570668
37176,17201095
38084,469959
38408,11724858
39413,509957
40127,2638786
42496,9612470
42471,125651
37192,11356211
37822,511206
37201,17979909
37049,444330
45136,18242263
44807,12031726
37144,4390
46388,12754689
36473,169885
45634,516570
41293,17352909
39732,26148369
43753,6734392
38416,11702088
47598,17404760
37954,18241159
47049,327
37875,171471
37175,16150996
38165,16003322
36800,9730082
42211,8796792
47064,416108
38027,21535284
36516,13455726
38990,18072607
37149,4515
37448,15846008
40250,7760895
40342,44750
36754,5088467
43565,383018
36832,682156
42614,1763363
37183,17909622
42064,895491
38102,13450545
40124,44766
46481,13605031
36720,23381014
38078,9918277
39697,414655
38192,17670636
38140,7883494
48618,18110734
39567,18068907
42185,18760176
36894,7076074
37231,552987
38038,53200
37874,15519
43445,23365873
42988,17333781
37643,30370
42585,8665113
38557,8472655
42459,22206699
41802,153163
40342,2205950
46899,27419797
40000,22571253
36659,20909906
45124,10602516
37709,440496
47838,11112513
37857,2984286
42152,21835
37434,46460
41102,13541657
39683,10900793
46184,27819475
47137,27138578
45676,474788
39134,32825168
46058,24394424
37368,883235
37961,17451921
36556,228194
39042,248584
41820,137800
38899,18509604
42933,883075
40394,30813401
37587,22107256
38703,20419336
40075,36319266
37977,246231
41013,35965779
39125,25778505
37819,17907054
40363,30656182
39785,35827220
36827,20423680
47892,6754732
37852,25437276
36848,2407121
40688,36235634
37317,28217787
36808,165405
36592,856923
36832,114137
36864,285105
41867,252896
46697,413618
37311,875108
37859,25992
37268,706477
42141,217627
41171,5841513
42251,77309
46705,733293
42343,6518031
42186,1078076
47569,605123
39901,181437
36842,1264695
37318,759511
37853,758400
37991,528918
43244,60296
39293,952429
37350,10218
37063,2049823
44748,7693853
39122,7296271
47545,6045577
38026,8679704
47704,141859
42990,7706518
37607,2913
43030,509387
42027,1295033
37895,558651
46695,33690
45489,513269
37797,2581350
38326,11461394
42836,10271616
36863,6611024
37665,508225
46297,6075924
38037,257498
43291,5326007
36592,13515663
38692,10550662
44021,12349
40312,11079823
46764,8918253
40795,19797
44522,15700312
36647,107771
37674,291179
40256,7029
38725,1366132
37416,37739
44948,8528702
37388,143514
38633,397861
38429,2159007
37692,3170803
36813,3637735
45963,13154628
43130,468070
36832,13500015
41774,3845888
40610,13556964
37700,33052
39490,6092681
38156,15761365
45698,6057435
37317,2257949
43613,360019
42471,125541
37370,9609248
37463,17452526
42349,11955814
39877,507590
44807,6566295
39419,13448037
40372,13601550
37856,333329
37243,239154
36473,245727
43978,17732096
45506,296576
48233,11356936
41078,12576713
37591,21805653
37431,24914
38140,137967
45819,12987245
37874,15424
37579,23375508
36800,9780117
39051,18310103
37415,78986
37818,22475781
38302,12550
36728,16177805
42817,9798310
37347,12662
37577,18625450
38203,866134
38990,7693649
37484,17185984
39036,25781691
37877,409637
43544,18126903
38235,107896
38428,863761
40480,22022457
36538,20645398
47042,602699
38013,8608089
36683,20657437
43978,539072
38703,3758907
38787,603398
39279,20894026
40124,16130228
40124,76816
41752,17563833
45595,16166088
39697,154041
42185,11991631
39063,17373178
40716,410810
42459,15818083
46899,25780673
41319,23354251
39430,29507982
44364,18112194
36676,23454468
37192,22470287
47838,13112684
42840,2227087
37295,847860
43249,13411338
46184,29332967
44775,19391520
36704,32333183
37210,22926485
36640,26135139
36556,228198
43416,25124553
40394,34318279
40380,21996359
37388,24874326
37278,12855335
48082,1072949
36914,7114761
39125,16148435
44619,24727094
37819,25547096
40363,22916769
37978,16368
42397,27844299
45066,34043643
46354,264205
45672,18079712
37327,13722902
41271,25944786
38026,6494601
36963,28449257
41025,1824432
36726,22469323
43314,29102903
43879,3676719
44028,1086194
46097,604918
37311,875111
43984,110996
39276,54364
42141,167403
47569,800379
42343,6349902
39901,181431
43221,2449962
37914,258340
43244,60299
38051,156812
37080,47601
46913,79548
43233,515394
36832,114148
37063,17206
47089,1631622
38285,394729
47517,7631064
36754,8182700
42861,593045
47017,8114015
46555,6723439
40255,8887365
42990,6012533
37963,208174
37607,141371
40127,10860071
36879,52528
38301,13061
42203,411475
47930,2001530
37895,2180459
37382,1535285
37660,11563858
37665,399896
40347,859694
41126,63477
43314,7116280
42186,85737
43613,1061382
36850,173907
43679,2642070
36647,9538
44522,15742925
42471,842655
39671,2641208
42965,13324521
40875,13515264
37835,28001
45943,881346
40256,7024
45213,7118768
47892,10517937
37899,106925
42415,401905
45628,2740179
43440,40718056
41053,773276
43268,16137076
41774,161659
41566,15780423
36613,8576171
37352,1531624
39490,6092826
37950,16161331
39273,279668
36903,7035
47683,2242564
38068,16147062
38734,5099958
37637,8586722
37982,696991
44807,8272246
37053,12837183
42666,16582289
41123,71642
36929,11825646
43592,143675
37282,9933894
36939,17233630
39073,18221999
45086,7734264
38790,7265016
42379,3121124
38166,18346345
38206,16291969
37512,8289133
39419,11674213
44774,10372490
45599,13633444
37874,76668
36800,9780131
40644,21897817
39791,16148208
42817,16130500
36840,402118
42671,16058045
37484,20349248
37978,20980814
38168,15698746
37124,34128285
37183,17641484
36663,15774762
37348,17853024
40625,24201085
41957,15852480
38726,3347854
38787,600567
39085,18071924
40124,7200466
43326,24452249
38078,8525598
42185,8849290
46205,10810798
39751,29738
37000,20726481
39667,2348340
40488,10497651
48147,22023867
42988,12823329
36805,17983740
38032,459082
46899,23206449
39748,24732
40073,34371311
45619,1954271
42840,10133391
47890,6482590
36632,156563
42400,60281
45499,957186
36556,228199
40042,23566382
39970,22055878
37410,15560
40394,24500150
39389,15724975
36840,176261
36725,24915310
37463,30525736
45117,36022868
42059,91563
38330,13826601
36832,40781618
40363,23377610
48011,10184988
39432,20764938
43904,30257957
37488,20575434
48383,218637
40717,35566332
37053,8707554
38917,204276
44580,28814842
38643,29906017
39992,36519653
40283,3595475
45018,15822168
37693,39804902
42588,50545561
37255,70720
37512,16072504
38895,655533
36864,514778
37611,699709
37214,543137
47137,226730
40054,406683
42343,6474415
40604,8725
37108,28104
43134,153224
43899,52386
42657,14286
37334,161121
45273,6521868
38051,823355
39020,7090641
37822,7884898
39319,1930216
37063,47618
36854,6545740
37351,121419
42608,5637839
38285,565836
36508,8262461
38026,6070804
42861,593056
39743,8081589
47017,6225106
41724,72819
37963,1421978
37607,141372
40127,8452309
37986,30004
37130,16528
40840,229129
36848,1784490
44430,7722277
37895,6706843
45489,513252
40694,593039
37660,13072125
39674,1497104
37665,399898
42401,297480
38894,12822765
41683,279119
41152,574901
43662,39099
37099,8105542
40462,625156
43679,3695377
36647,107769
47042,2574912
36632,117367
37460,11653081
37115,3873328
40256,7021
40225,17603
42415,142465
46575,43547
45947,8465337
43542,7624095
43268,16167446
41774,7355526
47037,152642
39611,873414
37132,12757485
39274,39963
37637,8419432
37982,278725
38223,225379
39657,431806
40822,7903236
37638,9691498
45788,17794305
43328,55516
41820,2341
40962,13645069
37210,20934149
37885,18734993
39607,17183416
36664,16084702
36532,15765698
45599,15743626
36800,8641129
40473,22046835
43543,771507
42817,7252256
44064,20579053
37370,54519
37484,16064710
39678,21920584
37177,18483434
41162,18079542
47193,1050948
37577,20879280
46540,146191
40898,23271683
48117,15771758
37183,17372058
45313,18215086
36663,15774706
37318,7046510
44407,22168240
38726,4096668
38787,603397
46728,15825603
36939,18110052
40124,55028
40124,55021
37789,21936742
39269,122904
44517,692914
36556,228200
43809,22752578
42185,6917482
39575,17185496
36886,18666006
37658,21003754
41957,17368237
36823,17333872
39751,7703038
48423,644197
44065,13565469
38032,26661592
43335,22543699
46949,26176572
42413,74773
36904,372385
43206,23125407
41493,25225265
45888,25893956
36537,16174363
40354,20130720
42567,59990
36713,24039422
39432,18106007
37172,34825003
37998,105711
37851,9268693
42010,5884193
48082,7829007
37463,25390458
44636,11533583
40394,18368191
37913,8089074
37877,60154
41851,13487103
40667,29968284
40543,31385798
48383,32462
38554,43634930
37852,10666923
37570,30628338
37176,17201111
36557,9477539
37693,43263231
43314,34506917
37149,184834
38895,655514
43513,72989
43705,314387
41631,1559625
45586,482308
37681,885500
37311,16440
43716,149151
37254,3086224
42653,925837
37485,856440
37108,28109
47569,224614
39901,181427
43206,1777384
46778,9145870
43411,415488
43244,60286
38051,93361
47876,11246836
39020,8076962
37120,3509485
38369,6192165
42621,3399843
38285,394728
45084,122731
42861,349949
37714,1812661
47017,6420722
37657,450915
41724,108395
40127,6775500
37818,6287482
40840,2296194
36981,300678
45489,513267
44781,6606469
37095,94063
37665,823580
37512,2785725
38789,22649
41573,64924
48148,23839
38870,6411849
42700,1144084
38432,47559
39741,18045377
37441,11166687
44032,101384
37683,1354396
37416,37755
37586,13542778
38140,9918053
37452,14060081
46665,8253491
36856,34495
44392,282083
44949,13548152
43268,17160625
41774,161661
41452,1087196
37865,590349
41836,2646320
46486,18042404
43966,12369649
42645,940167
37637,6601254
37982,48793
44807,2677842
39404,51741
40822,13344505
44357,173745
45018,17929950
38422,13260515
42379,12589630
37874,76667
37210,18282724
40366,18449070
36532,11291472
45599,15743656
36791,13627865
38514,22429174
47027,2095427
36948,18284906
42817,6433341
37177,17372145
36520,20626492
42283,18693704
38242,11202715
38990,7607561
45436,18848851
43978,124674
37391,52878
39986,18954196
37183,17258795
37459,18461891
46279,12648636
36663,15774718
40124,571942
41956,15790868
36880,16044981
39657,969275
41326,22544024
45595,16166103
40841,58822
37342,80566
37880,22875
38723,23637878
36861,769902
37658,21003662
42859,23411607
42459,18053082
38513,13546400
37734,77504
41307,8664368
38355,25361820
44590,5523844
37189,23011613
41493,25798995
38466,9530
36899,23602473
42219,772756
42567,248
36556,71823
47228,11958583
36891,18453226
44502,6111959
38762,28364542
40394,10049436
44037,10190153
37851,3323157
42010,6082935
37027,30220
37174,35379639
36749,17332556
37886,17279511
38026,1404466
36479,39904817
45886,16700474
37214,48211
41724,72816
37877,131633
37158,53460868
39432,18776942
43904,292706
47759,18615455
39193,3768690
43025,52862007
37852,85791
40380,41157965
38172,17300028
39992,9504874
37693,22238177
43088,25131600
36925,22596008
38895,576147
37231,7962
38746,16449
41422,401910
37841,329084
43716,149150
40462,458322
42653,1213073
39300,77740
38948,40189
42077,13366
39901,1020421
36842,428108
37318,2067180
42625,1846848
43244,345163
38285,565837
40670,846746
38085,7519285
37907,9626553
42235,614715
40450,484637
36854,4311773
37978,68930
36860,1771089
38026,5147134
42861,7443302
40822,8139321
47017,2181616
37963,6624702
40127,5528780
41810,545766
43355,866498
40840,207259
47876,3059151
37660,9667957
36673,8528645
45489,513260
38289,51105
37660,9664718
37665,343529
38703,3545923
36824,10535969
38870,6760760
40875,8551693
46791,7091475
42471,176404
47137,226738
37126,195672
44500,7767952
42700,186915
37964,155421
42400,2191114
39776,7767483
41889,6436330
40392,10194628
39951,13023039
38288,2930735
38895,1819632
37063,47620
37059,378356
37978,2360997
43218,61182
42415,142464
36647,130900
43268,17185540
47052,216132
41774,6354594
37611,632919
41452,2430503
41811,9635439
38792,111012
44742,190372
39986,6928310
43534,109785
41250,1067940
38531,9570475
39275,12107927
41520,28289
37856,53983
37789,17856655
37637,6296169
37982,540047
40572,17977479
39022,1103543
37823,11736973
41820,137808
38427,32422
38151,704609
36690,1023328
36493,16933137
40766,7796228
38514,22179011
36508,14769258
41584,21845490
37907,15660
42817,13547387
39469,196741
45436,15739726
42377,18738884
36701,670339
39756,22858364
45888,6690236
39161,23570856
37459,18206288
42013,2509533
37978,16300
38787,15703505
36522,23004152
37182,20736337
40124,55020
40124,867099
39934,101942
39117,13581917
37774,9681519
46760,3652457
46201,10920371
37470,11387458
37880,228992
38385,12971630
38536,879879
42573,18114205
37658,18145096
44901,17669229
38228,676362
38864,24751261
37058,3199926
44624,950153
37189,21064108
40884,28004985
42510,17889778
37774,12287628
41493,26099434
43136,16143326
41361,522686
42567,253
37353,761623
37985,409918
44502,3802330
47146,34464710
38703,20661079
47420,156188
43586,836512
36919,23215482
36785,27161826
37877,60149
48128,3175995
36899,11326
40567,45133792
37718,13529055
41719,33143435
36968,35529339
37693,41555953
37693,31702812
43441,28953846
37149,17906284
41422,666979
42301,85665
42077,1212220
39901,619889
37654,124830
42400,60278
37400,296444
37355,56031
44624,647597
43244,60289
37318,411701
46261,271293
38884,237117
39374,1145645
42235,115817
46540,227295
39968,81197
36854,225668
38186,12495
37735,1360915
43318,2015492
38026,3769623
42861,593059
47017,17007
38026,728118
41724,820278
40127,4223020
37818,1588709
37133,447191
39469,210435
36643,384458
38289,51103
40840,18683
47876,215816
37665,218038
36824,1124563
38633,2110851
38549,2024093
44883,602158
43613,360016
42471,176247
42700,186857
36599,6426
41976,13446343
44869,17317307
38319,13558634
38023,13411920
38523,775597
37978,121655
44483,1592350
37978,16341
43268,17185584
36599,147074
41774,906318
37982,439416
48562,8591792
47562,663836
48341,13354283
38917,12107925
36903,97898
37637,4800764
41492,3246724
38245,12476341
37725,370899
40822,10917118
40225,17602
40786,38155
36636,11455168
46705,611084
38166,17411703
36664,17620956
37512,8319517
37058,44521
40476,18528548
37358,182465
37880,404223
38514,22013040
41710,465697
37538,6060450
47403,723724
42817,12362225
41179,13037321
39162,18812737
45436,14896617
45869,1926068
41013,29663007
39760,17449438
42187,5171894
43198,37069
39163,40037516
37572,23247796
39161,23623313
44681,9578336
38534,1150799
38787,17562510
37182,18280662
44631,3159138
45595,16166100
38118,156770
48079,20879823
39871,20665570
38702,9911438
40218,526045
42316,1367083
37408,2960690
48147,22088091
37658,10823507
47095,26021387
41123,13588404
37862,185287
45256,23281891
39482,475196
37978,31309
37223,29949
43813,58096
37199,29358729
41959,13115184
40884,26837629
41493,28219253
36492,23488490
41098,30621224
37877,562253
37782,22567177
36596,30258465
44502,12395877
40480,30123186
42872,703355
43586,836511
36933,22840148
36832,26054
43978,124675
36848,219416
45429,36244423
40811,18669169
39252,18498292
36916,5162
37149,13094197
41709,950356
38895,655516
45231,15376
47701,1024581
36820,502556
37683,296125
37303,383512
41045,820816
42077,1955909
39901,580898
37400,227652
37052,177927
41375,455764
42952,19909
46261,668181
37907,55773
42235,226197
36854,1293450
42469,2882717
37633,124245
44815,7170336
38026,3765336
37822,8550844
42861,5986556
38477,94529
37075,101021
47017,352586
38026,1404465
41724,203287
40127,7929317
41492,539770
40507,12078852
40840,229121
48301,2223097
47876,833017
38289,51104
37660,8349046
40598,11369904
37665,37339
39414,10782121
45888,236819
41774,905331
36824,3214786
41793,6388255
38633,459869
39747,240142
41397,259538
36853,6779796
42471,293149
39967,173325
41976,12058035
38155,13412372
37441,13562397
37728,29397
40694,4546386
37410,92845
48562,1820717
43677,473678
48091,207331
36638,13407490
46261,660961
42262,582067
39856,6218054
42542,17678653
37637,1333030
37982,631147
41492,7538512
41709,315513
38593,17278153
37725,55442
40822,12280551
40698,521648
42157,18589681
37801,18462643
41070,76889
40128,143157
36649,13590032
39758,15829822
41422,7972907
39306,126496
44345,2658042
37231,12040447
37512,8289147
37947,17181905
46116,16143323
47716,10146815
39759,17376157
43520,23281946
41672,1960034
38067,13517978
45869,569612
41013,29663006
45987,7346882
36649,15810336
41123,201219
37544,20512700
39161,23262732
36956,15711844
38787,15994156
37862,123512
36525,18338683
38193,21897475
45196,15808835
37913,3195533
40062,12493377
48078,1114305
37973,459386
37729,7937744
44372,10773376
37817,17899664
38785,6539596
42185,21028751
41889,50468
41957,13494834
37384,1459003
37666,301826
41493,28225795
37685,21052827
43904,324175
44883,2135201
46540,227286
37302,7432
43007,12975375
38397,21819191
44352,26096390
38804,338329
40178,31298617
39535,23281943
37409,96120
42504,8419447
41616,7821925
39459,23434511
37877,60141
38208,26030697
38634,103031
36848,289066
37114,38116996
48362,31193426
47178,13618607
40901,36546635
37995,10482176
38895,655515
45011,12162432
45544,9006
44467,133476
37508,395850
43206,1019541
37508,333670
37400,444415
37914,613992
37822,463421
46917,165208
42235,264339
42246,102266
36854,225669
41226,4716621
43233,3294483
39306,57092
37075,893731
47017,65280
41724,149319
40127,6469814
37126,6636138
40840,229127
40602,54529
41020,10946420
47878,9538660
45667,10835992
36478,9266496
40820,389706
37500,763589
41793,7841512
39516,13059556
42274,6936391
42471,268985
37126,163816
43221,5981415
37126,163815
46922,156463
46665,5792404
36637,7828882
44825,2067
37800,10552965
42488,6693333
42363,7953079
41157,1134254
38530,15803533
37638,4457755
41774,1349495
38129,12411635
37963,11473820
39306,358667
41516,1144523
39273,279669
45499,1449817
38593,17372853
40707,10181799
37725,370897
42160,12266595
36621,12365189
41707,12959084
37254,18394213
46577,288501
39316,1056181
38148,9396154
40895,17586475
37985,1842565
36523,19546691
38067,13602913
45869,1728551
37572,22895723
38112,266204
39161,22760746
48552,6122521
41721,18332388
36525,18215750
37973,91480
43037,12351871
36810,18738863
42185,17471981
46608,262392
37900,326672
46292,17231104
43445,24678701
45339,15811560
43749,11823941
40073,25709854
42567,161229
37228,237050
40842,12593
37189,21063639
39459,36004
38602,24306637
43932,639648
37384,1458993
37235,332333
45747,22839584
47123,13063098
41824,101285
42658,510539
36596,1575238
37410,15557
42681,19615422
41139,987987
42368,19348335
45501,15019
42653,1184249
37938,29939047
41326,35133917
42188,18054133
36998,558875
37877,1442267
38140,519546
36848,881466
44883,473935
46731,701171
37570,34439742
38510,2011708
37740,35018901
36815,6376772
38895,1720375
47190,662803
48041,319399
37392,2074330
42372,77489
46922,199791
37508,88496
37914,781301
44624,451037
36995,917694
46261,458404
37822,2200913
48460,398863
36481,674220
40128,143137
47167,6409692
47937,7832957
47017,352588
38529,311096
40127,2158606
37349,88868
41992,2773722
40820,389688
37660,6238846
44438,7131681
36824,7694378
47175,1103999
40312,7948881
42471,89792
37901,3757
36599,6856
44675,15773536
46660,8431746
46660,4617762
42157,18589671
46456,24044
38530,322617
40080,238251
41774,1052337
47037,836746
37167,6533131
36638,11480837
40752,9642279
48194,154416
37702,5834917
37982,862020
38593,17739407
38286,1182813
42911,13185168
40820,289729
43254,196924
39306,737473
40366,18004471
37286,84553
40696,68631
42683,20423136
37875,239102
39472,18114797
36674,9064899
38301,21800367
38532,13637908
40644,13514251
38739,1914192
41658,6583205
41611,16100383
36722,16102760
45501,15018
40071,17154753
37572,22642024
42504,54245
36698,45026598
40480,15803321
47602,18143772
37973,6464110
41320,13096933
42998,16044987
44221,19488665
39878,120417
42316,816918
40073,26131139
37862,185294
44079,18331183
38864,24467333
44073,15802450
40197,25699338
42951,21126975
36969,12946782
37666,419280
45747,26514265
37410,7043038
42149,15814438
37961,26689
37977,192892
37432,11324
37353,916914
39315,263111
44502,1327747
37401,9677
36575,13648
38895,2299675
41477,640245
37973,91482
42182,6324903
37375,415151
38432,392307
42246,102267
44883,1703126
48362,36637409
42783,34666763
37317,608907
39090,44286669
40019,773788
40238,38896653
37826,2079538
46922,312085
39901,202632
40431,294084
37914,258345
44624,442796
36995,634157
46261,6752589
48460,1159714
39014,2511327
45706,554773
40128,18549
37822,13987
47017,572531
38868,333938
41724,427830
39951,614780
39951,1708120
41611,218695
40840,229122
36594,1210487
47878,6773700
36824,1254247
37856,78457
39516,12891034
42471,865733
41363,8058609
37901,3763
36599,40314
41422,313424
37644,13061255
39951,11741287
46617,3789
47080,80234
44845,817197
46456,24048
41616,511532
36844,12729465
37848,13624139
41774,1068565
36620,30200
40744,127947
40830,6905645
37985,5771209
37901,177193
36903,28184
40450,213743
39997,6693329
41704,419083
37982,862005
38881,346267
37080,47587
47434,169524
46922,12285174
46299,10503124
37286,84557
43158,2228149
37875,227454
41497,15803208
42679,6609864
38532,11971366
41345,13157635
47325,23417455
39413,1309082
46260,2363912
36857,39397
39354,240167
37318,753375
41365,25376011
39117,9648068
37973,11865209
37278,54077
36833,24452922
37862,185293
38864,23598959
45221,15814452
37687,12911577
44073,13547152
36651,21944884
