award_id,book_id
3979,7294191
3980,32639
3981,2264743
3982,463378
3983,4569952
3984,15791154
3985,7840831
3986,132598
3987,1988046
3988,10306358
3989,5016341
3990,350870
3991,6417058
3992,1955398
3993,734611
3994,12989112
3995,13563459
3996,2383159
3997,17886983
3998,23404
3999,9470371
4000,174357
4001,8303108
4002,1382538
4003,12722468
4004,4583614
4005,10383597
4006,840043
4007,18138917
4008,17265216
1234,20488175
4009,989055
4010,6629359
4011,10305247
1741,18775203
3896,409014
4012,18143974
4013,94053
675,18758780
4014,2922121
4015,1727888
4016,1055015
4017,6375048
4018,14999720
4019,13392817
4020,98475
4021,4800274
4022,1045984
551,25776210
4023,30644891
4024,30510
4025,872334
4026,24997390
4027,13093195
4028,2887211
4029,710115
4030,37460118
4031,7036570
2358,22749796
4032,41714333
620,41386643
4033,18190201
4034,9473008
4035,24966838
4036,500660
4037,3034842
4038,39518
4039,111011
4040,6671690
4041,43706
4042,152643
4043,1585299
4044,352781
4045,2227528
4046,9685716
4047,3384894
4048,1155278
4049,2310220
4050,667488
4051,48119
4052,6096829
4053,7456085
4054,3259967
4055,10209997
4056,17401073
4057,1288758
4058,18142413
4059,7100200
4060,535315
4061,19377118
4062,16114088
287,20883847
4063,12403881
4064,285792
4065,71702
4066,246849
4067,18226785
4068,10284324
440,25898265
4069,83417
716,17232261
1280,30687916
4070,10579671
282,20734002
4071,10478391
4072,1725399
4073,25709109
4074,28696602
4075,15762186
4076,33732
4077,35026395
4078,730596
4079,28587698
4080,7015238
4081,30653967
4082,545586
2438,33832831
4083,1537440
2651,33961524
4084,15718933
4085,35457256
4086,30351390
4087,22610331
4088,1022983
4089,170505
4090,39980
4091,917488
4092,1850833
4093,8568
4094,132606
4095,8826
4096,238961
4097,122942
4098,151374
4099,114179
4100,1228406
4101,119620
4102,210235
4103,4314031
4104,9859438
4105,7991935
4106,3568996
4107,9047584
4108,9329761
4109,439939
4110,18002175
4111,6084332
4112,2409556
4113,131790
4114,106590
4115,817393
4116,116722
3592,5073782
2653,18079501
4117,4834279
4118,28000
4119,15782315
4120,9808117
4121,958521
4122,865850
4123,23263813
4124,18579774
4125,20980665
4126,23309553
4127,17262197
4128,13642528
2617,22523971
4129,20256594
1818,20454635
4130,3366149
4131,3479967
4132,100480
4133,77514
4134,24499258
4135,13140786
4136,231821
4137,17697447
4138,12190368
4139,37586799
4140,13548258
4141,26529737
4142,4296443
4143,28768131
1898,38395454
4144,32990975
4145,22597784
4146,694997
4147,202681
4148,160943
4149,120218
4150,105490
559,4532622
4151,2741017
4152,94803
4153,793297
4154,230003
4155,491230
4156,409991
2783,6791619
4157,2980509
4158,189400
4159,238463
4160,7640126
4161,438190
4162,227920
4163,8079815
4164,6335685
4165,64492
4166,224379
4167,345592
4168,85384
4169,71023
3516,7845977
4170,6439984
125,17201095
4171,469959
343,9612470
4172,9723976
4173,444330
780,16197019
4174,12754689
4175,1095194
4176,576379
108,16150996
4177,416108
4178,18719277
4179,895491
4180,176333
4181,3750342
4182,8578533
4183,18068907
568,7076074
4184,13630113
4185,540864
4186,23399010
4187,8472655
4188,429631
4189,6748269
4190,8691338
3858,22571253
4191,20909906
4192,10900793
4193,18169279
4194,883235
4195,17451921
4196,248584
4197,16241144
4198,15818029
4199,354137
4200,858152
4201,35827220
1799,20423680
4202,7756473
4203,34865995
4204,744786
4205,1793889
4206,271457
4207,2010530
4208,3004101
4209,5841513
4210,3024831
4211,77309
4212,733293
4213,44086
4214,7094635
18,2581350
4215,10271616
4216,34658
4217,12349
4218,97501
4219,37739
4220,13316309
4221,13154628
4222,13500015
4223,8624532
4224,13623814
4225,232631
4226,24914
1125,14800331
4227,13018503
4228,7486255
4229,19185094
4230,25781691
4231,15312202
1096,18209454
4232,17841138
4233,20894026
4234,13085313
4235,15752115
780,24804101
4236,6777771
3218,26000304
2660,15766187
4196,141757
4237,25898106
4238,24727094
4239,28764284
4240,33311863
4241,30107793
4242,36198100
4243,32187419
4244,44034616
4245,13722902
4246,25944786
4247,28449257
4248,3676719
4249,1086194
4250,110996
4251,141473
4252,2449962
4253,676555
4254,251991
4255,968296
4256,1631622
4257,799150
4258,100359
4259,1526804
4260,10012188
4261,6723439
1149,8887365
4262,1597669
4263,52528
346,207888
4264,399896
4265,1044272
4266,1466723
4267,126866
4268,1431557
4269,28001
4270,714341
4271,7118768
4272,3380429
4273,6471550
4274,11548898
4275,40718056
4276,891586
4277,247204
4278,875910
4279,967511
4280,6971551
4281,71642
4282,9933894
4283,15789361
313,11922297
4284,2669460
4285,2249196
4286,549385
4287,463780
4288,423797
4289,10372490
4290,16148208
4291,676857
4292,16172191
4293,158785
4294,34128285
4295,12250841
4296,15774762
4297,18142312
4298,176378
4299,18430293
4300,7200466
4301,24452249
4302,15798109
4303,29393876
4304,16048967
4305,11233988
4306,29738
780,20861038
4307,20726481
4308,10497651
4309,2120783
4310,6681508
4311,20256612
425,10842675
4312,10133391
4313,377889
4314,156563
4315,60281
4316,23093359
4317,11234
4318,23310161
4319,176261
4320,10059059
4321,12449486
4322,91563
402,40781618
4323,30257957
4324,39940127
4325,20575434
4326,18206751
4327,218637
4328,70720
4329,18107677
4330,543137
4331,14286
4332,161121
4333,1017309
4334,278620
4335,47618
4336,6545740
4337,235117
4338,62151
4339,216175
4340,141372
4341,4291946
4342,9972053
4343,246245
4344,593039
4345,574901
4346,706250
4347,9369717
4348,2574912
4349,1705415
4350,430788
4351,3873328
571,8601702
4352,12374500
4353,624352
3245,12757485
4354,39963
4355,1106464
193,7712622
4356,147493
4357,6759304
4358,398479
4359,898839
1107,761156
4360,531509
4361,55516
4362,13645069
4363,6925661
4364,266663
4365,15774706
1741,22168240
4366,122904
4367,692914
4368,17185496
4369,6519311
4370,7703038
4371,1308361
4372,12010445
1257,29235330
4373,22543699
4374,372385
4375,23125407
4376,25893956
4377,18222557
4378,24612600
4379,60154
4380,32738765
4381,32462
4382,35604796
4383,36301024
4384,43835469
687,9739365
4385,16687656
4386,184834
4387,11299997
4388,132267
4389,1823730
4390,815854
4391,7604921
4392,7652728
4393,1784390
2426,1812661
4394,450915
4395,39796
4396,300678
4397,94063
3282,64924
4398,11871802
4399,11424943
4400,1354396
4401,8253491
4402,1044380
4403,10050155
4404,16299254
4405,940167
4406,24774
4407,2016758
4408,51741
4409,18284906
4410,217329
4411,17883918
4412,209461
4413,571942
4414,455947
51,22544024
496,16064811
4415,23523012
4416,22875
4417,13557232
4418,769902
4419,17707092
4420,23411607
4421,13546400
4422,77504
4423,8664368
4424,5523844
4425,146984
4426,9530
4427,16125800
4428,11958583
4429,18453226
4430,17332556
4431,1438635
4432,292706
4433,23301545
4434,16007365
1741,18007571
4435,15874968
4436,820394
4437,8174589
4438,22238177
3087,25131600
4439,22596008
4440,272752
4441,40189
4442,2067180
4443,831646
4444,54754
4445,7519285
4446,614715
4447,150447
4448,545766
4449,835202
4450,6057847
411,9664718
4451,343529
4452,2191114
4453,7767483
4454,179892
4455,190372
3582,12107927
4456,450573
4457,1103543
4458,11736973
4459,32422
4460,867248
4461,14769258
4462,13547387
4463,2658996
4464,16670
4465,6690236
4466,55020
4467,867099
4468,5968676
4469,228992
4470,17165924
4471,122311
313,13096280
4472,522686
4473,420427
3802,33146881
4474,18213403
4475,11326
313,13529055
4476,25226215
379,31625039
4477,35529339
4137,18373198
4478,43835503
4479,40618519
4480,517344
4481,243245
4482,88385
4483,411701
4484,2015492
4485,384458
4486,116473
4487,215816
1676,173165
4488,1780560
460,775597
4489,466371
4490,10384734
4491,18117935
4492,436077
4493,97898
4494,464916
4495,6111016
4496,38155
4497,273197
4498,404223
4499,17155770
4500,12362225
4501,17449438
4502,37069
4503,136744
4504,9578336
917,231990
4505,3159138
474,12681103
227,20444068
4506,20665570
4507,26021387
4508,13588404
4033,23281891
4509,6316959
4510,30621224
4511,244338
4512,22567177
4513,12830430
4514,287585
4515,52106122
4516,34219880
4517,18669169
2172,18498292
4518,5162
1145,13094197
4519,101648
4520,383512
4521,201175
4522,128640
4523,55773
4524,226197
4525,1293450
757,3954298
4526,124245
4527,210773
4528,229121
4529,833017
1031,6672183
4530,11369904
4531,240142
4532,173325
4533,4546386
4534,207331
4535,1351174
4536,582067
4537,1722423
3503,13153950
4538,136531
4539,13238290
4540,541802
4541,126496
1456,12040447
4542,16077037
3229,7346882
109,15808835
4543,459386
4544,7937744
4545,10773376
4546,3174768
4547,25380845
4548,8760281
4549,18811704
4550,25241317
4551,324175
4552,13445123
4553,7432
4554,25875588
4555,2154433
4556,338329
4557,88388
4558,40009804
3371,26030697
4559,25783832
4560,31193426
3683,22859839
4561,12162432
4562,325416
4196,671719
1123,1019541
4563,411830
4564,264339
4565,102266
1562,4716621
4566,893731
4567,59659
4568,26759
180,6469814
4569,99219
4570,667618
4571,2067
4572,105303
4573,742772
4574,1144523
4575,965510
4576,60525
1145,12266595
4577,21532236
4578,10087900
2119,15811560
4579,30617
1025,36004
4580,23995249
4581,13063098
512,101285
355,19615422
4582,18259637
4583,565978
4584,306149
4585,2011708
4586,35018901
4587,7997149
4588,30526987
4589,11943382
4590,662803
4591,319399
4592,77489
4196,25321
4593,385580
4594,398863
4595,6821513
4596,7832957
4597,88868
4598,2773722
4599,6321546
4600,1689135
1292,276491
4601,12469214
4602,15746781
4603,11982396
4604,9642279
4605,2025150
4606,5834917
4607,1450056
4608,1182813
4609,84553
4610,6464110
4611,16044987
4612,19161806
4613,19488665
4614,9838115
4615,12202947
4616,17449772
698,23341862
4617,263111
4618,16168524
4619,17679520
4620,13648
4621,6324903
4622,102267
4623,13635860
4624,34666763
4625,38896653
4626,93598
887,2079538
4627,8303402
4628,952284
4629,484531
4630,762810
4631,218695
4632,1210487
4633,433950
4634,8058609
1386,8565083
4635,9054588
4636,13061255
2542,11741287
4637,6696296
4638,9593705
4639,511532
4640,12325994
4641,30200
4642,11787752
3852,28184
4643,6693329
1129,6422680
4644,419083
4645,47587
4646,7552939
4647,15758934
4648,84557
4649,15803208
4650,744244
4651,20718289
4652,19604937
4653,25376011
4654,9648068
4655,11865209
4656,54077
4657,2051755
4658,7046916
4659,1148768
4660,19408900
4661,17669036
2145,25430248
4662,1101711
4663,9359818
4664,958851
4665,291838
724,28572095
4666,324312
4667,156182
2171,34594981
4668,35711376
251,43800180
4669,4395
650,10265010
4670,66657
243,775864
4671,1214499
4672,28899
4673,141596
4379,93282
4674,2316
4675,789812
4676,536062
4677,6871841
4678,3398
4679,199636
4680,13244988
4681,2599523
2363,9432902
4682,43731
4683,6533485
4684,1088471
4685,503156
523,6251222
4686,79552
2371,18516599
4687,15791144
4688,91483
4689,576335
4690,835589
4691,12725
4692,932902
4693,342999
4694,23526522
4695,359998
1818,23553419
4696,33515682
4697,92644
4698,55227
2702,40538657
4687,17938417
4699,58384
2654,6610623
4700,49382648
474,12860772
4701,36134310
4702,29780
4703,220068
4704,20942
1028,831842
4705,2004115
4706,479572
4707,2100810
4708,87986
4709,10813139
4710,17608949
4711,91439
4712,639374
4713,13104040
4714,9656838
4715,96509
2326,17901769
4716,498082
4717,1030650
4718,22504710
4719,207227
4720,3134687
4721,32203290
4722,127630
4723,30523890
4724,37822650
4725,21370980
4726,45916638
4727,103638
4728,15764
4729,108422
4730,618174
4731,6594367
4732,6216499
33,12275680
4733,6145711
4734,9216157
4735,12143200
4736,12825649
4737,2524344
1026,2834214
1108,672961
4738,17788580
4739,344189
4740,17938354
1409,964750
4741,21853687
4742,7504179
4743,10379376
4744,24894959
4745,22318363
4746,19315758
4747,939284
4748,11071275
4749,23615709
4750,309480
4751,20446819
4752,495242
4753,10289789
4754,31247173
4755,13157024
4756,23488149
4757,639076
4758,2455549
4759,115009
4336,7685237
4760,592073
4761,22598
4762,2157324
1700,10329439
4763,80989
4764,233436
4765,1037637
4733,6488483
4766,6313736
4767,12643015
4768,711232
4769,525995
4770,1758694
4771,7739968
4772,13547504
4773,1044234
4774,538166
4775,158262
4776,13358039
4777,18716296
4778,6290444
4779,10313480
4780,23005169
4781,15803141
4782,6066864
4783,6925670
1519,42121039
4784,13013029
4785,202881
4786,135484
4787,24244
4788,701780
4789,455669
4790,119251
4791,4444949
4792,1093095
4793,189311
776,3197145
4794,474740
18,3169710
4795,17565517
4796,3201113
4797,1640421
4798,293672
4799,102215
4800,28587957
4801,552285
4802,868210
4803,15715324
4804,20821288
3460,824435
4805,900068
4806,379343
4807,2520921
4808,20708773
4809,150222
4810,18652812
4811,6427742
4812,32380215
4813,3118349
4814,20168816
4815,12183815
4816,20736850
795,924073
4817,53120999
4818,9767511
4819,58677
4820,221432
4821,564858
4822,32441
4823,10762984
4824,9470309
4825,112801
4826,3339159
4827,761218
4828,2972344
4829,872302
4830,13335689
4831,62992
1529,722367
4832,7661056
4833,952515
4834,13487626
1363,493005
4835,93808
4836,452268
34,16101054
4837,9486602
4838,528530
4839,849993
4840,52139
4841,192378
4842,1140838
4843,150851
4844,17316196
4845,887980
4846,20949
4847,167425
4848,303502
4849,19370974
4850,12408152
4851,21104828
4852,16219224
4853,37966527
330,31345271
4854,1325761
4855,25938481
4856,17212895
3794,53296528
4857,365307
4858,761365
4859,138069
4860,479669
4861,1503626
4862,6353014
4863,7431066
4864,1711690
661,339187
4865,8714
4866,296184
4867,747252
4868,5547840
4869,10283324
4870,853258
4871,16161136
4872,13501217
3460,11459303
4873,446513
2653,15791459
4874,6323514
4875,23754479
4876,23411536
4877,219557
4878,6553733
4879,4417012
4880,9639197
4881,23308935
4882,29237211
3682,225691
4883,1777371
4884,51948
4885,790426
4886,119250
4887,313262
4888,306090
4889,2010730
4890,4820
506,35829237
4891,101921
4892,10817086
571,10822174
4893,1158123
4894,9673936
645,15798364
4895,10574666
4896,10038674
4897,22400511
4898,354518
4899,580323
4900,13138736
4901,84846
4902,15845828
4137,18679391
4903,104608
4904,11076123
4905,21416421
4906,617526
4907,23168840
4908,640565
4909,38485496
4910,23453112
4911,41447687
4912,409320
3798,1106041
4913,65066
4914,9260632
4915,6567897
4916,7898618
4917,49188
4918,331711
4919,344219
4920,1938528
4921,12360719
4922,35288461
4923,8112595
4924,16457571
4925,22504482
1315,323980
4926,16248246
17,10290752
4927,18402247
4928,528468
4929,15746428
4930,7076706
4931,7307795
4932,29370481
4933,35265200
4934,12941351
396,2144900
1125,17976204
4935,35464020
4936,25074849
4937,23002906
1354,2241093
4938,484028
4939,18486
4940,206855
4941,160206
4942,498406
4943,8152618
4944,441644
4945,1394909
4946,807742
1140,8698485
4947,9645351
4948,248764
4949,13581999
4950,3507618
737,11737271
4951,12360702
4952,1103976
4953,9441766
4954,235127
4955,2414716
4956,10051438
4957,18651854
3858,13259034
4958,1379444
4959,5599692
4960,161037
4961,1272835
4962,6065266
4963,12823835
4964,25794796
4965,587058
4966,25965222
406,31184479
4967,9692846
4968,122482
4969,25938399
4970,102087
4971,71582
4972,378579
4973,682327
4974,11448077
4512,15993203
556,24703
4975,9673284
129,13429614
4976,18621220
4977,3094156
4978,6727758
4979,11813660
4980,875931
4981,8025911
4982,9269877
4983,3483459
4984,1566705
4985,976112
4986,13247961
4987,22402972
4988,75996
4989,29936927
4990,20939738
4991,288989
4992,212935
4993,7953155
4994,11666
4995,14990
4996,1851655
4997,6590497
4998,6357915
4999,285064
5000,38378
5001,709835
5002,235141
5003,673941
5004,7507905
5005,5981445
5006,2244182
5007,20813238
5008,9238385
5009,55019
5010,17916506
156,15707526
2325,13586743
5011,22635834
5012,292868
5013,3623273
5014,33986447
5015,1266297
5016,23995491
5017,23995336
5018,34273236
3273,36374390
2222,23219493
5019,538611
5020,9726227
5021,7944996
5022,1880767
5023,5589775
5024,114967
5025,3014384
5026,114129
5027,7713965
5028,332756
5029,9415958
5030,13455553
1493,19383432
405,18144064
5031,617702
5032,23241868
5033,7761224
5034,905887
5035,11753829
5036,20665064
5037,857445
5038,26154389
5039,52926
5040,39863277
5041,41817481
4244,50741384
5042,18812101
4328,191292
5043,757038
5044,885349
5045,58655
5046,980468
5047,2694679
3855,46485
5048,349129
5049,9640591
5050,8406239
5051,21115
5052,6242978
2288,15743146
5053,572105
5054,210805
5055,9767
5056,13455485
5057,344580
2162,8653211
5058,583948
1811,21852339
1042,9923372
5059,11537035
286,29543952
5060,20708771
5061,25817493
5062,34895950
5063,171112
4676,129264
5064,295910
5065,105298
5066,585576
5067,12876771
5068,669647
5069,876034
5070,60781
5071,302022
5072,1046506
5073,81064
5074,13568330
5075,13588082
5076,571239
5077,22460295
5078,886229
5079,243340
5080,18554923
5081,6713808
5082,38714144
5083,16217841
5084,18989421
5085,90601
5086,349830
5087,20737002
5088,2091194
5089,21086818
5090,1137151
5091,22518404
5092,51539
5093,780823
5094,5118462
5095,31476
2976,1295023
5096,7793671
5097,8571916
1129,7284508
4778,3430269
4955,6295913
3875,11138230
5098,131843
5099,25078
5100,5356476
5101,438131
5102,105299
5103,60235
5104,24486595
5105,97781
5106,10863269
5107,29429682
5108,23492927
4487,1069114
5109,36114323
806,39296114
2172,39217633
5110,25489429
5111,416632
5112,1088775
5113,6687173
5114,220063
5115,9817692
5116,9503573
5117,15962
5118,842712
2751,75416
5119,1251838
5120,202897
5121,51537
5122,241418
5123,11289743
5124,42596091
620,42190572
5125,32097
5126,6957624
5127,6811221
3875,10422053
5128,722251
5129,473067
5130,743484
5131,8531
5132,1214442
5133,883995
5134,298924
795,377254
149,13167087
5135,936570
5136,773606
5137,870485
5138,20543546
5056,12154335
106,23398961
5139,2202113
5140,468116
5141,60737
5142,32732543
5143,26813380
3802,31225682
5144,30623090
5145,20759639
5146,4776724
5147,162920
5148,113255
5149,1898794
5150,1334278
5151,7114825
5152,1268895
5153,6065889
1961,6624080
5154,11890
687,9476292
5155,803982
5156,285672
5157,543880
5158,133526
2350,26204674
5159,31662
5160,23837226
5161,27993250
716,15705011
5162,15698416
5163,28446169
5164,28232073
5165,1504572
503,26800718
5166,29102807
5167,30079697
5168,23285694
1519,48715812
5169,162923
5170,1136210
5171,11249785
568,8143073
3243,27414431
5172,6629340
5173,178002
5174,7624594
4137,18775337
4274,15997131
5175,13511369
5176,23358216
5177,13369878
5178,267035
785,29868610
5179,280240
5180,32063117
5181,25332000
4055,9466865
5182,30623067
5183,37534577
4819,667196
1665,661378
2145,27245997
5184,162921
5185,353937
5186,486210
5187,417524
5188,62158
5189,8167094
5190,4027093
5191,737957
5192,7894642
5193,10428803
5194,19578
5195,1703097
5196,120049
279,24500775
1573,16127238
5197,5928535
5198,57504
5199,12084278
5200,23055095
5201,792162
5202,28503853
4170,4682252
5203,665158
5204,244254
5205,206954
5206,25578408
5207,154655
5208,380558
5209,9454543
5210,61181
5211,6557014
5212,601598
5213,40923
5214,9494258
5215,339352
5216,77362
5217,27668
5218,25510906
3329,17317908
4500,13548107
5219,142214
5220,95826
5221,18950867
5222,573179
5223,334971
5224,28695534
5225,76765
5226,83369
5227,994608
5228,10963
5229,2999495
5230,179744
5231,268593
5232,126487
5233,2856645
5234,566890
5235,28692
5236,825828
5237,199371
5238,511263
5239,1739711
897,473710
5240,79929
5241,33548948
5242,276796
5243,7984373
5244,51243
5245,18655996
5246,45794
5247,111048
5248,298357
5249,82599
5250,339341
5251,4266110
5252,6871
5253,219376
5254,9505561
5255,2009083
5256,21897801
5257,6681830
5258,32150483
5259,31932151
5260,493746
5261,82860
5262,289646
1750,8689913
5263,815158
5264,6025160
5265,20809
5266,6475414
5267,9823976
5268,5323360
5269,93481
5270,21825761
5271,17290655
5272,32872961
5273,6511270
5274,6494682
620,39280558
5275,23302416
5276,2123542
5277,210817
5278,1421685
5279,96284
5280,821810
5281,6699969
503,31212082
5282,13422435
5283,398135
5284,124094
5285,138068
5286,194941
5287,6240
5288,10922521
5289,792159
5290,219563
2643,21464466
5291,53111
5292,15781725
2227,23001
5293,1063298
5294,2153793
5295,1052644
3,7155145
5296,181428
5297,10677213
5298,334442
117,7815817
5299,173890
5300,352179
5301,10063343
5302,17214302
5303,7842404
5304,28472439
5305,39295301
5306,372392
5307,12793708
5308,77538
5309,129387
5310,402762
5311,16005115
5312,12970296
5313,13221769
286,27213121
5314,71935
5315,12406892
5316,426215
5317,24997064
5318,149059
5319,1022794
5320,289645
5321,229132
5322,472392
1622,999257
5323,202130
4778,6344424
5324,22555161
5325,12608185
5326,1698268
5327,5505098
783,25144676
5328,13773346
5329,4422777
5330,22642472
5331,1144058
5332,13064
5333,129523
5334,18129100
667,13526010
5335,22639535
5336,112343
5337,18871985
5338,2009100
330,27083865
5339,1226459
2579,16182601
5340,3400813
5341,40722
5342,24876
5343,137045
5344,123604
5345,6399294
5346,4849253
5347,6938085
5348,102856
5349,842130
5350,40175
5351,307753
5352,2636749
5353,18885674
5354,18359941
5355,2452563
4868,2573867
5356,6339662
5357,21494246
5358,88667
5359,1534750
5360,33883
5361,6606456
5362,8696128
5363,7649340
5364,1832010
15,7179686
440,23017947
3582,15768989
5365,500998
620,36203664
5366,145117
5367,7096
5368,2180781
5369,351018
5269,93478
5370,6676768
5371,12092105
5372,808926
5373,46614
5374,1599845
5375,2888577
5376,1724619
5377,1262472
5378,23783156
5379,471512
4125,20588662
5380,2058505
5381,43747
5382,45369
5383,741200
5384,2253939
5385,8414756
5386,17262102
5387,11540005
2499,683006
5388,95381
5389,9266762
5390,3766428
5391,6090411
571,9532901
2608,19545859
5392,12497203
5393,13824
5394,300946
5395,8124176
5396,6250518
5397,680231
5398,17720974
5399,64653
5400,234331
5401,7926
5402,173572
5403,2248164
5404,2938387
5405,17829483
5406,12474
5407,132913
5408,1038686
5409,23551138
5410,101014
5411,116249
5412,23264870
5413,829313
5414,6423124
5415,13390528
5416,85935
1799,18211295
5417,467316
5418,65285
5419,1025250
5420,159816
5421,946899
5422,947020
5423,29358
5424,60934
5425,6448772
5426,127810
5427,462685
5428,377895
179,34935946
5429,119494
5430,72230
5431,232743
2864,25688987
5432,588326
5433,203795
5434,3185276
5435,13548142
5436,163465
3644,10841289
5437,24579996
5438,28251377
5439,20894023
405,17727276
5440,1126503
5441,234336
5442,4703553
5443,277207
5444,1649088
1348,8679140
5445,11903
5446,987302
5447,352724
5448,6534132
5449,360461
5450,425173
4170,6098570
2363,9762449
5451,9858488
5452,107430
5453,16173349
5454,14291950
5455,18335162
5456,905474
5457,9917925
5458,12168103
5459,140091
5460,5967064
5461,6543764
5462,818534
5463,5662443
5464,156532
4078,833228
5465,193873
5466,18909810
5467,3526951
5468,23460947
5469,29243630
330,26236956
5470,25372801
5471,818096
5472,5841508
5473,69647
5474,608601
5475,1181999
5476,24042913
5477,20883450
737,13330537
5478,22875435
5479,25893681
5480,64664
5481,26634594
5482,8516589
5483,17657649
5484,421069
5485,26240132
5486,768313
5487,125209
5488,2205321
5489,228696
1133,14059024
5490,143586
5491,353731
5333,238142
5492,256279
5493,254262
5494,132111
5495,572630
5496,46439
5497,1003311
5498,254351
5499,3595945
5500,18114068
5501,22163
5502,6966230
5503,817168
5504,111027
5505,3492020
5506,6436659
5507,2145843
5508,72543
5509,21118275
5510,3257736
5511,18764195
5512,341946
5513,11008145
5514,1547379
5515,229067
5516,6407014
5517,92605
5518,10266875
5519,646199
5520,8885268
5521,1109741
5522,1254684
1031,7131445
5523,13050840
5524,843565
5525,10485751
5526,1038590
2574,18490595
5527,353325
5528,1442968
5529,664239
5530,213052
5531,238140
5532,6450817
5533,1721221
5534,20663064
5535,6452798
2894,284295
5536,7552716
5537,169437
5538,17054
1299,2037559
5539,3248297
5540,245705
5541,420738
5542,6438710
4081,25150798
5543,2461765
5544,640777
5545,213026
5546,10281923
5547,7695240
5548,1294493
5549,114496
5550,16085517
5551,385250
5552,124432
5553,149336
5554,1042320
5555,178658
5556,3038168
5557,402026
5558,13153931
5559,2358849
5560,23476820
5561,895295
2439,25663717
5562,235128
5563,13513205
5564,17675
2114,24911006
5565,1246273
5566,56912
5567,13153963
5568,10429440
5569,4309446
5570,22822881
5571,116826
5572,11815113
5573,6318283
5574,15775856
5575,163
5576,102143
3464,2191066
5577,246279
5578,17707605
5579,32283424
5580,773915
5581,12274
5582,434420
5583,12348550
5584,8928004
407,30820805
5585,528493
5586,123788
395,12925200
5587,32324273
5588,7419758
5589,8356487
5590,48623
5591,15818278
5592,2834713
5593,378208
4823,10197857
5594,18722754
2053,6595144
5595,16248513
5596,22859573
5597,23120184
5598,16255224
2644,13451
5599,68485
5600,53307
5601,492812
5602,35068612
5603,6365221
5604,472778
5605,15762751
887,15131305
5606,270490
5607,212087
5608,20564399
5609,29365635
5610,274043
5611,32738657
3269,24885878
5612,27213168
5613,226759
5614,6493321
5615,867101
5616,855118
5617,75641
5618,1632396
5619,85766
5620,5226180
5621,3003969
5622,7482511
5623,12576078
5624,10248952
5625,748784
5626,1021010
5627,28814866
2439,28363972
5628,42527866
5629,2086132
5630,175324
5631,67140
5632,356712
5633,40295
5634,86447
5635,875730
5636,10081131
5637,22725443
5638,25516329
5639,21936809
5640,35519109
5641,32534
5642,218587
5643,3147367
5644,249328
5645,21325
5646,10269605
5647,7855
287,22055280
5648,953560
5649,2881565
5650,16889
5651,499415
210,30653839
5652,89208
5653,669859
5654,8603232
5655,1294471
5646,10891220
5656,1369884
5657,816663
5658,189015
5659,2506666
5660,3843654
5661,184003
5662,108347
5663,754333
5664,878037
5665,48481
5666,9634
5667,293045
5668,105074
5669,18998448
5670,16716
5671,1480915
5672,224352
5673,497819
5674,7107515
5675,179574
5676,197287
5677,1005587
5678,7783636
5679,96719
5680,8968323
5681,10514748
5682,13543100
5683,163460
5684,6536961
5685,23122488
5686,17332243
5687,25622797
1735,7971302
5688,15983331
2131,96789
5689,2799233
5690,3359595
5691,61887
5692,23122223
313,13586786
5693,27245484
5694,10599546
5695,273841
5696,19286663
5697,226868
5698,797192
5699,19844986
5700,356768
5701,7565139
5702,2072557
1493,22857396
2815,302983
5703,102247
5704,156703
2196,37955748
5705,394423
5706,1038268
5707,22609364
5708,1665656
5709,71984
5710,947965
5711,274005
5712,348575
5713,151926
5714,2915
5715,452777
5716,20621185
3916,401072
5717,32718401
5718,42108900
5719,9303006
5720,5974575
5721,123673
5722,867378
5723,896458
5724,718473
5725,12998057
5726,7090627
5727,863250
5728,80966
795,212023
5729,816735
5730,615972
4059,6950451
5731,13516050
182,30781490
5732,5068
5733,9640626
5734,15770131
5735,21913812
5736,7302998
5737,119804
5738,1124895
5739,136763
5740,149709
5741,123070
5742,60223
5743,12121257
5744,36422155
3273,34930815
744,25776664
5745,18828
5746,1718295
5747,106613
5748,96337
5749,581365
5750,137491
1242,6899530
5751,13530981
5752,2545620
5753,130881
5754,31842021
5755,22121
5756,4565266
5757,17333265
5758,25876358
5759,6403092
5760,8125734
793,11115191
5761,10815662
2544,9266779
5762,1966979
5153,6435253
5763,356289
5764,16064853
5765,13643131
5766,45632
5767,84149
5768,18342363
5769,18693616
5770,17568753
5771,17262187
5772,17318621
2435,20588642
5773,20821019
2720,21462154
5774,17899407
5775,18222743
5776,13006791
5777,13597497
5778,13635053
5779,2767052
5780,2
5781,2657
2162,320
5782,41865
4990,19063
1965,170448
2478,18405
4934,11870085
4818,968
5783,13335037
5784,4667024
5785,13079982
5786,18144590
5787,4671
5788,375802
5789,256683
5790,24178
4328,157993
5791,18619684
5792,890
2219,3
1087,70401
5793,5107
460,2998
4726,128029
4967,28187
5794,33574273
5795,13496
5796,12232938
5797,19543
5798,231804
5799,4214
5587,32487617
5800,43641
116,7604
5801,4981
1960,10964
5802,77203
5803,38447
5042,3636
5804,168668
5805,44767458
5806,149267
5807,76620
5808,2623
2722,15823480
5809,10917
3721,343
5315,2429135
5810,39988
5811,136251
5812,34
5813,6288
5814,17899948
5815,52892857
5816,14891
5817,41817486
2481,40961427
5818,252577
5819,7244
5820,119322
5821,3836
5822,49552
5823,662
