book_id,author_id
25035244,15868
23281939,14317
25439754,19399
17373314,18091
14062078,15693
12407466,13568
251197,23458
22878967,21562
1404813,13324
20748490,14868
16045306,12633
15750874,12375
23870514,17312
15832350,22597
18806259,13436
7093222,15785
25113747,15207
612143,15674
13273327,13028
858526,18948
19616957,15586
264158,12349
25689270,19951
3066,13606
15764039,15279
22064780,13106
6962314,12811
23398649,18261
26805129,13642
17788681,12393
25539647,19635
17613090,12277
12352843,12790
65070,13176
25832342,22780
18224293,13095
211264,13052
10695150,17791
154128,15180
27917594,23787
12157407,16315
1106041,12863
22809818,21478
15801642,20942
18071697,16634
136814,12769
16406114,22502
23848461,13851
22826340,21863
29238350,19132
13450398,16661
25489444,20026
18488433,12436
27254002,14142
159666,12567
1918433,12829
18634859,24022
6423185,17875
22537700,15105
26861818,20943
7694096,23600
30076608,14892
6582496,13899
23866545,12391
9936690,12435
17407067,18340
29910050,16944
31197289,18341
17302559,13462
28939398,12875
23578,14265
15845648,13692
25061,14151
17564246,23274
20716977,21023
101299,13611
12154294,22424
32306550,20943
17621248,17663
3160662,15163
30848550,14086
15819606,23981
25868031,12514
15721120,13281
31299479,23705
12146528,24146
4070493,13819
22172801,12746
18103276,20342
34209372,21363
109715,16397
278430,13037
32485744,22235
32862495,15871
33519394,15763
48044,12738
18725742,12396
28121630,23320
28595537,22323
12799058,13028
95626,13781
34327331,13847
21270467,21221
261911,22209
31170723,22737
2515832,15227
30197319,19935
28449231,13438
282108,22280
25224652,19851
6678,20091
763234,13403
27154427,13560
15717298,20338
18576,19871
34020174,19304
34670747,18253
29546259,21896
26263022,18734
34441243,19318
1228638,13212
35075846,14128
34967829,13275
21479290,13582
34748077,22122
12558686,19611
24035668,12520
35354,19469
36515223,18834
28116714,13792
32489971,17614
26948,13777
30292329,21888
35034369,20419
36413580,20890
989055,16614
20922826,20345
38227140,23336
29904219,19534
24397041,17260
35144326,15444
11020173,12978
30224579,21335
49628682,20669
39075570,12358
20502912,12749
17244702,16793
23449436,20278
39095025,16677
36576120,19124
310584,21304
25692886,17982
35407312,20087
40113250,17731
39218054,23728
40579998,16911
22127812,18904
34530284,12921
61928,12740
17333180,12479
10374638,17533
1019653,12686
41715096,20262
39934931,22511
42082598,18473
42049190,16051
27161816,21663
11143177,16995
31207572,15725
26597404,15927
32928987,18146
22172801,19097
34229824,16075
3851330,20320
34750645,17711
35297380,14626
13456428,13195
890210,24027
18339939,21370
25264909,14239
13553217,12621
183623,18678
43602698,16682
36321744,13606
6394554,17180
13107661,20384
30228538,12307
40590294,19216
440777,15736
25548442,12231
42745440,12163
28954232,12402
24867,12740
41165488,13726
34104969,15865
13573236,13681
45110961,14824
815760,21857
22628234,17685
17572846,16022
24740030,16711
970602,21323
20517739,14619
52005601,23511
17339474,20450
17302571,12776
896536,12931
44441981,13440
44564172,17238
35965482,13507
44536751,12377
8578291,12204
586732,24024
4476999,22567
30809677,12370
12923588,13421
11164626,18435
21746534,13440
30763001,14897
24621818,12293
25394434,16786
8337,13199
48847096,15723
17998741,13753
6944946,18037
45439818,19162
43908024,13637
18746715,15701
239399,13428
1397673,12833
147941,21874
35542217,14961
46194224,12234
16698,13028
39091679,20088
13419642,17772
48567611,12387
164238,14968
37539001,14348
4904977,12592
36127483,23898
24847490,12406
17886627,18070
32857181,20928
181481,12974
23163343,16465
11640897,22968
51791252,23332
27864943,12921
34066798,15375
5326,12904
34857255,13967
36222611,13626
50609790,15760
7894237,12284
51182650,19526
18655996,22289
137997,13828
782858,13679
129565,18459
3345951,19630
151755,17388
13708560,13853
896595,13335
94564,16531
436061,22680
54161,15173
71680,18090
207577,13074
97401,16474
54996,13072
54818,13065
1862313,18878
91001,15774
476558,18635
904965,22406
1048041,15303
3085759,14399
1522926,16150
137551,14650
2939815,14400
23010,18152
380364,21621
11773,21235
321647,13925
468488,23438
6443321,15406
12469,13097
6589490,13847
2515974,18311
837606,18864
14248,12913
278854,13577
218571,18906
809372,19849
92581,17650
12760903,14115
3762,13589
182474,23644
6011972,16313
2288200,19124
36158,12507
841868,14892
571555,13663
6033289,14886
6614154,15717
1704719,18332
7870553,21561
329326,22332
122943,20969
2375782,14271
3726791,12546
44755,16030
7492383,14677
500657,14734
9459078,22855
1407232,12628
7861169,18297
11928859,12595
332021,14937
8428195,14869
47906,14729
7556058,15633
630020,20171
6382796,20913
9403048,15519
1316382,16906
6643581,18113
6631480,18441
7140754,12957
10783162,14393
7794853,19301
9266769,13538
2607493,13006
8013943,14887
11098129,19610
7706182,14395
701564,20942
6625698,13921
107611,16205
9893701,13480
8467071,21254
732141,15346
2842796,14585
6339619,12533
6970490,14893
12417147,23322
230853,13899
595304,22242
11557282,23844
3525895,14148
52228,13541
9975214,18306
300889,20884
12789642,19619
1211251,12586
65149,12933
7242856,15364
13030113,13635
22918050,18896
116413,13904
4972618,13404
29015,16946
372862,20056
119062,15112
688764,12738
36124936,18722
2111634,14488
65955,14951
7963208,12295
479594,22880
13037406,12456
176494,12754
55320,17392
624744,12608
11021753,18320
10565237,12533
9864637,15101
10372526,13323
11933,12727
11661796,21238
47180,16847
13423169,12512
944555,22335
11145697,14317
13265443,20003
6422946,16558
13421819,12638
9701,19730
6082973,14419
592075,20035
8579486,22810
7151711,23536
31343,22408
2436099,13805
201641,12522
29133,21395
232577,13374
1198717,15352
3564825,16332
12322385,12880
85211,13660
3225007,12503
11582010,16942
12770150,14540
31371568,14677
33544874,13023
263460,14799
3138618,13041
7977037,14556
6054106,18045
12794678,15944
25700,14467
13827,13194
12510143,15622
6705824,22424
36124936,21976
16029985,15826
15801235,14828
16041063,22515
13331182,19388
45362,15667
2035356,17918
16377,13990
4868,14184
10413697,17597
13502238,15422
75385,18852
1974532,24256
603204,18850
6658211,19159
12988004,16713
5323360,16068
1720187,24037
54209,15561
16073179,14575
13531506,12726
228204,14115
13425941,19661
9478000,14013
11283685,17654
131094,17538
8483864,18183
3421140,12846
7205214,14787
10120780,13173
10029507,13516
8582356,18740
74482,19767
276514,14159
15827382,13137
636742,12548
1364859,22448
15738256,15618
116121,15418
1369974,16530
7944987,18415
16059057,21736
6531,13519
6620129,13710
572648,17907
6816968,22385
15995593,20363
2016758,20730
16180723,19616
11381910,17784
1824198,17462
16161901,18324
15743461,15810
21943097,17589
17229636,18476
408210,15567
17193192,20777
31266,13188
3817433,23127
136878,23715
64276,21813
122648,13076
249043,12950
173961,15174
15954541,21597
3131270,20601
17904298,16755
1206359,12284
12852651,18903
36347162,17503
17377749,22216
825419,22389
56351,21167
15714640,21041
15832231,19452
18078229,16960
842309,14130
6681613,14396
714807,15945
6356526,15700
15733578,15700
16225719,16954
16130956,14538
288958,13660
16301111,12637
18193684,22283
17665481,18094
225396,13541
13101349,12327
6905480,21619
515885,19876
32380,15042
10603056,12221
15810471,19082
96131,12318
18275463,18354
33577,12952
10786926,12442
17976031,18271
16702153,14869
1518161,13110
887348,19074
9860784,23442
18002005,18541
17400970,16055
13414829,14106
241936,18074
12451769,18359
109794,17241
91017,16489
18166194,12878
21911024,14278
17277854,17342
13144229,13226
18975547,21111
15820642,16898
15849310,16085
18335916,22359
12092005,17123
151928,15437
6412946,18570
18882632,22740
14759416,16867
8884616,12329
11782489,17908
24465724,19229
20643053,18461
1396182,13577
87060,12850
194546,14230
148465,19097
1234704,14325
17566623,15521
18142606,14901
6509589,16134
18799225,14300
161557,14450
7507890,19886
10459279,13333
1575104,19797
17728782,13168
1106474,16386
20549384,14761
882909,13780
19468416,23633
891593,12570
289727,12235
21395464,14368
19068786,13282
2962331,13082
17924018,13411
15808592,16561
18809474,15127
9681425,12601
21060,13512
126184,15669
10512209,19285
16038278,14551
2467738,13074
23295237,23231
438257,13670
533690,12759
6268632,18670
35519109,12412
19507801,12870
8392871,16815
20498767,12337
1420902,17765
151685,18070
21971980,21768
15102674,13339
9772406,13630
846941,19198
29541508,19398
76703,18080
19337,13369
17877542,15957
18246803,22515
9741111,18956
18346345,15970
376613,17079
21943866,12897
16046401,15696
4905292,14888
16072107,13812
22430102,20451
3595953,15393
22751639,13009
21915383,21008
1022883,12928
7862725,18259
3472820,13769
15972,15435
20993087,21991
16030663,20357
15790870,13692
13330670,22161
331883,16865
22306137,17621
23209889,21008
13348349,15879
18248513,22581
54825,13065
6011949,16009
17838383,19916
22206795,12401
525544,15440
12577711,14678
23155757,22813
1973931,21311
6850768,23609
20632548,23013
18879551,15535
18164207,14368
17315860,18100
23149124,13239
127016,22189
16067008,17602
3190729,18306
12355553,12837
23172131,15799
22046983,21974
23705558,20649
462550,17242
23312692,13883
22129048,19499
16249388,12232
23206366,16155
2096,13726
15780279,20944
22736757,13279
23461945,16264
17607716,12919
25030592,16155
17340720,15159
10079,14650
17258293,12175
18460726,12224
8734498,12535
18630962,14415
22022320,17819
526927,16991
1040474,21397
24313378,23460
1557943,12549
11419229,13828
332754,12488
18051,13990
266607,15016
1055927,17921
18630547,14218
20759481,22610
10916,12880
404874,17466
10430194,16175
25129557,18757
21856367,14637
3761596,16488
5509321,14605
18008080,15094
16108628,12276
1275105,15783
18939770,22597
7117617,23913
50388,16847
17250818,13878
13628172,13606
32590,24306
17901410,15785
632901,17577
26123576,23493
9747085,20571
17272496,19406
12864422,21145
108064,14322
20754848,17308
23317538,17809
23592537,17870
26240757,19399
17884042,15972
24466484,13431
23153154,14605
6476709,13175
198331,17874
1280946,23497
491887,17266
12900806,15279
26144113,15426
23287159,20322
313159,23458
18396,12736
10235919,13587
35728,16136
11516221,14713
20821619,16510
1308827,18291
17229241,14227
16093761,24264
23019123,21478
47122,12280
39699580,22502
25310640,15980
10838787,12405
636638,23185
21531503,20504
15812794,17008
17801961,20047
26860475,12283
544359,22371
18339155,24186
18518269,14909
70716,12943
28407752,15215
6048170,16325
5278010,17875
29962194,21387
22076621,13969
6720473,23600
6911038,18078
241385,16512
5181,17755
278262,13364
26791029,23515
26117436,16618
18619593,13433
11103746,17671
27483931,23004
23757205,12413
29910761,21367
32533899,12887
29742151,17663
111017,14480
2409564,21511
44179,23981
12359733,16093
7237456,12164
23009011,15256
25197374,15258
27242752,12514
10801335,15315
19767682,12746
43190272,13890
27736,23398
30622617,16397
16070072,14477
26114149,13296
643992,17939
1056627,13517
24611981,12502
20423212,16833
15836516,15520
20980648,12396
21085730,14149
23502345,12273
32862986,20554
34455842,15227
24790901,19543
30213217,19935
12157365,13438
6283596,14393
34637518,15810
22940706,21333
33020060,19304
148465,13762
22889766,22318
20335171,14412
35180905,14413
99177,15904
23299427,13654
18589374,14552
1910949,19738
44784,22392
370523,12832
35441918,21025
817020,18852
25232816,22610
33151799,13891
20734875,14424
115036,22653
35117279,24255
13629443,12921
28112739,20341
128477,19630
33233771,23356
8853299,13865
32674365,16614
30375755,13049
34704992,12167
36336690,16678
34348320,15662
18373829,15843
31867358,12317
223634,14237
36233827,12883
619962,17789
18044412,16677
176378,16695
37930995,16622
443769,16822
40386365,12921
17571466,21542
34467031,13703
67464,23718
31300,13666
39821652,21939
29938032,19405
30363757,21663
34642932,15725
36105772,21114
18770,15567
24641800,12411
18570069,24226
18693922,16568
47881,12755
25816896,22643
35408327,19257
20501604,15777
36127456,12374
7962312,17684
35356380,14334
3394,12816
7557043,15931
40589790,19124
22012290,21507
6631750,16179
36613747,12599
29633584,16711
647701,12376
101911,17752
42201996,16213
22847812,15116
2171148,16135
32716442,15235
26215628,13440
31428970,12496
40698264,19001
4134071,13959
67697,15705
35512560,19756
990165,23481
105021,24011
35098024,19929
571398,16959
6355195,23072
27246123,12322
6004960,15701
40539663,18998
252938,18560
30763895,12412
8111461,16320
6076462,14376
6381729,15700
6260873,14400
43497241,12234
21524446,17198
28507386,18888
36204876,22481
28925565,16323
49951858,12518
44509971,13435
46210749,12584
10917458,17664
51449747,12883
7125012,13354
25648199,23898
955942,19666
34138475,17947
166897,23728
18392983,21111
30237061,13437
10340846,13357
41473872,17547
879162,13585
7015635,12599
48551868,18323
33257757,12249
40390755,19429
21473632,18768
31408829,14506
32762937,12392
20448515,12351
28217757,12361
6723396,13666
130519,17538
2429534,15385
342362,19313
229033,14733
6004850,15701
53130,13916
357787,18921
62482,13563
4313522,19732
3217673,24100
734935,19916
28217808,14970
302059,23973
123544,13188
55707,15173
15739018,22406
41701,17874
112472,17937
5957074,14353
270367,12777
12532,21907
37587,12236
16099393,13925
105040,24011
1689657,21914
114158,12520
16142151,12235
3029362,21912
81070,13174
477359,12844
115279,17765
143367,15916
210483,14715
937628,14433
1216187,24145
45852,22661
38401,16180
29415,13909
868422,12915
5820658,13125
1097676,17785
16738,23644
111626,12757
7365018,19124
12098,23398
1159461,19128
15561,12601
47907,14729
1425745,16068
35136,16098
65056,18421
1212543,13727
10588,12244
1722607,18292
1690088,14271
1960570,16517
6338778,23748
1000171,18147
2610426,14731
1695356,12506
49607,16010
8507286,16042
675931,19625
21188,14682
7482,17399
38030,16678
29896,16418
11803203,14811
5421978,13839
1799478,14132
15763039,15545
5989586,14393
843588,12526
142529,13072
8270466,14723
1961516,12318
7530,17186
2989254,13531
393841,15681
565335,15998
3130076,18113
7815775,23505
7148931,17728
8125720,19301
236974,21150
5332742,22326
362505,17975
916652,15935
50755,13711
872761,20942
15698436,18306
12360292,12746
10779433,14588
727543,13299
11826008,23844
166857,13660
5986556,19175
132694,17298
10637739,16295
206868,19356
688770,12738
126710,13173
621697,17980
11498,13095
2111628,14488
427281,13677
7776209,15585
8801412,17736
8187210,16298
8456124,13352
11021735,18320
9931820,14677
2986392,13531
9571478,12867
8428985,12278
1532027,23585
2342280,13805
6855820,18903
60972,17110
7493011,15023
13186804,14317
658351,13335
337048,14979
5711852,15942
11973176,13837
13577533,13581
13127703,16000
9872049,23536
285011,13114
150122,16356
142911,19260
283490,15323
126185,14605
85306,14605
71648,13342
6944566,16566
11225502,20250
49195,14275
1188313,15352
2411725,14719
9810413,12442
18057,13990
7904453,13467
38504,17577
5853,15173
837197,22180
10942254,19162
10316626,12380
92266,18874
7619178,17800
11788404,16072
6933135,17438
6387925,13015
8083820,17002
15758076,16160
508486,15007
11983951,14083
7740142,12792
7010683,20569
7778981,19548
529346,13104
15761358,13844
16090231,12647
16165191,19846
12387529,19661
7182626,18183
13742264,13137
10710406,15418
13221027,15954
1831100,13307
2467723,13074
8100015,13586
2145681,12294
3255666,13530
7737852,17941
310026,18890
13448881,18270
12461366,12333
13408967,20363
8686057,13845
15802906,16194
765609,17462
15754577,17295
84022,13055
17209291,17850
18188118,23526
16161536,13643
3554621,17698
12621987,23447
7863423,13347
17193176,20777
428368,18122
168568,13671
1907154,13096
967662,15655
18393,12736
3920088,13503
16202167,21597
15706926,17003
294321,15101
169762,12262
1129916,13182
16079959,24255
2210191,12919
23110100,21991
64949,14115
13224793,14073
15808466,16228
30002,13674
17664771,21041
2909728,12904
1291989,24163
980533,13906
121064,13299
11393302,13745
151718,23768
17980174,18094
18211118,13265
9477224,15700
6609552,18576
32260,14097
822469,16423
301023,12777
8427264,18536
9912786,12452
2939358,21977
1943814,18271
12764606,20785
18144608,14044
5422154,15980
17993295,19330
46612,17961
16163982,13200
16217442,14106
332768,17803
8177525,15700
9818442,13786
18469721,21975
87747,13584
9212008,20457
236867,23730
16089217,16898
13038008,16512
13157992,16085
18478373,15294
131155,19171
523793,23727
476575,18078
17221425,12221
3097734,13629
6509552,16134
89365,13333
18141785,17923
18219495,13168
18587171,14747
6380842,16325
9819894,23073
208913,13780
2135550,14961
250964,12169
15839322,12878
18079492,16561
17934520,13482
2854462,14416
181239,13721
785947,13925
18821012,16815
384597,12603
25567159,21337
17981276,16168
17342414,16663
72707,13370
845139,18333
18065780,23817
603260,19492
1421769,13080
1497534,23812
8253037,22179
9676707,15406
21899701,18289
16130141,23967
17833728,15957
5948950,14419
398152,13683
18114057,13897
8662494,12601
18194358,12326
21857790,19489
18331180,14762
13537542,20817
1384415,16231
20652686,12216
2754510,20204
4134071,12497
13547381,13825
17403101,13212
62555,15559
11836562,18994
10319829,20772
12109310,24293
16100436,21846
3212989,20718
1789979,17822
22324898,12340
14456,14193
21851827,15902
13584309,22175
3490300,14383
168283,23123
22306115,17621
21948349,18756
21803375,16943
3246942,13526
9277339,14081
15798786,22581
9975463,19519
1269436,14439
3399331,12511
20485959,13286
18667954,12359
410368,13670
15713696,13715
22246200,20700
7302402,19006
5072179,18622
21567666,15521
919231,18337
2679060,15321
427795,15437
21539471,15731
136405,12916
20439619,14368
16250940,15642
7487212,21871
19413261,18100
15733738,14822
14289567,18381
13621089,12654
9395215,13166
1524173,12758
17345258,13055
717811,23660
239595,16994
18107951,12562
21856443,15595
20342214,12244
22806018,13577
190396,23530
22934219,19499
451521,13194
46722,15580
3428818,21816
19504319,21993
23208397,15756
17586459,18054
28604340,21904
18134856,21974
15755751,12213
25030603,16155
20454672,13331
17264459,13576
13503247,15608
65093,13983
9955669,12389
752875,21311
11213563,14233
17987508,12339
24235077,23460
24766606,15799
18868171,15391
20518786,13571
18142403,23160
22704965,16274
22025184,14290
16074409,22610
404403,22360
84067,13828
18071872,13279
11069481,15016
1306954,16007
817357,13553
18397729,19082
21531395,20297
19395125,17585
181437,23767
22381622,13096
259861,13362
16720,15433
18911319,21213
23015911,15785
23399228,18176
18590519,12864
26013033,23753
15928972,12213
13260536,16653
17928198,14079
252786,15654
24457496,13201
17838913,12318
23237424,17376
22853617,19466
491888,17266
19140641,15279
12375518,17356
103123,18502
19062,12945
23270403,12890
619162,19482
23602722,23994
18394,12736
14432989,20566
22472103,12897
25344650,20269
417466,16391
3373625,13688
8935302,13806
1578586,18291
17341550,17593
694226,15178
125615,18159
25945080,21478
22028061,15502
790289,15503
23867347,17585
22031920,22502
25394438,13732
18527475,13839
905736,20016
11405802,20047
17311008,17680
20495415,14909
23549715,12327
17265217,15943
25410471,13421
24064307,17525
18823,12930
7877758,13553
39280444,12566
18804219,19464
20419314,15549
20494896,13575
24605318,18563
19083215,21895
1424941,14455
18604542,18473
23256188,16618
1193177,15034
22449285,12402
29985060,21076
31558768,23661
208977,13533
6371719,14378
30742690,18473
23493256,13149
84004,12814
575838,22860
13152672,19854
29416663,20063
16181516,21511
32671298,13898
30533129,13746
30332310,13574
28781531,15873
6276888,16093
44185,22678
136637,18089
51784,20525
84134,12514
15758076,12177
401912,18103
16071656,23296
463355,16397
31702803,19464
17666976,13507
262308,22893
23488367,13200
21853708,12514
22054905,12273
23492504,19031
30078416,14776
16033909,13712
13491269,19257
293427,23714
5660074,14424
18298132,12518
32488960,21597
5710584,12917
7981206,19304
25897851,14620
24389206,12656
27266,15804
29430512,12566
22875089,24104
614863,17457
192175,22392
68588,19567
17072247,12488
35335039,17749
23110300,12194
34828719,20090
37969723,15437
1201589,23770
36194389,23489
205057,14876
766020,14212
31324863,12898
23411534,19352
33526058,23356
7656222,16819
34080512,16614
1450407,18779
85320,12684
27158739,22610
17611937,17870
30076608,15980
20757532,12424
18635079,16878
176579,18159
37420706,17181
37914571,12859
32333026,20710
34386617,14332
18404427,13027
35481012,16622
123060,13034
7348445,23525
36010223,12465
34523154,21663
18755773,12540
28684451,12921
29958272,12495
20806095,14142
41716679,16568
30523827,14622
18134249,15490
35533431,15089
312435,14971
15814459,19806
1943742,12970
25777957,18980
35618037,24059
224787,23096
6993091,13886
270259,16095
46004545,12315
43127287,16606
28373853,22643
6940978,12771
31563982,12334
21460333,23623
16173573,12298
58957,22391
18029,13990
6040582,19666
17736248,23629
2660440,12855
35678887,16711
28669595,12370
30038977,15244
40874032,13812
8476057,23549
34997093,13330
21396155,13627
33956433,23359
34234639,17540
18213783,19767
809294,20612
57277,13299
411199,12504
36310803,12276
103123,24161
20743633,15237
32195037,17620
17202780,13147
38892853,13235
5999903,14399
33870454,14379
1832682,14597
37801467,12234
22694936,13439
778304,21310
659002,17767
41431674,18970
41732557,16164
181503,17719
27401866,17555
33844994,15701
26247053,13381
5201079,22327
7132470,14882
36203081,14421
31189177,21299
24579549,18323
29044,13669
7117958,19284
32620332,15735
1689454,20223
250645,15945
95532,18996
2894779,15692
162497,17879
50316,16847
39939,20779
2213336,12781
59836,22610
1849,14597
48270,13010
6304133,19829
84699,18691
315783,23316
207682,12568
46506,12303
298381,12978
7896141,14896
5848,15173
6518202,22406
1034995,22466
225590,13341
156780,20730
41423,12561
1287272,16988
670371,23066
260740,12769
568175,15106
6966342,13005
2179832,13408
96980,13562
4889214,21906
334805,16763
2075601,16195
601369,14587
7734702,12904
1814637,13338
41950,13579
377679,18950
272607,12592
28229,12569
171368,12904
25717,13066
771493,17759
31366,13676
6381988,14709
16739,23644
196550,16068
1523438,16933
111332,13439
796429,19283
6979554,21384
2930911,12900
8824,12901
617811,14484
979766,23779
2251776,12346
106924,13587
30329,13487
32434,14115
382419,13565
974195,12510
6404356,14061
675626,13531
61985,13194
1962363,15685
6887333,12576
41704,17874
1532071,18306
16033906,17085
9641078,12652
138551,13182
9462364,19301
582812,13339
537148,13568
162326,24249
300043,17909
883195,12844
2884299,20942
1108884,14240
590820,22419
7178978,19918
162331,20055
218463,12241
1179956,18252
171012,14057
169881,12161
12078495,23844
288956,13660
64380,12974
44488,13325
7903901,14808
570633,13295
7995207,12446
77125,14160
1250373,13547
1704756,14681
7078265,17009
355406,21189
14183,12245
11286888,14040
13566041,18779
48266,13010
140360,13666
13354919,14584
5224732,16044
13152998,12480
6186292,16003
6537138,15691
11503582,12415
2979661,24245
13573091,21228
11978186,24108
12246894,17007
891972,17297
7932775,22144
998178,14994
1118654,23878
1198715,15352
14815112,12792
8786358,12480
12037108,13660
2468596,12503
174704,23988
7080507,19790
409583,12769
12846479,15827
1445289,17800
12394032,14098
3759847,13200
1773771,12237
16442,12999
526024,15171
3064126,14403
621461,17884
8870923,14701
175038,16762
1541856,22408
194630,17918
576729,12996
15761330,13844
8431116,16077
7199961,24037
10533446,13990
49253,16490
102916,13911
276342,12568
118149,13580
12413953,19661
12074927,13900
4583489,18183
13039,13173
7804200,13088
6440609,18678
13125879,14283
16122322,15418
9728843,14592
12590,16530
16165295,18320
92653,14499
1689292,16806
80634,18065
572633,17907
17285643,18270
13483989,14831
10841115,13976
371022,23684
11363759,17462
10866880,12536
18297707,13656
335459,18864
7235208,15688
6287290,17875
6484927,17886
11029842,17182
31799,20525
264446,15002
2887157,19064
10790376,23447
16006883,22107
17561160,21482
64359,19078
707633,17917
701488,13828
15954540,21597
52083,20924
17185511,13881
6562799,14403
12162809,13354
2811,12769
6828896,18731
13557166,20210
6386363,13087
13507512,16173
2714607,20045
75639,23318
346268,19482
16248148,24222
5322135,14571
15085368,18306
144127,13877
11353976,13314
24671,13188
17332435,12900
6077869,17484
11653832,12452
18192699,13267
11788440,14084
17370576,13786
17732274,23828
7332753,13406
930428,16852
13147661,22503
18387010,17919
18626866,13302
34001659,17200
2249507,13339
263021,16099
17383763,18476
18173687,21111
47944,12801
1277911,20030
13505666,14875
18250100,15549
138068,16085
17268898,18239
869609,15145
1312348,14503
13233578,17829
37040,14326
20601464,21059
20407756,18766
18678972,18461
18628751,18306
18586193,20533
64251,12673
8242755,12762
18898739,17923
13131625,18237
18105943,14775
20734410,18154
17039870,12361
11891486,15685
14780701,19175
13148060,19148
77738,14988
15864513,15888
7038489,12570
2084781,21732
20573773,21750
12905583,16165
13563669,12595
2417267,17180
359994,16507
6049224,15970
25118424,13772
5071325,23205
9468234,18054
5547840,22349
18362184,21337
1321937,21912
8673931,15520
825750,22851
10452269,24252
1025845,18288
4035,13685
297514,13080
136640,14325
13036575,23967
13543594,15957
13223243,18159
6795627,22350
11599,12244
2230284,12579
6081032,14703
619162,13370
17317648,15696
888958,17720
1123827,13403
19226636,17304
133830,16904
13414594,18909
9682235,13182
2442529,20559
11221285,12167
18191952,17523
22707677,13009
13589131,13985
22182961,17621
20819208,12501
22365433,16943
12040782,14081
9795263,13945
16152890,15610
4134071,12511
13558634,14678
148465,13344
22246225,20700
17412895,12378
16159870,14847
6238944,23801
13606971,14783
1845050,22273
10834766,13069
17714301,15731
18142171,18100
23489268,18757
13623150,14826
192176,22189
22882294,15197
112139,16806
8076919,21105
20979794,13166
20555526,15201
375642,13577
11539731,13694
9463639,17195
22882303,19109
10156954,12919
17281362,16660
8529716,15773
23007471,15287
8111382,17167
24285685,19499
13105,15434
2216760,13194
17299113,15541
21066604,13554
52851508,14437
653043,13200
420755,13006
6681393,13228
13529208,14142
17927412,21974
510411,22751
17408503,17664
17377032,14844
98836,16394
374188,14237
1740577,18095
10785670,20775
172490,17268
9550301,12549
23882,12832
24950568,12882
24699867,13850
22618173,22309
6642732,12608
21805738,13279
4312852,23767
23005036,13182
12945191,18979
11487809,16268
18144105,22610
18132923,12456
16074805,16877
7896558,23741
16147869,21837
15747708,13878
174845,15679
1774421,16451
6749,13736
25726634,18176
74997,19666
78523,13342
25007393,23787
23500254,17809
13376363,22264
25838513,15118
207684,20945
28149981,14360
20505830,12448
467457,15279
22608127,18596
25717713,17664
18680106,12647
23827762,18114
129582,15005
9579882,15013
18602075,12404
23433810,15115
1592908,18291
12700790,12360
17234935,23713
25223115,18038
124312,18255
25519820,15503
2367495,15067
27863883,14547
11168429,21916
28090093,23294
27418455,22502
24612533,23518
9395215,14880
7337871,20007
8585924,12493
29911128,23460
7633800,13502
21402833,19464
33628293,12293
18619149,16298
7093222,12201
28135773,23259
17830028,14785
135742,20525
9583247,14555
6359293,16284
17571567,16618
10959251,19553
10938612,15541
380057,23382
30968750,13149
30172212,13855
16047078,17663
32107,14217
19500066,12658
7289702,16093
26874911,12244
13510645,14050
26635970,24146
20338342,17343
2052978,18089
24954329,12220
22494161,14086
25358242,12514
17130393,12177
70562,13297
109714,16397
30212015,16795
7907680,22743
1252707,18715
31194923,16682
17667009,13507
28220899,12456
118769,14711
30241888,16697
33258604,15263
29843226,13712
12550743,12735
77589,24035
2008298,17325
30054609,19257
25430584,12574
26819691,12233
1093795,12906
28686887,16740
1282954,14594
26030692,24104
764356,22392
10890808,12629
13006132,19767
332348,22472
9918053,12328
77733,14988
10252302,13407
76548,22217
24187925,13218
35615224,16614
27917957,12841
50852,12237
24476986,18909
3950400,14939
26089799,12317
19192437,13657
36347810,12358
12715691,23675
31434533,22916
85866,14982
18527496,20673
7507944,14332
9826870,17721
35234740,16622
213349,12941
30653837,12282
1451091,14682
40557032,12867
24828950,12921
35022102,15009
39916,12696
12969636,20784
384597,12999
15826934,12377
5947,13061
26192646,17787
36220363,13350
29938354,20973
35604686,14621
635112,18669
25638179,13663
34726469,14347
33828743,20752
43325703,13447
9526993,19047
17453303,12803
25116648,12376
28245707,19546
25111119,13523
17981399,23466
36058466,22121
37173847,14138
33852393,16711
5999228,14905
15842230,14605
29456569,14079
367334,16144
171535,16098
32721793,13330
30858,20530
35297386,12802
36118682,13441
32388712,14704
51781351,16616
33158532,12365
43925876,12656
28458598,13952
36615592,12866
41704268,23045
29985976,22711
11224849,13172
32939643,14053
8275050,13063
35106178,19234
33230583,23227
25446323,16959
36117813,12345
3085858,14399
17230517,14290
6004951,15701
45046808,17007
10419181,23632
31373184,12497
39555142,13637
34506913,23249
11325353,24065
96119,13097
34272476,16811
6011732,15701
12633800,20753
2898332,13051
445024,17538
25089757,17271
240617,14492
20262017,18323
1885,12290
40702154,14350
33385229,12791
29430869,13678
28645638,24017
250524,14133
1336275,20362
220680,17577
40287,12919
1007870,21816
92500,14951
235786,14178
503773,17110
15811073,17876
327336,14942
6713322,15692
140088,12562
195211,15905
2063563,14360
1801070,22466
2114866,13392
244466,19301
3398701,22065
109726,16395
1363590,19666
6439770,17835
99452,13562
5996621,12284
6571963,16911
3978,12527
2459677,15106
149704,12923
7713965,14587
831893,12236
2506250,14590
50664,18076
473869,16419
134958,16455
169676,14433
1269234,24145
16488,12506
320247,23691
72694,14505
763031,16839
