book_id,listegenre,award
19535135,"Childrens, Games-Gaming",0
19536001,"Adult, Comics-Comic Book, Fantasy, Fiction, Graphic Novels Comics, Humor, Romance, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels",1
19542831,"Contemporary, Mystery, Thriller, Thriller-Mystery Thriller, Young Adult",0
19542841,"Contemporary, Fiction, GLBT-Queer, Health-Mental Health, LGBT, Mental Health-Mental Illness, Realistic Fiction, Romance, Science Fiction, Young Adult",1
19544817,"Autobiography-Memoir, Biography, Biography Memoir, Biography-Autobiography, Historical, History, Nonfiction, War, War-World War II, World War II-Holocaust",0
19545312,"Novels, Politics",0
19545859,"Contemporary, Romance, Romance-Contemporary Romance",1
19546691,"Contemporary, Romance, Romance-M M Romance, Sociology-Abuse",0
19546932,"Realistic Fiction, Romance",0
19547856,"Contemporary, LGBT, Romance, Young Adult",1
19548127,"Fantasy, Fantasy-Paranormal, Paranormal-Angels, Paranormal-Demons, Romance, Romance-Paranormal Romance",0
19548544,"Novels, Romance",0
19548967,"Psychology, Romance",0
19549841,"Fantasy, Fantasy-Dragons, Fiction, Romance, Young Adult",1
19561922,"Cultural-Canada, Fiction, Mystery",1
19582934,"Audiobook, Fiction, Horror, Mystery, Mystery-Crime, Mystery-Detective, Suspense, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller",0
19598707,"Autobiography-Memoir, Biography, Biography Memoir, Culture-Film, History, Nonfiction",0
19604937,"Fiction, Music, Mystery, Young Adult",1
19605391,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Humor, Science Fiction",0
19615422,"Contemporary, New Adult, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit, Young Adult",1
19615646,"Animals, Animals-Dogs, Nonfiction",0
19616957,"Biology-Neuroscience, Health-Medicine, History, Medical, Nonfiction, Psychology, Science",1
19622432,"Business-Amazon, Nonfiction, Reference",0
19628308,Romance,0
19628506,"Category Romance-Harlequin, Romance, Romance-Contemporary Romance",0
19661852,"Humanities-Language, Humanities-Linguistics, Nonfiction, Self Help",0
19732381,"Contemporary, Fiction, Mystery, Mystery-Crime, Realistic Fiction, Romance, Suspense, Thriller, Thriller-Mystery Thriller, Young Adult",0
19747756,"Christian, Christian Fiction, Fiction, Horror, Thriller",0
19767682,"Academic-Read For School, Academic-School, Classics, Fiction, Horror, Short Stories",0
19777989,"Fantasy, Fantasy-Paranormal, Short Stories, Young Adult",0
19824385,"Fantasy, Fiction, Mmorpg-World Of Warcraft, World Of Warcraft-Warcraft",0
19826986,"Classics, Fiction, Mystery, Mystery-Crime, Short Stories",0
19838895,"Contemporary, Fiction, Young Adult-Coming Of Age",0
19840152,"Christian, Christian Fiction, Christian Fiction-Christian Historical Fiction, Fiction, Historical, Historical-Historical Fiction, Historical-Medieval, Romance, Romance-Christian Romance, Romance-Historical Romance",0
19844986,"Academic-Read For School, Childrens, Childrens-Picture Books",1
19862844,"Contemporary, Nonfiction",0
19863164,"Fantasy-Paranormal, Mystery, Mystery-Cozy Mystery, Mystery-Paranormal Mystery",0
19863984,"Business, Economics, Economics-Finance, History, Nonfiction, Politics",0
19874150,"Contemporary, Fiction, Romance, Womens Fiction-Chick Lit",1
19886258,"Christian, Christian-Christian Living, Christian-Christian Non Fiction, Nonfiction, Religion-Faith, Self Help",0
19898523,"History, Nonfiction",0
19902529,"Fantasy, Fiction",0
19903215,"Art, Biography, Nonfiction",0
19904043,"Fantasy, Romance",0
20011917,"Childrens, Childrens-Middle Grade, Diary, Fantasy, Fiction, Humor, Humor-Comedy, Realistic Fiction, Romance, Sequential Art-Graphic Novels",0
20013762,"Christian, Nonfiction, Reference, Religion, Spirituality",0
20015783,"Fiction, Sequential Art-Comics, Sequential Art-Comix, Sequential Art-Graphic Novels",0
20033413,"Nonfiction, Psychology, Self Help, Self Help-Personal Development",0
20105391,"Fantasy, Fiction, Mmorpg-World Of Warcraft, World Of Warcraft-Warcraft",0
20130720,"Classics, Fantasy, Fiction, Horror, Short Stories",0
20168816,"Anthologies, Fantasy, Fiction, Science Fiction, Short Stories",1
20170296,"Audiobook, Autobiography-Memoir, Biography, Humor, Nonfiction",1
20170404,"Apocalyptic-Post Apocalyptic, Fiction, Science Fiction, Science Fiction-Dystopia",1
20172134,"Childrens, Childrens-Middle Grade, Fantasy, Fiction, Horror, Young Adult",1
20174424,"Adult, Fantasy, Fantasy-Epic Fantasy, Fantasy-High Fantasy, Fantasy-Magic, Fantasy-Urban Fantasy, Fiction, Mystery, Science Fiction, Science Fiction Fantasy",1
20176552,"Fantasy, Fiction, Games-Video Games, Sequential Art-Comics, Sequential Art-Graphic Novels",0
20176578,"Adventure, Fantasy, Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels",0
20256513,"Christian, Parenting, Self Help, Spirituality",0
20256594,"Historical, Historical-Historical Fiction, Young Adult",1
20256612,"Autobiography-Memoir, Nonfiction, Sequential Art-Comics, Sequential Art-Graphic Novels",1
20256737,"Fiction, Science Fiction-Dystopia, Young Adult",0
20256797,"Adult Fiction, Contemporary, Fiction, Romance, Romance-Contemporary Romance",1
20257391,"Contemporary, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit",0
20257447,"Horror, Novels",0
20261437,"Fantasy, Fantasy-Magic, Fantasy-Urban Fantasy, Historical-Historical Fiction, Paranormal-Ghosts, Romance, Science Fiction-Steampunk",0
20262014,"Fantasy, Fantasy-Magic, Fantasy-Supernatural, Fantasy-Urban Fantasy, Young Adult",0
20262016,"Fantasy, Fantasy-Magic, Fantasy-Supernatural, Fantasy-Urban Fantasy, Young Adult",0
20262017,"Fantasy, Fantasy-Magic, Fantasy-Supernatural, Fantasy-Urban Fantasy, Paranormal-Demons, Young Adult",0
20262067,Thriller,0
20271650,"Contemporary, Dark, New Adult, Romance, Romance-Contemporary Romance, Sociology-Abuse",0
20297851,Fantasy,0
20298090,"Classics, Fantasy-Paranormal, Fiction, Gothic, Horror, Short Stories",0
20298092,"Adult, Fiction, Romance, Womens Fiction-Chick Lit",0
20306792,"Adventure, Adventure-Pirates, Childrens, Childrens-Middle Grade, Fantasy, Fiction",0
20307078,"Adventure, Childrens, Childrens-Juvenile, Childrens-Middle Grade, Fantasy, Fiction, Mystery",1
20308197,"Childrens, Cultural-Russia, Literature",0
20309175,"Anthologies, Fiction, Holiday-Christmas, Short Stories, Young Adult",0
20309995,"Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance, Romance-M M Romance",0
20310066,"Mystery, Romance, Romance-Romantic Suspense, Suspense, Thriller, Thriller-Mystery Thriller",0
20311827,"Fantasy, Fantasy-Paranormal, Historical, Paranormal-Vampires, Romance, Romance-Paranormal Romance, Science Fiction-Steampunk",0
20312462,"Fantasy, Fantasy-Paranormal, Historical, Historical-Historical Fiction, Mystery, Young Adult",1
20316309,"Audiobook, Drama, Fiction, Literature, Northern Africa-Tunisia, Novels, Religion, Romance, Romantic, Unfinished",0
20317106,Novels,0
20317262,Religion-Islam,0
20317266,Religion-Islam,0
20318779,"Asian Literature-Indonesian Literature, Fiction, Novels, Philosophy",0
20318855,"Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga, Sports-Sports",0
20320531,"Adult, Adult Fiction-Erotica, Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20320920,"Cultural-Portugal, Fiction, Poetry",0
20321138,"Fantasy, Fantasy-Mythology, Romance, Womens Fiction-Chick Lit, Young Adult",0
20321703,"Contemporary, Fiction, Mystery, New Adult, Polyamorous-Reverse Harem, Romance, Spy Thriller-Espionage, Young Adult, Young Adult-High School, Young Adult-Teen",0
20322555,"Adult, Contemporary, Romance",0
20324107,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Erotica-BDSM, New Adult, Romance, Romance-Contemporary Romance, Sociology-Abuse, Warfare-Fighters",0
20324353,"Mystery, Mystery-Crime, Thriller, Young Adult",0
20324922,"Classics, Fiction, Mystery, Mystery-Crime, Short Stories",0
20326998,"Christian, Prayer",0
20335171,"History, Nonfiction, Sociology",0
20335752,Novels,0
20336347,"Romance, Sports-Sports",0
20337758,Fantasy,0
20338342,"Contemporary, Fantasy, Fantasy-Paranormal, Mystery, Thriller, Young Adult",0
20341263,"Adult, New Adult, Romance",0
20342214,"Horror, Science Fiction",0
20342617,"Autobiography-Memoir, Nonfiction, Politics, Race, Social Movements-Social Justice",1
20344467,"Crime-True Crime, History, Nonfiction, Politics, Pseudoscience-Conspiracy Theories",0
20344686,"Fiction, Novels",0
20344952,"Anthologies, Fiction, Horror, Short Stories",1
20345202,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Young Adult",0
20345548,"Fantasy, Fantasy-Epic Fantasy, Fiction",0
20346544,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance",0
20347484,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20347863,"Business-Amazon, Fantasy, Young Adult",0
20348781,"Contemporary, New Adult, Romance",0
20349248,"Fantasy, Fantasy-Paranormal, Romance, Young Adult",0
20349441,"Adventure, Apocalyptic-Post Apocalyptic, Fiction, Science Fiction, Science Fiction-Dystopia, Young Adult, Young Adult-Coming Of Age",0
20351509,"Academic-College, New Adult, Romance, Young Adult, Young Adult-High School",0
20359114,"Adult, Fantasy, Science Fiction, Science Fiction-Aliens, Science Fiction-Dystopia",0
20359470,"Adventure, Fiction, Mystery-Crime, Thriller",0
20359700,"Fantasy, Fantasy-Magic, Short Stories, Young Adult",0
20359709,"Fantasy, Fantasy-Magic, Fiction, Romance, Science Fiction, Science Fiction-Steampunk",0
20359719,"Adventure, Fantasy, Fantasy-Magic, Romance, Young Adult",0
20359781,"Contemporary, Humor, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit",0
20360301,"Fantasy, Fiction, Science Fiction, Science Fiction-Dystopia, Young Adult",0
20362706,"Adventure, Audiobook, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Magical Realism, Science Fiction, Science Fiction Fantasy",0
20367560,Childrens,0
20371824,"Fantasy-Magic, Fantasy-Paranormal, Mystery, Paranormal-Witches",0
20388847,"Fantasy, Fiction, Horror, Mystery, Occult, Thriller",0
20402708,Poetry,0
20403158,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Roman",1
20403589,"Horror, Novels",0
20404905,"Fantasy, Fantasy-Epic Fantasy, Fantasy-High Fantasy, Fiction",0
20405520,"Animals, Animals-Cats, Humor, Nonfiction, Poetry",0
20406396,Novels,0
20409231,"Contemporary, Mystery, Romance, Thriller, Young Adult",0
20409684,Novels,0
20409985,"Adventure, Childrens, Childrens-Middle Grade",0
20411554,Young Adult,0
20411784,"Fantasy, Young Adult",0
20412983,"European Literature-Serbian Literature, Historical, Romance",0
20414012,"Amish, Christian Fiction",0
20414715,"Romance, Romance-Contemporary Romance, War-Military Fiction",0
20416277,Fiction,0
20417707,Sociology,0
20417843,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Romance",0
20419314,Short Stories,0
20419336,"History, Nonfiction",0
20419632,Humor,1
20419910,"Adult, Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20420053,"Fiction, Mystery, Romance, Thriller, Young Adult",1
20420083,"Fantasy, Fantasy-Paranormal, Young Adult",0
20420087,"Fantasy, Fantasy-Paranormal, Young Adult",0
20420856,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20421367,"Adult Fiction-Erotica, Contemporary, Dark, Erotica-BDSM, Romance",1
20423212,"Classics, Fiction, Poetry",0
20423680,"Fiction, Horror, Mystery, Science Fiction, Thriller",1
20426122,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20426917,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Paranormal-Witches",1
20427449,"Fantasy, Fantasy-Paranormal, Paranormal-Vampires, Romance, Young Adult",0
20428052,Historical-Historical Fiction,0
20431030,"Dark, Romance",0
20433091,"Adult, Adult Fiction-Erotica, Contemporary, Contemporary Romance-Sports Romance, Martial Arts-Mixed Martial Arts, New Adult, Romance, Romance-Contemporary Romance, Sports-Sports, Warfare-Fighters",0
20433566,Thriller,0
20433978,"Fiction, Novels",1
20434940,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Paranormal-Witches",0
20436098,"Drama, Fiction, Historical-Historical Fiction, Mystery",0
20438264,"Fantasy, Fantasy-Paranormal, Paranormal-Demons, Romance, Romance-Paranormal Romance, Young Adult",0
20438403,"Childrens-Middle Grade, Fantasy, Fantasy-Mythology, Young Adult",1
20439328,"Art, Contemporary, Fiction, Historical-Historical Fiction, Literary Fiction",1
20439619,"Adult Fiction-Erotica, Romance, Sociology-Abuse, Warfare-Fighters",0
20440224,"Contemporary, Romance, Romance-Contemporary Romance, Romance-Romantic Suspense",0
20442109,"Romance, Young Adult",0
20442445,"Humor, Travel",0
20443207,"Fantasy, Romance, Young Adult, Young Adult-Young Adult Fantasy",1
20443235,"Fantasy, Romance, Young Adult",1
20443356,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
20443402,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
20443529,"Asian Literature-Turkish Literature, Cultural-Turkish, Fiction, Roman",0
20444068,"Childrens, Humor, Poetry",1
20444381,"Fantasy, Historical-Historical Fiction, Romance",0
20444408,"Fantasy, Historical-Historical Fiction, Romance, Science Fiction-Time Travel",0
20444853,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance",0
20445451,Childrens,0
20445713,"Mystery, New Adult, Romance, Romance-Romantic Suspense",0
20446082,"Fiction, Mystery, Suspense, Thriller-Mystery Thriller",0
20446802,"Fantasy, Fantasy-Dragons, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Mystery, Paranormal-Vampires",1
20446819,"Criticism, Criticism-Literary Criticism, Nonfiction, Philosophy, Writing-Essays",1
20448515,"Adult, Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance",1
20451634,"Comics Manga, Drama, Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga",0
20452094,"Christian-Christian Living, Nonfiction, Religion-Christianity, Religion-Theology",0
20452491,"Horror, Novels",0
20454084,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Shapeshifters-Werewolves",0
20454095,"Adventure, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Fiction, Mystery",0
20454107,"Fiction, Horror, Medical, Mystery, Suspense, Thriller",0
20454205,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Paranormal-Angels, Paranormal-Vampires, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga, Shapeshifters-Werewolves, Young Adult",0
20454376,"Comics-Comic Book, Comics-Superheroes, Fiction, Graphic Novels Comics, Sequential Art-Comics, Sequential Art-Graphic Novels, Superheroes-Marvel",0
20454611,"Fantasy, Young Adult",0
20454635,"Fantasy, Fantasy-Paranormal, Fiction, Historical-Historical Fiction, Horror, Paranormal-Vampires",1
20454672,"Audiobook, Contemporary, Fiction, Mystery, Mystery-Crime, Romance, Romance-Romantic Suspense, Suspense, Thriller, Thriller-Mystery Thriller",1
20483059,"Adventure, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Mystery, Young Adult",0
20483084,"Adventure, Animals, Animals-Horses, Childrens-Middle Grade, Fantasy, Fiction",0
20483093,"Biography, Music, Nonfiction",0
20484545,"Audiobook, Autobiography-Memoir, Biography, Food and Drink-Food, Nonfiction",1
20485959,"Childrens-Middle Grade, Contemporary, Couture-Fashion, Realistic Fiction, Young Adult",0
20486912,"Contemporary, Romance, Romance-Contemporary Romance",0
20488175,"Fiction, Science Fiction, Science Fiction-Dystopia",1
20488568,"Adult Fiction-Erotica, Contemporary, Erotica-BDSM, Romance, Romance-Contemporary Romance",0
20490274,"Adult, Asian Literature-Indonesian Literature, Fiction, Short Stories",0
20490970,"Cultural-Greece, Fiction, Historical, Historical-Historical Fiction, War-World War II",0
20491654,"Romance-M M Romance, Science Fiction",0
20492184,"African Literature-Egyptian Literature, Fiction, Horror, Novels, Short Stories",0
20492283,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Erotica-BDSM, New Adult, Romance, Romance-Contemporary Romance, Romance-Erotic Romance, Sociology-Abuse",0
20493913,Mystery,0
20494896,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20495415,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, New Adult, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20497609,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Drama, Mystery-Crime, Romance, Romance-Contemporary Romance, Romance-Erotic Romance, Suspense",0
20497922,Business,0
20498767,"Fantasy, Fantasy-Paranormal, Romance, Romance-Paranormal Romance, Young Adult",0
20500616,"Contemporary, LGBT, Romance, Young Adult",0
20501051,"Category Romance-Harlequin, Harlequin-Harlequin Heartwarming, Romance, Romance-Contemporary Romance",0
20501122,"Contemporary, European Literature-Swedish Literature, Fiction, LGBT",0
20501604,"Fantasy, Fantasy-Urban Fantasy, Fiction, Horror",0
20501682,"Academic-School, Classics, European Literature-Ukrainian Literature, Fiction, Historical, Historical-Historical Fiction",0
20502460,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20502912,Fantasy,0
20504754,"Adult, Fantasy, Historical, New Adult, Romance, Romance-Historical Romance, Science Fiction-Time Travel",1
20505109,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20505830,"Adult, Contemporary, Fantasy, Fiction, Magical Realism, Romance",1
20507095,"Adult Fiction-Erotica, Erotica-BDSM, Romance, Romance-Contemporary Romance",0
20507745,Horror-Zombies,0
20508125,"Horror, Horror-Splatterpunk",0
20509356,"Apocalyptic-Post Apocalyptic, Fantasy, Fiction, Science Fiction, Science Fiction-Dystopia",1
20510241,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult",0
20510585,"Cultural-Russia, Science Fiction",0
20511904,"Central Africa-Angola, Cultural-Africa, European Literature-Portuguese Literature, Fiction, Historical-Historical Fiction, Literary Fiction, Literature, Literature-21st Century, Literature-African Literature, War",0
20512062,"Fantasy, Romance, Science Fiction, Science Fiction-Time Travel, Young Adult",0
20512700,"Adult Fiction-Erotica, Dark, Erotica-BDSM, Romance",0
20517266,"Fantasy, Fantasy-Dragons, Fantasy-Magic, Fantasy-Paranormal, Romance, Young Adult",0
20517362,"Contemporary, Romance, Romance-Contemporary Romance",0
20517739,"Contemporary, LGBT, Mystery, Young Adult",0
20518655,Romance,0
20518786,"Humor, Humor-Comedy, Science Fiction, Space-Space Opera",0
20518813,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Historical Fiction-Historical Fantasy, Horror, Science Fiction-Steampunk, Westerns, Westerns-Weird West",0
20518842,"Autobiography-Memoir, Biography, Disability, Humor, Nonfiction",1
20518872,"Cultural-China, Fiction, Science Fiction",1
20518878,"Animals, Childrens, Childrens-Juvenile, Fiction, Mystery, Young Adult",0
20519000,"Comics-Superheroes, Fantasy, Fiction, Science Fiction",0
20519516,"Fiction, Historical, Historical-Historical Fiction, Romance-Historical Romance",0
20521902,"Mystery, Romance, Spy Thriller-Espionage, Young Adult",0
20522640,"Adventure, Fantasy, Fantasy-Mythology, Fantasy-Paranormal, Fiction, Historical, Historical-Historical Fiction, Romance, Young Adult, Young Adult-Young Adult Fantasy",1
20524917,"Contemporary, Romance",0
20525628,"Contemporary, Feminism, Fiction, Humor, Young Adult",1
20525981,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20526226,"Biography, History, Nonfiction, Philosophy, Religion",0
20527133,"Artificial Intelligence, Nonfiction, Philosophy, Science, Science-Technology",0
20527879,"Contemporary, Mystery, Romance, Thriller, Young Adult",0
20529909,"Contemporary, Romance, Romance-Contemporary Romance, Romance-M F Romance",0
20530917,"Adventure, Childrens-Middle Grade, Comics-Superheroes, Fantasy, Fiction, Science Fiction",0
20530956,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20531847,"Christian, Christianity-Catholic, Nonfiction, Religion, Religion-Christianity, Religion-Theology, Spirituality",0
20536379,"Category Romance-Harlequin, Category Romance-Mills and Boon, Romance, Romance-Contemporary Romance",0
20541920,"Mystery, Thriller, Thriller-Mystery Thriller",0
20542754,"Food and Drink-Cookbooks, Food and Drink-Cooking",0
20543348,Fantasy,0
20543546,"Biography, History, Nonfiction, Spy Thriller-Espionage",1
20543923,"Art, History, Nonfiction",0
20548917,"Fiction, Short Stories",0
20549003,"Fiction, Humor, Novels",0
20549288,"Contemporary, Mystery, Thriller, Young Adult",0
20549384,"Romance, Romance-Romantic Suspense",0
20549446,"Art, Childrens, Childrens-Juvenile, Childrens-Picture Books, Childrens-Pre K, Childrens-Storytime, Humor, Kids, Nonfiction, Science",1
20550148,"Contemporary, Fiction, Mystery, Thriller, Young Adult",1
20550167,"Contemporary, New Adult, Novella, Romance, Romance-Contemporary Romance",0
20550277,"Fiction, Horror, Horror-Zombies, Young Adult",0
20550280,"Apocalyptic-Post Apocalyptic, Horror, Horror-Zombies, Young Adult",0
20551480,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance",0
20552801,"Fantasy-Paranormal, Gothic, Historical, Horror",0
20554536,"European Literature-Dutch Literature, Roman",0
20555526,"Fantasy, Fantasy-Epic Fantasy, Fantasy-Magic, Fiction",0
20556438,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20556876,"Autobiography-Memoir, Biography, Biography-Autobiography, Classics, History, Nonfiction, Westerns",0
20557345,"Fiction, Historical-Historical Fiction, Novels",0
20557510,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20558001,"Apocalyptic-Post Apocalyptic, Horror-Zombies, Romance, Science Fiction-Dystopia, Sociology-Abuse",0
20559676,"Contemporary, Dark, New Adult, Romance, Suspense",0
20559695,"Contemporary, Dark, New Adult, Romance, Suspense, Thriller",0
20560219,"Music, New Adult, Romance",0
20561606,Philosophy,0
20561849,"Fantasy, Fantasy-Fairy Tales, Romance, Young Adult",0
20561851,"Fantasy, Fantasy-Paranormal, New Adult, Paranormal-Angels, Romance",0
20561916,"Adventure, Christian, Christian Fiction, Christian Fiction-Christian Fantasy, Fantasy, Fiction, Young Adult",1
20564399,"Contemporary, Short Stories",1
20564453,"Adult Fiction-Erotica, Dark, Erotica-BDSM, Romance",0
20564828,"Adult, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20567018,"Horror, Short Stories",0
20567918,"Nonfiction, Productivity, Psychology, Self Help, Self Help-Personal Development",0
20567969,"Contemporary, Erotica-Menage, New Adult, Romance, Romance-Contemporary Romance",0
20567976,"Adult Fiction-Erotica, Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20567999,"Adult Fiction-Erotica, Contemporary, Erotica-BDSM, Fiction, LGBT, New Adult, Romance, Romance-Contemporary Romance, Romance-M M Romance, Young Adult",0
20568133,"Nonfiction, Philosophy, Psychology, Spirituality",0
20569957,"Adult Fiction-Erotica, Erotica-BDSM, Romance",0
20570870,European Literature-German Literature,0
20573324,"Horror, Horror-Splatterpunk",0
20573773,"Contemporary, New Adult, Romance, Sports-Sports, Young Adult",0
20575411,"Adult, Adult Fiction, Audiobook, Contemporary, Fiction, Historical-Historical Fiction, Literary Fiction, Literature, Novels, Religion",1
20575425,"Contemporary, Fiction, Novels, Science Fiction",1
20575434,"Animals, Childrens, Childrens-Middle Grade, Fiction, Realistic Fiction, Young Adult",1
20575446,"Contemporary, Fantasy, Fiction, Games-Gaming, Graphic Novels Comics, Realistic Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult, Young Adult-Teen",1
20575477,"Business-Amazon, Fiction, Historical, Historical-Historical Fiction, Roman, War, War-Military Fiction",0
20576134,"Contemporary, Romance, Romance-Contemporary Romance, War-Military Fiction",0
20578084,"Fantasy, Fiction, Horror, Horror-Zombies",0
20578452,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20578515,"Animals, Humor, Sequential Art-Comics, Sequential Art-Graphic Novels",0
20578654,Fiction,0
20578927,"Animals, Childrens-Middle Grade, Family, Fiction, Realistic Fiction",1
20578940,"Childrens-Middle Grade, Fantasy, Fantasy-Magic, Young Adult",1
20578979,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fiction, Graphic Novels Comics, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult",0
20579053,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Paranormal-Ghosts",0
20579068,"Audiobook, History, Nonfiction, Science, Science-Physics",0
20579287,"Fantasy, Fantasy-Paranormal, Horror-Zombies, Romance, Young Adult",0
20580333,"Fiction, Historical, Historical Romance-Regency Romance, Romance, Romance-Erotic Romance, Romance-Historical Romance, Womens Fiction-Chick Lit",0
20588642,"Fiction, Historical, Historical-Historical Fiction, Military History-Civil War, Romance, War",1
20588662,"History, Nonfiction, Politics, Race, Race-Anti Racist, Social Movements-Social Justice",1
20591211,"Fantasy-Paranormal, Fantasy-Urban Fantasy",0
20597260,"LGBT, Poetry",0
20601464,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance, Shapeshifters-Werewolves",0
20601638,Science Fiction,0
20601842,"Fantasy, Fantasy-Dragons, Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
20601872,"Fiction, Romance, Womens Fiction-Chick Lit",0
20601983,"Classics, Short Stories",0
20603407,Poetry,0
20603820,"Contemporary, Romance, Romance-Contemporary Romance",1
20604371,"Fiction, Mystery, Suspense, Thriller",0
20604826,"Audiobook, Business, Currency-Money, Economics, Economics-Finance, History, Nonfiction, Politics, Science-Technology, Writing-Journalism",1
20605813,Mystery,0
20610964,"Adult, European Literature-Spanish Literature, Fantasy, Fantasy-Paranormal, Historical, Historical-Historical Fiction, Mystery, Romance, Thriller, Young Adult",0
20613055,"Manga-Seinen, Sequential Art-Comics, Sequential Art-Graphic Novels, Sequential Art-Manga",0
20613439,"Contemporary, Fiction, Romance, Romance-Contemporary Romance",0
20613470,"Fantasy, Romance, Young Adult",1
20613491,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Paranormal-Witches, Young Adult",0
20613605,"Childrens, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Fiction, Historical, Science Fiction-Time Travel",0
20613624,"Feminism, GLBT-Queer, Gender, Gender-Gender Studies, Nonfiction, Politics, Social Movements-Social Justice, Sociology, Womens, Writing-Essays",1
20613745,"Adventure, Fiction, Historical, Historical-Historical Fiction, Military History-Civil War, Westerns",0
20613761,"Audiobook, Autobiography-Memoir, Cultural-African American, Nonfiction, Poetry, Politics, Race, Race-Anti Racist, Social Movements-Social Justice, Writing-Essays",1
20613920,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20617402,"Adult, Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20617544,"Comics-Comic Book, Comics-Superheroes, Sequential Art-Comics, Sequential Art-Graphic Novels, Superheroes-Dc Comics",0
20617940,"Fantasy, Fantasy-Supernatural, Historical-Historical Fiction, Mystery, Sequential Art-Graphic Novels, Sequential Art-Manga",0
20618110,"Contemporary, Health-Mental Health, Romance, Young Adult",0
20618118,"Fantasy-Paranormal, Young Adult",0
