book_id,publisher_id,published_date,published_title,name_publisher
16034964,19788,,,HarperCollins Publishers
16035414,28394,,,Nicole Dunlap
16035496,20128,,,Smashwords
16035643,22229,,,Amazon Digital Services Inc.
16035820,26674,,,Regina Duke
16036975,20555,,,Quercus
16037338,19709,,,St. Martin's Griffin
16037555,25615,,,Pulse
16037598,20699,,,Deseret Book
16038278,19819,,,Harper Voyager
16038301,21013,,,Lemniscaat
16038470,23779,,,Andi Publisher
16038875,27033,,,Mischief (HarperCollins)
16039814,22435,,,المركز الثقافي العربي
16040242,24382,,,Mara Jacobs
16040430,26619,,,Malayala Manorama Co. Ltd.
16041031,22310,,,CreateSpace Independent Publishing
16041063,23534,,,Water Forest Press
16041169,21817,,,E.L. Montes
16041712,26069,,,Neon Terbit
16042216,27752,,,Kitos knygos
16042447,26691,,,Albert Whitman Teen
16043758,19718,,,Ace
16043804,20087,,,Orbit
16044507,22197,,,Hunt Press
16044540,26476,,,PSICOM
16044747,20606,,,IDW Publishing
16044752,20606,,,IDW Publishing
16044763,20606,,,IDW Publishing
16044770,20606,,,IDW Publishing
16044785,20606,,,IDW Publishing
16044791,20606,,,IDW Publishing
16044981,20120,,,St. Martin's Press
16044987,19709,,,St. Martin's Griffin
16045037,19709,,,St. Martin's Griffin
16045140,19693,,,Henry Holt & Company
16045144,19773,,,Minotaur Books
16045203,19709,,,St. Martin's Griffin
16045306,20487,,,Sourcebooks Fire
16045855,21247,,,Moonstruck Media
16045953,20651,,,World Castle Publishing
16046121,22724,,,Gingersnap Press
16046267,20638,,,المؤسسة العربية الحديثة
16046401,20611,,,دار بلومزبري - مؤسسة قطر للنشر
16047078,24969,,,Rachel Morgan
16047244,30161,,,Michelle A. Valentine Books
16047367,23540,,,Onero
16047465,24873,,,E.L. Publishing
16047541,19663,,,HarperCollins
16047633,20128,,,Smashwords
16047646,20574,,,Bluefields
16047677,19811,,,iUniverse
16047983,28608,,,Ediciones Frutilla
16048211,23323,,,الهيئة العامة لقصور الثقافة
16048280,20120,,,St. Martin's Press
16048485,30287,,,House of Leavik
16049402,20329,,,Tirgearr Publishing
16050185,21584,,,Marie Hall
16050504,22235,,,In This Together Media
16050736,22259,,,Amy Joy Lutchen
16050835,19668,,,CreateSpace Independent Publishing Platform
16050911,25997,,,Pepper Pace
16051395,19795,,,CreateSpace
16051428,25288,,,Epocha
16051778,21744,,,SL Independent Publishing LLC
16051846,22200,,,xynobooks
16052055,20128,,,Smashwords
16052597,25626,,,Tamara Rose Blodgett
16052709,25638,,,Penerbit Mahaka
16052816,19666,,,Orion
16052983,26300,,,Club degli Editori (su licenza Nord)
16053100,24397,,,Penerbitan Karya Seni Sdn Bhd
16053291,24902,,,كتاب المختار
16053316,20452,,,Montlake Romance
16054217,20323,,,Viking Adult
16054376,19811,,,iUniverse
16054808,19794,,,Random House Books for Young Readers
16054811,19801,,,Knopf
16055475,20913,,,Forever
16055479,20913,,,Forever
16056408,29737,,,Penguin Berkley
16056862,30393,,,Natasha Anders
16057525,23018,,,Prospect Park Books
16057621,23296,,,Counterpoint
16058045,20423,,,InterMix
16058070,22472,,,Adelphi
16058610,19654,,,Gallery Books
16058645,19654,,,Gallery Books
16058646,22373,,,CreateSpace Publishing
16058650,29269,,,Simon & Schuster/Gallery Books
16058721,20286,,,Stephanie Hudson
16059057,22254,,,Choc Lit
16059149,19930,,,Simon & Schuster
16059346,20598,,,Square Fish
16059350,21791,,,"Tor Books, New York"
16059396,19908,,,Henry Holt and Co. (BYR)
16059409,19653,,,Tor Books
16059441,19706,,,Walker Childrens
16059442,19706,,,Walker Childrens
16059450,19653,,,Tor Books
16059524,20598,,,Square Fish
16059652,20448,,,Graywolf Press
16059689,21356,,,Rodale Books
16059709,19929,,,Kensington
16059838,19719,,,Grand Central Publishing
16060302,19797,,,"Little, Brown Books for Young Readers"
16060716,19797,,,"Little, Brown Books for Young Readers"
16060850,22203,,,Neri Pozza
16061093,29515,,,Sunwood
16061295,20120,,,St. Martin's Press
16061340,19663,,,HarperCollins
16061468,20336,,,Dreamspinner Press
16061473,19874,,,Faber & Faber
16062210,20128,,,Smashwords
16062211,19795,,,CreateSpace
16062807,22363,,,Dragonfairy Press
16064396,19954,,,Createspace Independent Publishing Platform
16064400,24338,,,Annam
16064647,24226,,,Spencer Hill Press
16064693,26904,,,கிழக்கு பதிப்பகம்
16064703,26904,,,கிழக்கு பதிப்பகம்
16064710,27942,,,Red Idris Books
16064811,20698,,,Gagas Media
16064853,29636,,,Reprobatio Ltd
16065004,19653,,,Tor Books
16065538,19682,,,William Morrow
16065550,19850,,,HarperTeen
16065602,19663,,,HarperCollins
16065633,19682,,,William Morrow
16065672,19850,,,HarperTeen
16065725,19663,,,HarperCollins
16065734,19717,,,Avon
16065949,23323,,,الهيئة العامة لقصور الثقافة
16065950,23323,,,الهيئة العامة لقصور الثقافة
16065953,23323,,,الهيئة العامة لقصور الثقافة
16065960,23323,,,الهيئة العامة لقصور الثقافة
16065963,23323,,,الهيئة العامة لقصور الثقافة
16065965,23323,,,الهيئة العامة لقصور الثقافة
16066588,21416,,,Cincinnatus Press
16066896,20509,,,Thomas Dunne Books
16067008,19784,,,Disney-Hyperion
16067631,20057,,,Editorial Planeta
16067756,27788,,,Narodna knjiga
16068341,21082,,,Roaring Brook Press
16068457,24387,,,Anaya
16068797,20005,,,Hodder Children's Books
16068905,19709,,,St. Martin's Griffin
16068916,19858,,,Point
16069024,20877,,,Harlequin TEEN
16069030,20681,,,Farrar Straus Giroux
16069262,21771,,,"MagnoliaB Publishing, LLC"
16069470,30504,,,Quadessence Solutions
16069471,22221,,,Inner Child Press
16069783,19819,,,Harper Voyager
16069805,24290,,,Wilco Picture Library
16069859,23676,,,هادف للنشر والتوزيع
16070018,20670,,,Romig Works
16070072,30139,,,DarkRoadDesigns
16070143,20152,,,Delacorte Books for Young Readers
16070256,20128,,,Smashwords
16070521,21719,,,Kristen Pro Publishing
16070903,29749,,,Abbi Glines
16070912,29107,,,Enthusiast
16071187,28513,,,Balzer+Bray/HarperCollins
16071656,19909,,,Bantam Press
16071681,29988,,,Hachette Children's Books
16071745,19664,,,Ballantine Books
16071748,19787,,,Del Rey
16071764,19801,,,Knopf
16071767,19745,,,Delacorte Press
16071790,20352,,,Doubleday Canada
16072107,19850,,,HarperTeen
16072114,25903,,,CAMBRIDGE UNIVERSITY PRESS
16072510,21271,,,Audio Holdings
16072999,19674,,,Berkley
16073050,19905,,,Seal Press
16073179,23554,,,SP with Lulu.com
16073766,20452,,,Montlake Romance
16074409,23813,,,Simon Pulse/Mercury Ink
16074535,19918,,,دار الساقي
16074553,20992,,,Harlequin MIRA
16074558,20992,,,Harlequin MIRA
16074560,20992,,,Harlequin MIRA
16074568,22638,,,Gold Eagle
16074582,20750,,,Seventh Star Press
16074645,21331,,,Mondadori
16074748,19708,,,Aladdin
16074758,19917,,,Simon Pulse
16074805,19917,,,Simon Pulse
16074809,19917,,,Simon Pulse
16074843,19650,,,Simon  Schuster Books for Young Readers
16074932,19917,,,Simon Pulse
16075147,19663,,,HarperCollins
16075260,25485,,,Acantilado
16075538,20618,,,La Campana
16075611,27121,,,John Corwin
16075615,19691,,,Feiwel & Friends
16075834,20275,,,Cogwheel Press
16075836,19792,,,Random House
16075935,19691,,,Feiwel & Friends
16075962,20522,,,Wattpad
16076228,24379,,,IUniverse
16076551,22240,,,Balboa Press
16076787,20611,,,دار بلومزبري - مؤسسة قطر للنشر
16077006,25307,,,Covenant Evangelical Free Church
16077037,19930,,,Simon & Schuster
16077386,23539,,,White Trail Publishing
16077527,26451,,,Artemis Hunt
16077613,26867,,,YING HOROWITZ & QUINN LLC
16077684,20343,,,"Amazon Digital Services, Inc."
16077791,19811,,,iUniverse
16077954,20144,,,Emily Snow Books
16078155,21412,,,PublishAmerica
16078317,20698,,,Gagas Media
16078921,19811,,,iUniverse
16079390,22205,,,Bluepalm Publishing
16079427,22205,,,Bluepalm Publishing
16079583,19997,,,Amazon Digital Services
16079959,23963,,,Schandtaten Verlag
16080353,20155,,,Simon & Schuster UK
16080744,19668,,,CreateSpace Independent Publishing Platform
16081272,19842,,,Createspace
16081320,20208,,,Create Space
16081655,21646,,,Next Door Books
16081717,23238,,,Srishti Publishers
16081754,20343,,,"Amazon Digital Services, Inc."
16081836,20088,,,Lulu.com
16081961,29899,,,Nawfal
16082287,21706,,,Lakehouse Press
16082904,19997,,,Amazon Digital Services
16084702,27092,,,Cornerstone Digital
16084973,29327,,,Misque Press
16085007,26103,,,Kalachuvadu Publications
16085232,28859,,,Weekly Shounen Sunday
16085236,28859,,,Weekly Shounen Sunday
16085241,28859,,,Weekly Shounen Sunday
16085243,28859,,,Weekly Shounen Sunday
16085246,28859,,,Weekly Shounen Sunday
16085248,28859,,,Weekly Shounen Sunday
16085253,28859,,,Weekly Shounen Sunday
16085254,28859,,,Weekly Shounen Sunday
16085256,28859,,,Weekly Shounen Sunday
16085260,28859,,,Weekly Shounen Sunday
16085263,28859,,,Weekly Shounen Sunday
16085359,25954,,,Humanitas
16085481,19675,,,Doubleday
16085482,19675,,,Doubleday
16085488,19745,,,Delacorte Press
16085517,19792,,,Random House
16085614,19668,,,CreateSpace Independent Publishing Platform
16086077,20522,,,Wattpad
16086351,21065,,,7th House
16087102,19902,,,Gollancz
16088458,28668,,,Mauj Prakashan Gruh
16088671,21507,,,Helping Hands Press
16088676,27431,,,Young Gan Gan Comics
16088879,25376,,,AsmaNadia Publishing House
16089089,21507,,,Helping Hands Press
16089096,21507,,,Helping Hands Press
16089105,21507,,,Helping Hands Press
16089117,21507,,,Helping Hands Press
16089130,21507,,,Helping Hands Press
16089217,19731,,,William Morrow Paperbacks
16089223,19663,,,HarperCollins
16089464,20197,,,Companhia das Letras
16089721,22660,,,Marchand de feuilles
16090231,24225,,,"Entangled Publishing, LLC (Brazen)"
16090271,20420,,,المكتبة العصرية/صيدا-_بيروت
16090309,22216,,,Melbourne University Press
16090627,28602,,,Pet Torres
16090670,20733,,,Virago
16090876,19795,,,CreateSpace
16091522,30220,,,e-book publishing
16091805,20306,,,Atlantic Books
16092672,26317,,,The B-Spot!
16092940,19955,,,Amazon
16093188,21682,,,M. Leighton Books
16093278,20202,,,Storyteller Publishing
16093312,21744,,,SL Independent Publishing LLC
16093390,24758,,,Plotpoint
16093551,19713,,,Harper Collins
16093637,22309,,,Dhamma Retreats
16093761,20522,,,Wattpad
16093810,26101,,,Athanasius Press
16093933,24935,,,Brokilon
16094203,21554,,,Alessandra Torre
16094280,22692,,,Hellsgate Publishing
16094450,29304,,,EnemyOne
16095383,27805,,,Foreign Languages Publishing House
16095661,24272,,,OBS
16096514,19663,,,HarperCollins
16096824,20994,,,Bloomsbury USA Childrens
16096873,21350,,,Atom
16096968,19787,,,Del Rey
16098291,25203,,,Buenos Aires: Plaza & Janés
16098441,27281,,,Bookba
16098875,28695,,,Majestic Prakashan
16099159,19722,,,Bantam
16099180,19792,,,Random House
16099189,19675,,,Doubleday
16099205,21138,,,Kodansha Comics
16099325,21342,,,G.P. Putnam's Sons/Penguin
16099393,20355,,,Usborne Publishing
16099844,27419,,,Sandra West
16100179,26628,,,Ruth Watson-Morris
16100191,26628,,,Ruth Watson-Morris
16100254,20793,,,Bantam Books
16100308,23492,,,"Fated Desires Publishing, LLC"
16100328,19842,,,Createspace
16100368,20688,,,Bloomsbury Publishing
16100436,20087,,,Orbit
16100486,27511,,,Alex Benedict
16100516,30092,,,Ra Jones Publishing
16100576,22255,,,LJS&S Publishing
16100972,20811,,,Arthur A. Levine Books
16100976,20106,,,Scholastic Press
16101018,20958,,,Philomel Books
16101023,20958,,,Philomel Books
16101026,19821,,,G.P. Putnam's Sons
16101054,19700,,,Razorbill
16101069,19700,,,Razorbill
16101072,19700,,,Razorbill
16101121,20188,,,Avery
16101126,20180,,,Viking Books for Young Readers
16101128,20532,,,G.P. Putnam's Sons Books for Young Readers
16101135,20836,,,Dial Books
16101156,20532,,,G.P. Putnam's Sons Books for Young Readers
16101507,23541,,,C. M. Lee
16101515,19737,,,Katherine Tegen Books
16101597,22583,,,Mata Padi Pressindo
16101628,28241,,,دار الكتب العلميه
16102004,19654,,,Gallery Books
16102049,29433,,,スクウェア・エニックス / Square Enix
16102159,22482,,,المؤسسة العربية للدراسات و النشر
16102572,27952,,,Schwarzkopf & Schwarzkopf
16102760,19850,,,HarperTeen
16103256,20834,,,Yen Press
16103347,21404,,,Planeta
16103997,20380,,,Δημοσιογραφικός Οργανισμός Λαμπράκη
16104005,20380,,,Δημοσιογραφικός Οργανισμός Λαμπράκη
16104022,20647,,,Liquid Silver Books
16104091,22523,,,Mehta Publishing House Pune
16104345,26929,,,உயிர்மை பதிப்பகம் (Uyirmmai Pathippagam)
16104633,20860,,,نهضة مصر
16106310,23511,,,Boekerij
16106312,23511,,,Boekerij
16107050,23745,,,J. Taylor Publishing
16107148,23745,,,J. Taylor Publishing
16107364,20820,,,Feltrinelli
16107908,22312,,,Mint Publishers Inc.
16107982,28358,,,Jeff Gunzel
16108628,19691,,,Feiwel & Friends
16109045,19842,,,Createspace
16109080,20928,,,Phoenix Publishing
16109121,21228,,,Whiskey Creek Press
16109187,19803,,,"Little, Brown and Company"
16109246,27629,,,HladoHlas
16109563,29879,,,Madeline Sheehan
16109762,19841,,,Bethany House Publishers
16109788,29449,,,Bethany House Publisher
16110412,19841,,,Bethany House Publishers
16110552,20286,,,Stephanie Hudson
16110861,22310,,,CreateSpace Independent Publishing
16110927,29476,,,Troubador
16111209,22286,,,KnightTime Press
16111549,20616,,,Pink Cashmere Publishing Co.
16111595,21979,,,Editorial Caminho
16111679,19668,,,CreateSpace Independent Publishing Platform
16111930,22208,,,Anitak Publishing
16111980,21094,,,Nijgh & Van Ditmar
16112067,21331,,,Mondadori
16112083,20885,,,Esencia
16112413,26874,,,FB Publishing
16112629,19733,,,StoneHouse Ink
16112809,25918,,,Season Publishing LLC
16112830,30523,,,Michael Joseph (Penguin UK)
16112942,19758,,,Revell
16113606,19745,,,Delacorte Press
16113737,19792,,,Random House
16113757,20443,,,Preface Publishing
16114047,22384,,,Newton Compton
16114088,27537,,,"Antinous Press, USA"
16114675,20269,,,Ravens' Isle Press
16114807,24908,,,Dark Season Books
16114861,29879,,,Madeline Sheehan
16114862,29879,,,Madeline Sheehan
16114949,22210,,,Dan Hunter
16115153,20522,,,Wattpad
16115374,28406,,,Lit Star Press
16115612,19749,,,Riverhead Books
16115625,19860,,,Viking
16116139,23566,,,Melange Books
16116440,29082,,,Ediciones Versátil
16116760,19668,,,CreateSpace Independent Publishing Platform
16117160,19907,,,Xlibris
16117368,20992,,,Harlequin MIRA
16117506,19654,,,Gallery Books
16117804,22569,,,Katie Ashley Productions
16117911,19663,,,HarperCollins
16117978,19788,,,HarperCollins Publishers
16117991,20375,,,Redhook
16118030,19907,,,Xlibris
16118972,24311,,,Dana Marton
16119044,20949,,,HarperCollinsChildren'sBooks
16119079,21539,,,Bandit Publishing Company
16119160,19954,,,Createspace Independent Publishing Platform
16119167,24805,,,K. S. Haigwood
16119664,20280,,,Hardie Grant Egmont
16120233,20128,,,Smashwords
16120434,19921,,,Random House Australia
16120536,27164,,,Elips Kitap
16120760,19713,,,Harper Collins
16121661,22776,,,Laguna Libros
16122034,24944,,,Spencer Hill Contemporary
16122163,19731,,,William Morrow Paperbacks
16122322,23567,,,Audeamus LLC
16122560,20050,,,Sphere
16122643,19962,,,Atria Books
16123002,26950,,,Walker Books Australia
16123143,27518,,,Red Bucket Publishing
16123199,19795,,,CreateSpace
16123515,25909,,,Lorraine Jean Bush
16123804,27185,,,Random House Children's
16123975,20949,,,HarperCollinsChildren'sBooks
16124019,23680,,,Harlequin KISS
16124145,19831,,,Thomas Nelson Publishers
16124159,19831,,,Thomas Nelson Publishers
16124577,21485,,,Heyne
16124802,20928,,,Phoenix Publishing
16124989,21677,,,Obsidian Poet Press
16125391,26651,,,Edebé
16125520,22351,,,J.C. Valentine
16125800,27964,,,FinePrint
16126020,26585,,,Giunti Demetra
16126395,20900,,,集英社
16126596,19675,,,Doubleday
16126838,27171,,,অনুপম প্রকাশনী
16126845,27171,,,অনুপম প্রকাশনী
16127183,20103,,,Ebury Press
16127238,19664,,,Ballantine Books
16127265,23242,,,Virgin Books
16128338,30460,,,Tracing The Stars
16128925,27022,,,Virago UK
16129174,26581,,,Agate Bolden
16130021,22609,,,Simon & Schuster Australia
16130105,19930,,,Simon & Schuster
16130141,19962,,,Atria Books
16130211,19817,,,Scribner
16130228,19757,,,Simon  Schuster
16130291,19817,,,Scribner
16130369,19780,,,Pocket Books
16130371,19654,,,Gallery Books
16130405,19962,,,Atria Books
16130410,19780,,,Pocket Books
16130414,19863,,,Chicken Soup for the Soul
16130500,19780,,,Pocket Books
16130537,19757,,,Simon  Schuster
16130549,19817,,,Scribner
16130601,19757,,,Simon  Schuster
16130753,25923,,,نهضة مصر للنشر
16130758,19714,,,Mira
16130759,21602,,,MIRA Ink
16130760,19827,,,MIRA
16130956,23628,,,A.M. Hargrove
16131032,20087,,,Orbit
16131048,19803,,,"Little, Brown and Company"
16131056,21565,,,Mulholland Books
16131067,19797,,,"Little, Brown Books for Young Readers"
16131073,19815,,,Back Bay Books
16131077,21565,,,Mulholland Books
16131120,22950,,,Progressive Press
16131399,20834,,,Yen Press
16131484,20855,,,Putnam Juvenile
16131489,20532,,,G.P. Putnam's Sons Books for Young Readers
16131601,20343,,,"Amazon Digital Services, Inc."
16133434,23750,,,Sarah Richards
16133937,28996,,,newyorker.com
16134609,21331,,,Mondadori
16134782,21802,,,R.K. Lilley
16135109,19700,,,Razorbill
16135176,19752,,,The Writer's Coffee Shop Publishing House
16135463,22217,,,Alonna Shaw
16135705,21382,,,Fall River Press
16135735,21002,,,Publicações Dom Quixote
16136176,21531,,,Valknut Press
16136599,19709,,,St. Martin's Griffin
16136959,21802,,,R.K. Lilley
16137069,24369,,,Grey Oak/Westland
16137076,22031,,,Siren Publishing
16137205,20628,,,Image Comics
16137392,22406,,,Cute Ediciones
16137612,20160,,,Ripley Patton
16137737,27025,,,Red Tree House Publishing
16137839,21872,,,Lulu
16138209,21550,,,সেবা প্রকাশনী
16138221,21550,,,সেবা প্রকাশনী
16138637,24749,,,Vittoriosa Books
16138688,21741,,,Riverhead books/Penguin USA
16139085,22218,,,Abbot Press
16139500,27415,,,Hellzapoppin Press
16139570,22329,,,Penerbitan Kaki Novel Sdn Bhd
16139641,21802,,,R.K. Lilley
16140037,26994,,,Emily Evans
16140058,20343,,,"Amazon Digital Services, Inc."
16140408,19776,,,NAL
16140838,19917,,,Simon Pulse
16141092,20452,,,Montlake Romance
16141344,22310,,,CreateSpace Independent Publishing
16141786,21762,,,Tention Publishing Limited
16141991,23555,,,History Press
16142053,20711,,,Alfred A. Knopf
16142105,20822,,,Crown
16142151,20212,,,Wizards of the Coast
16142708,25864,,,Scholastic Book Services
16143103,25614,,,Aaron B. Powell
16143323,28191,,,Nichole Chase
16143326,20336,,,Dreamspinner Press
16143347,19745,,,Delacorte Press
16143648,22244,,,Promontory Press
16144323,21790,,,ECW Press
16144868,19742,,,Signet
16145204,23703,,,Greenleaf Book Group Press
16145672,20624,,,Ananda Publishers
16146217,20156,,,VIZ Media LLC
16146296,22223,,,Crimelord Press
16147044,20522,,,Wattpad
16147232,21388,,,Forever Yours
16147265,20913,,,Forever
16147439,26894,,,পুনশ্চ
16147670,24386,,,Parrallel Books
16147869,24919,,,Chapel Library
16148137,23581,,,Harvey Berrick Publishing
16148208,19653,,,Tor Books
16148435,22162,,,Atria/Emily Bestler Books
16148944,20886,,,Center One Publishing
16149498,19944,,,Misery Love Company
16150320,20913,,,Forever
16150740,22293,,,Unhindered Arts
16150830,19784,,,Disney-Hyperion
16150831,19784,,,Disney-Hyperion
16150996,20670,,,Romig Works
16151178,19962,,,Atria Books
16151341,20813,,,Orion Publishing
16151527,20892,,,J'ai Lu
16152057,22316,,,Crimson Romance
16152079,30332,,,Masquerade Press
16152258,20057,,,Editorial Planeta
16152314,20129,,,Gramedia Pustaka Utama
16152797,26198,,,Punk & Sussy Publications
16152816,28354,,,Elaine Raco Chase
16152890,24865,,,The Divas Pen
16152916,28966,,,Harper Voyager UK
16152943,30358,,,Kelly Elliott
16152988,19896,,,Headline
16153243,22628,,,Blanvalet
16153261,27031,,,The Divas Pen LLC
16153477,20623,,,Pan MacMillan
16154069,25778,,,Editorial Vanir
16154376,25906,,,Varlık Yayınları
16154574,24050,,,Kazé
16154585,26704,,,Kazé Editions
16155000,28118,,,HNI Books; 1 edition (6 Nov 2012)
16155151,21232,,,Square Enix
16155349,22300,,,both sides of the river press
16155612,20659,,,LR Publishing
16155631,22368,,,amazon digital services
16155998,29421,,,i-Magic Media
16156006,20841,,,Harvill Secker
16156292,19787,,,Del Rey
16156295,19664,,,Ballantine Books
16156355,25963,,,aquaZZ
16156357,19684,,,Dutton Adult
16156916,22459,,,مكتبة الشروق الدولية-مطابع آمون
16156917,28640,,,Curtis Brown Digital
16157097,24238,,,Tell-Tale Publishing LLC
16157099,23643,,,Heart Space Publications
16157776,20491,,,Travis Luedke
16158489,20323,,,Viking Adult
16158498,19860,,,Viking
16158525,23348,,,Pamela Dorman Books
16158528,22395,,,Pamela Dorman Books/Viking
16158542,19860,,,Viking
16158558,19674,,,Berkley
16158596,19808,,,Penguin Press
16158611,20051,,,Brava
16158817,25683,,,Westland Limited
16158844,22716,,,Ediciones Nevsky
16159276,20850,,,Riptide Publishing
16159320,21026,,,Hodder & Stoughton
16159648,25241,,,MIDNIGHT INK
16159870,20671,,,Living Sword Publishing
16160045,20992,,,Harlequin MIRA
16160232,23728,,,Zafiro
16160314,19795,,,CreateSpace
16160701,20308,,,Smashwords Edition
16160797,29766,,,"Mulholland Books / Little, Brown and Company"
16161136,20478,,,Alfaguara
16161189,28769,,,Tomcat Publishing
16161331,27858,,,Rachel Van Dyken
16161536,20128,,,Smashwords
16161550,20308,,,Smashwords Edition
16161787,30575,,,Sugar Coated Press
16161852,19744,,,Zebra
16161901,22279,,,"Hobbes End Publishing, LLC"
16162553,29930,,,Weald Fae Journals
16162635,24411,,,Elex Media Komputindo
16163229,30318,,,Center One Books
16163690,19719,,,Grand Central Publishing
16163769,20120,,,St. Martin's Press
16163857,29605,,,A. Meredith Walters
16163982,24289,,,Canterbury Classics San Diego
16164095,22988,,,Curiosity Quills Press
16164271,20606,,,IDW Publishing
16164966,20062,,,Red Phoenix
16165191,20069,,,Faber and Faber
16165295,20651,,,World Castle Publishing
16166065,26568,,,Baltos lankos
16166100,20522,,,Wattpad
16166103,20522,,,Wattpad
16166626,24999,,,PenForASword
16167446,22031,,,Siren Publishing
16167541,22221,,,Inner Child Press
16168157,24704,,,আনন্দ পাবলিশার্স প্রাইভেট লিমিটেড
16168524,21331,,,Mondadori
16168599,24903,,,Claudy Conn
16168821,25933,,,Volt Books
16168956,27556,,,Marcus Förlag
16168987,27616,,,OMUPRESS
16169032,27348,,,Daddy's Girl Publishing House
16169527,26081,,,Абагар
16169537,27183,,,Loose ID
16169867,20171,,,Spiegel & Grau
16170424,24445,,,Granta
16170522,20611,,,دار بلومزبري - مؤسسة قطر للنشر
16170621,20126,,,الدار العربية للعلوم ناشرون
16170625,21161,,,دار بلومزبرى للنشر - مؤسسة قطر للنشر
16171291,19712,,,Penguin Books
16171312,19744,,,Zebra
16171461,21183,,,Penerbitan Karyaseni Sdn Bhd
16171843,19668,,,CreateSpace Independent Publishing Platform
16172191,21496,,,Leopold
16172256,20445,,,Bloomsbury Childrens
16172345,23591,,,Four Branches Publishing
16172634,21934,,,William Morrow & Company
16172991,29223,,,TKA Distribution
16173110,24064,,,HarperElement
16173111,24064,,,HarperElement
16173349,19902,,,Gollancz
16173427,19717,,,Avon
16173484,20427,,,Bandit Publishing
16173573,20685,,,Tor
16173593,22239,,,Prose  Design
16173854,20886,,,Center One Publishing
16173867,20886,,,Center One Publishing
16173923,22521,,,Cranham and Keith Books
16174176,20516,,,Kepustakaan Populer Gramedia
16174197,19997,,,Amazon Digital Services
16174207,19763,,,Κέδρος
16174332,26634,,,Kapı Yayınları
16174363,21740,,,"Loose Id, LLC"
16174631,30323,,,Constable and Robinson
16175248,23823,,,Dark Shadows Publishing
16176440,19821,,,G.P. Putnam's Sons
16176476,23514,,,The Wild Rose Press
16177185,20445,,,Bloomsbury Childrens
16177596,25094,,,Raven House
16177633,25570,,,El Colegio de México
16177805,19663,,,HarperCollins
16179216,19737,,,Katherine Tegen Books
16179867,22770,,,Vergara
16180223,25039,,,Sel Yayıncılık
16180723,22161,,,Crimson Moon Press
16181516,20440,,,HarperCollins Children's Books
16181528,30144,,,Gilmour-Cox
16181775,19930,,,Simon & Schuster
16182601,19652,,,Zondervan
16185330,21967,,,America Star Books
16186085,19954,,,Createspace Independent Publishing Platform
16186558,19954,,,Createspace Independent Publishing Platform
16186781,19842,,,Createspace
16189172,20056,,,Royal Colours Ink
16189423,25480,,,Midnight to Six
16190473,30666,,,ebookpartnership
16190863,24801,,,Diana Nixon
16192492,20130,,,Perfect Edge Books
16192890,27559,,,Editura Litera
16193495,25649,,,Eschaton Press
16193562,25635,,,Vergara - Ediciones B Argentina
16194369,21952,,,Outskirts Press
16195152,24927,,,Klett Cotta
16195402,21967,,,America Star Books
16197019,21952,,,Outskirts Press
16199855,23027,,,Pearson
16200303,20886,,,Center One Publishing
16201523,20036,,,Authorhouse
16202167,21492,,,47North
16204119,25361,,,Accent Press
16204601,20242,,,Greenwillow Books
16204653,22480,,,Pronoia
16206913,22108,,,Self-published
16207330,20308,,,Smashwords Edition
16207483,22771,,,Ella Frank
16208904,19907,,,Xlibris
16210411,19709,,,St. Martin's Griffin
16210820,19795,,,CreateSpace
16213225,19954,,,Createspace Independent Publishing Platform
16217442,20152,,,Delacorte Books for Young Readers
16217670,19850,,,HarperTeen
16217729,26535,,,Twilight Times Books
16217841,19652,,,Zondervan
16218406,22236,,,Freestyle Press
16218778,27228,,,New Harvest
16219204,25200,,,Eric J. Gates
16219224,20197,,,Companhia das Letras
16219585,27999,,,Anchor Group Publishing
16220184,22240,,,Balboa Press
16222687,30569,,,Amanda Stone
16230498,19954,,,Createspace Independent Publishing Platform
16231721,28519,,,Popular Prakashan
16234269,19841,,,Bethany House Publishers
16234584,20464,,,Liveright
16240541,19795,,,CreateSpace
16240720,24164,,,Mozaik knjiga
16240761,19775,,,Ecco
16240980,19842,,,Createspace
16240988,21515,,,ImaJinn Books
16241144,20433,,,W. W. Norton  Company
16241160,20433,,,W. W. Norton  Company
16241200,20433,,,W. W. Norton  Company
16241426,22298,,,Demonbreun Press
16242085,30652,,,Nicole Reed Books
16242171,28736,,,Renata Suerth
16242289,19736,,,Hachette Books
16243767,20036,,,Authorhouse
16243959,19887,,,Telemachus Press
16244392,19842,,,Createspace
16246620,20138,,,Mascot Books
16246625,20138,,,Mascot Books
16247470,23246,,,Shogakukan
16247471,23246,,,Shogakukan
16247475,23246,,,Shogakukan
16247648,26074,,,Infinity
16247792,20111,,,Berkley Trade
16248068,19850,,,HarperTeen
16248078,29338,,,"HarperCollins Publishers, Inc."
16248114,19778,,,Harper
16248148,20359,,,Balzer + Bray
16248189,19731,,,William Morrow Paperbacks
16248196,19778,,,Harper
16248220,19850,,,HarperTeen
16248223,19682,,,William Morrow
16248235,19663,,,HarperCollins
16248246,19663,,,HarperCollins
16248264,19682,,,William Morrow
16248281,19731,,,William Morrow Paperbacks
16248513,19890,,,"Oxford University Press, USA"
16248619,20115,,,MIT Press
16248795,28862,,,Αλεξάνδρεια
16249388,22771,,,Ella Frank
16249401,23481,,,Wild Child Publishing
16250908,19797,,,"Little, Brown Books for Young Readers"
16250940,20350,,,Hidden Realms Publishing
