book_id,book_avg_rating
11544466,3.7
11544476,3.7
11546840,3.7
11547633,4.0
11547851,4.0
11547853,4.3
11547862,3.9
11547868,4.1
11547875,4.3
11547894,4.1
11548898,3.5
11549777,3.8
11553583,4.3
11556960,3.7
11557134,3.4
11557282,3.2
11557982,4.2
11559200,4.1
11561469,4.2
11563056,4.4
11563110,4.1
11563858,4.3
11567308,4.4
11568316,3.8
11569419,4.2
11572026,3.8
11575620,3.4
11578726,4.2
11579476,3.9
11582010,3.8
11587338,4.1
11592546,4.0
11592779,4.1
11594257,4.0
11594289,4.0
11594337,4.2
11595072,3.8
11595501,4.1
11595922,3.9
11598940,4.2
11599841,4.3
11603886,3.9
11605486,4.2
11606604,4.4
11607446,4.2
11607961,4.3
11609409,4.2
11611689,4.1
11612989,4.3
11614718,4.0
11617031,4.0
11623441,4.2
11627660,4.1
11629998,4.6
11633124,3.8
11635834,3.8
11637339,4.1
11640615,4.1
11640897,3.9
11648261,4.0
11650112,4.0
11653081,3.8
11653832,4.8
11660106,3.6
11660204,4.0
11660590,3.4
11661298,4.1
11661796,3.7
11663719,3.7
11664488,4.0
11665750,4.5
11672159,3.9
11672438,4.2
11673015,3.6
11674213,4.0
11675913,4.6
11678814,4.3
11680475,3.4
11680603,3.7
11680962,4.4
11682486,3.8
11684163,3.7
11684505,4.2
11684657,4.4
11685242,4.1
11685345,3.8
11688630,4.4
11690138,3.9
11693145,4.4
11695938,4.8
11698943,3.3
11699055,3.7
11699323,3.8
11699349,4.2
11700333,3.3
11700412,3.6
11700593,4.1
11701627,4.1
11702088,3.2
11703597,4.3
11706669,4.5
11706892,3.6
11707205,4.7
11709021,4.1
11710373,4.5
11714997,4.1
11715276,3.9
11717230,4.1
11717826,4.0
11718466,4.1
11718681,3.9
11719570,4.3
11720382,4.2
11721314,3.7
11722230,3.9
11724850,3.7
11724858,3.4
11725779,4.3
11727777,4.2
11730580,4.2
11731748,3.8
11731782,3.9
11732634,4.0
11733898,4.0
11733930,4.0
11734251,4.3
11735983,4.0
11736574,3.9
11736965,4.2
11736973,3.7
11737081,4.2
11737139,4.3
11737268,4.0
11737271,3.9
11737310,4.1
11737311,3.8
11737313,4.0
11737387,3.9
11737700,4.6
11738128,4.1
11738736,4.0
11738827,4.3
11740495,3.8
11741055,3.9
11741287,4.3
11742691,4.5
11746102,4.1
11746475,4.6
11746513,3.9
11748550,4.7
11750412,3.9
11750648,4.2
11751163,4.7
11752318,4.4
11753084,3.8
11753475,4.1
11753829,4.1
11756117,4.3
11758226,2.7
11758560,4.1
11759990,3.5
11761455,3.8
11762245,4.1
11763475,4.4
11763831,4.1
11765920,4.1
11766885,3.1
11767918,3.7
11767984,5.0
11769373,3.8
11774520,3.8
11775750,4.1
11775787,4.0
11777020,3.8
11778281,3.7
11779366,3.3
11781164,3.7
11781431,4.4
11781490,4.4
11782489,3.6
11782614,4.5
11783587,
11784281,4.0
11784830,4.1
11785661,4.5
11786581,4.2
11787752,3.4
11788404,3.6
11788440,3.8
11792612,4.6
11793544,3.8
11793764,3.8
11795449,4.1
11796349,4.5
11797160,3.7
11797365,4.0
11797368,4.2
11797374,3.5
11797478,4.3
11797636,4.2
11798296,3.9
11799123,3.9
11799340,3.8
11800695,4.2
11801307,5.0
11801958,3.7
11803203,4.0
11803545,4.4
11803993,4.2
11804413,3.5
11805486,4.1
11806716,4.1
11808153,4.0
11808919,4.0
11808950,4.1
11809722,3.5
11809784,3.7
11812565,4.5
11813450,3.9
11813660,3.7
11815016,3.7
11815113,3.8
11816100,4.1
11816685,4.2
11819303,3.4
11819672,4.8
11819981,3.6
11821471,3.9
11821539,3.9
11822403,4.4
11822933,3.7
11823941,4.1
11824848,3.8
11825646,4.7
11826008,4.2
11833295,4.1
11834349,4.1
11834447,4.1
11835207,4.7
11835768,4.6
11836518,3.7
11836538,3.9
11836562,3.9
11836711,4.2
11836958,3.4
11837482,3.6
11838483,4.0
11842962,4.0
11845873,3.6
11849067,3.8
11850771,3.5
11850834,3.9
11851522,4.3
11851783,4.3
11852497,3.7
11857408,3.8
11858166,3.6
11858222,4.3
11859244,3.9
11861062,3.9
11861715,3.4
11861815,4.0
11864195,4.3
11864728,4.1
11865209,4.0
11865856,3.8
11866694,3.7
11868298,3.2
11870085,4.2
11871802,4.3
11871888,4.0
11871983,3.7
11872688,4.6
11874662,4.4
11875734,4.3
11877521,4.1
11881398,4.3
11881560,3.6
11882171,3.8
11882662,4.2
11886868,4.6
11887020,4.0
11888804,4.2
11889222,4.8
11889677,4.3
11889938,4.2
11890811,4.3
11890816,3.9
11890974,3.8
11891486,4.1
11898968,4.0
11899389,5.0
11899417,4.3
11902346,4.2
11903141,4.1
11904233,4.1
11913075,4.2
11913095,4.3
11914390,3.8
11919198,4.5
11919653,4.4
11921099,4.3
11921194,4.2
11922297,4.1
11923853,3.7
11924346,4.2
11924352,3.8
11925514,4.0
11926607,3.9
11928859,4.4
11929445,3.6
11929939,3.9
11936279,3.5
11940644,3.2
11941646,3.7
11942408,3.6
11942639,3.9
11943382,4.1
11945589,3.8
11946245,3.9
11947156,4.0
11947829,4.1
11948262,3.6
11952268,3.9
11953074,3.9
11953657,4.2
11955138,4.2
11955586,4.3
11955678,3.9
11955814,4.3
11958033,3.7
11958583,3.9
11960017,3.9
11961425,4.2
11962191,4.1
11962848,3.7
11966216,4.0
11967493,4.2
11968173,3.8
11968600,3.9
11968674,3.6
11968723,4.2
11970096,3.9
11970747,4.3
11971366,4.0
11973176,3.7
11973550,4.5
11978094,4.3
11978186,4.2
11978250,3.5
11978910,3.8
11979226,3.6
11979900,3.9
11980262,4.2
11980409,4.6
11980440,4.0
11982396,3.9
11982625,3.0
11983940,3.9
11983951,3.7
11984131,4.3
11986000,3.6
11986492,3.6
11987358,4.5
11987465,4.2
11988046,4.1
11990677,4.0
11991631,4.1
11995136,3.3
11995467,3.9
11997316,4.2
11998032,3.9
11999345,4.5
11999418,4.3
11999933,4.0
11999940,4.2
12000020,4.3
12000129,4.1
12002008,4.0
12002028,4.0
12002053,3.5
12002819,3.6
12003094,4.0
12003802,4.2
12004035,4.0
12005234,4.2
12005966,5.0
12006931,3.8
12009604,3.4
12010445,3.0
12010541,4.0
12011477,4.1
12012761,3.7
12012999,4.3
12015403,4.7
12015809,4.0
12016063,3.8
12017037,4.0
12017247,3.9
12019355,4.4
12020927,3.6
12021559,3.8
12021796,4.0
12022079,4.1
12022733,2.9
12022765,3.8
12024430,3.8
12025117,4.3
12025637,4.1
12026145,4.1
12027395,3.7
12027429,4.1
12027627,4.4
12028681,4.3
12029129,4.2
12030849,4.0
12030880,4.2
12031532,4.1
12031726,4.5
12032357,4.5
12033131,4.7
12033364,4.1
12033455,3.9
12034734,3.6
12034735,3.9
12034748,3.8
12034813,3.9
12035966,3.8
12037108,3.7
12038002,3.8
12038915,4.3
12039534,3.8
12040432,3.9
12040447,3.8
12040782,3.8
12042088,4.0
12042279,4.4
12042340,3.8
12043511,4.2
12043770,4.4
12043771,3.9
12043939,4.2
12046085,3.8
12048398,4.2
12049592,4.3
12052534,4.3
12054572,5.0
12055680,4.1
12056521,4.0
12057649,3.4
12057671,4.0
12058035,3.8
12058835,3.6
12058855,4.0
12059093,4.1
12059096,3.7
12059592,4.0
12063467,4.2
12063560,4.3
12064487,4.3
12064495,4.4
12064512,4.5
12064517,4.5
12067894,3.7
12069290,3.0
12069434,3.9
12070807,4.4
12072189,4.0
12072969,3.9
12073835,4.4
12073877,4.7
12074803,3.6
12074927,4.0
12075543,3.5
12075886,3.9
12076070,4.4
12076991,3.6
12077553,4.1
12078346,3.3
12078495,3.9
12078852,4.0
12079188,4.0
12079560,4.3
12080917,4.2
12081652,3.9
12081764,3.9
12083233,3.9
12084273,3.9
12084278,3.7
12084655,4.2
12084722,3.9
12086690,4.2
12086913,3.6
12087624,3.9
12087796,3.9
12087835,4.3
12087888,3.9
12088007,3.8
12088102,4.2
12091089,4.0
12091888,3.9
12092005,3.8
12092105,3.7
12092375,4.4
12093000,3.9
12093021,4.4
12093917,4.8
12095422,3.9
12096557,3.8
12097166,3.3
12098371,4.2
12103430,3.3
12104686,3.8
12104822,3.8
12106826,4.5
12107192,4.2
12107920,4.2
12107925,4.1
12107927,4.2
12109310,4.4
12109683,3.7
12111823,4.4
12112333,4.0
12113809,4.5
12113821,3.6
12114440,4.3
12117791,4.7
12119529,4.5
12119817,3.6
12121137,3.6
12121257,3.8
12121575,4.0
12122222,3.9
12125412,4.0
12126366,3.6
12127750,4.5
12127810,4.5
12131142,3.9
12134738,3.8
12135086,4.1
12135215,3.8
12136160,3.6
12138331,4.1
12138494,3.6
12139342,3.2
12139936,3.1
12139991,3.9
12141601,3.3
12142089,3.5
12143200,4.1
12143472,4.1
12144569,3.5
12144652,4.0
12145659,3.9
12146528,4.2
12146698,4.3
12147379,4.1
12148528,3.8
12151246,3.9
12152428,4.0
12152566,4.0
12152785,3.8
12153939,3.8
12154294,3.8
12154335,4.0
12156759,4.2
12157365,3.8
12157403,3.6
12157407,4.0
12157780,3.8
12158480,4.1
12160824,3.9
12160826,4.1
12160853,4.1
12160887,3.7
12160906,4.1
12160933,4.1
12160934,3.5
12162274,3.9
12162432,3.8
12162809,4.1
12165278,4.1
12165882,3.4
12166282,4.0
12168103,4.2
12170410,4.3
12170415,4.2
12174312,4.6
12174691,3.5
12176602,4.1
12176927,4.1
12177850,4.6
12179817,4.0
12180204,3.8
12180248,3.7
12180551,4.0
12180581,3.9
12183002,4.5
12183815,4.4
12190308,3.2
12190368,4.4
12191246,4.0
12191366,4.0
12191758,4.3
12193787,2.5
12195724,3.3
12196507,4.0
12196789,3.8
12199233,3.9
12202480,4.3
12202654,4.1
12202947,3.7
12203874,4.1
12204117,3.6
12212365,4.4
12213062,4.1
12213159,4.5
12216302,4.5
12218281,4.5
12220082,3.9
12221730,4.3
12224527,3.9
12226562,4.6
12231253,3.9
12231601,3.7
12232938,3.8
12236872,4.2
12238011,3.6
12240399,3.7
12240419,3.6
12244575,3.8
12245809,4.2
12246894,3.7
12246929,3.7
12250841,3.2
12251604,4.3
12252878,4.2
12254379,4.1
12256544,3.7
12257347,4.2
12260585,4.0
12260599,3.4
12260608,3.8
12260642,3.9
12262732,4.0
12262737,4.7
12262741,4.0
12262889,4.3
12265635,4.3
12265899,4.0
12266560,3.9
12266595,4.0
12267664,3.9
12269918,4.5
12271624,3.3
12274389,4.6
12274880,4.3
12275635,4.3
12275680,3.8
12279098,3.5
12279776,4.3
12280500,4.4
12280551,4.3
12283261,3.6
12284978,3.6
12285174,4.2
12286310,4.3
12286734,3.9
12287209,4.1
12287628,4.5
12288333,4.4
12290008,3.7
12291438,3.7
12291646,4.1
12292002,3.7
12293263,4.0
12294652,4.0
12294752,3.6
12294962,3.8
12295571,4.2
12298867,4.0
12299419,4.2
12305237,4.1
12305515,4.1
12308723,3.8
12309188,4.0
12309315,4.4
12310325,3.9
12312770,3.9
12312842,3.8
12314065,4.0
12315661,4.3
12317217,4.3
12317592,5.0
12319445,4.5
12320360,3.6
12322385,4.4
12323770,3.7
12323980,3.9
12324733,4.3
12325796,3.9
12325994,3.9
12326627,3.9
12326644,4.0
12327052,4.4
12327566,4.5
12327708,3.6
12328286,4.4
12329684,4.1
12329859,3.1
12331767,3.6
12332141,4.2
12334377,4.3
12335076,4.2
12335309,4.3
12337186,3.8
12337271,4.1
12339830,3.7
12341309,3.7
12341557,4.2
12348550,4.1
12349215,3.8
12349761,2.7
12349999,3.7
12351611,3.6
12351649,4.1
12351695,4.2
12351871,3.8
12352225,3.9
12352541,3.5
12352651,4.5
12352814,3.9
12352843,3.6
12353556,3.8
12354504,3.9
12355524,4.1
12355553,4.4
12356086,4.4
12359323,3.9
12359733,4.4
12359912,4.0
12360292,3.1
12360678,3.9
12360702,3.6
12360719,4.0
12362225,4.2
12362559,5.0
12363064,3.7
12363622,3.5
12363948,4.2
12364550,3.8
12365189,4.0
12365434,4.7
12366032,3.7
12366044,4.1
12366143,3.5
12368900,3.9
12368985,3.9
12369589,4.2
12369649,3.6
12369685,3.9
12369942,4.5
12371862,3.8
12374308,4.2
12374500,3.9
12375518,4.2
12376304,4.2
12377344,4.4
12377445,3.4
12378245,4.4
12379256,3.6
12380695,4.1
12381722,3.6
12383869,3.8
12384322,3.4
12384681,4.5
12384972,3.7
12384984,4.1
12386312,4.7
12386931,3.9
12387493,4.1
12387529,3.9
12387704,4.1
12388631,3.5
12389310,4.1
12389611,4.3
12389698,4.4
12389865,3.0
12389880,3.8
12390650,4.1
12391521,3.9
12391594,4.0
12391660,4.1
12392681,3.9
12393316,3.3
12393684,4.0
12393909,2.0
12394032,3.6
12394068,4.0
12394246,4.5
12394565,4.3
12394732,4.2
12395877,4.0
12395883,4.2
12396699,4.2
12396702,3.7
12396795,3.8
12397415,3.6
12397581,4.0
12399685,4.2
12401100,4.4
12401556,3.7
12401627,4.1
12402915,3.9
12403881,4.0
12405692,4.5
12406076,4.3
12406749,4.4
12406892,4.1
12407466,4.1
12407853,3.9
12408149,3.9
12408152,4.1
12408471,4.0
12408735,3.9
12409097,4.1
12410324,4.1
12411292,4.3
12411512,3.6
12411635,3.8
12412151,4.1
12412944,4.3
12413836,4.2
12413949,3.7
12413953,4.0
12414235,4.3
12414625,3.9
12417147,4.2
12425532,4.0
12426354,4.3
12426366,3.8
12426878,4.3
12427658,4.5
12430573,5.0
12432220,4.2
12432229,3.7
12432550,4.3
12433076,4.0
12436013,3.6
12437907,3.7
12438337,3.8
12438370,3.4
12439057,3.9
12439061,4.0
12439063,4.1
12439950,3.8
12440865,3.8
12444166,4.1
12445194,
12445556,3.8
12446825,4.4
12447672,4.2
12449486,2.9
12451003,4.3
12451769,4.0
12453199,3.9
12453610,3.9
12456737,4.4
12456972,4.3
12458287,4.4
12460855,4.0
12461366,4.7
12462627,4.1
12464361,4.1
12465583,4.0
12465812,3.6
12466510,4.8
12466944,4.3
12467417,3.4
12467865,4.3
12467867,4.6
12469002,4.3
12469214,3.9
12469656,3.9
12469702,4.2
12470048,2.7
12471652,4.3
12472085,4.2
12473983,4.1
12474623,4.3
12476341,3.7
12476820,3.9
12478507,4.1
12478533,3.8
12483882,3.9
12486238,4.1
12486526,3.7
12486839,4.1
12486945,4.5
12488314,4.0
12488384,3.8
12489539,3.8
12493377,3.9
12494271,4.1
12497203,3.6
12499290,4.4
12499544,4.4
12500899,4.1
12502226,4.4
12503245,2.7
12503306,3.9
12504705,3.8
12505316,4.2
12506550,3.5
12507214,3.9
12509045,4.4
12509791,3.4
12509806,3.7
12510143,3.7
12510755,5.0
12510822,3.8
12511434,3.7
12511877,4.4
12513514,4.2
12513614,4.0
12513648,3.6
12515237,3.8
12516252,4.2
12516499,4.1
12517672,4.4
12518600,5.0
12518734,3.8
12519325,3.4
12521887,3.8
12522507,3.9
12525516,4.4
12527544,4.5
12528217,4.4
12529003,3.8
12530162,4.6
12531317,3.8
12534542,3.7
12539225,3.6
12539265,4.1
12539297,4.4
12539636,3.5
12541491,4.0
12543045,3.8
12545444,4.2
12546674,3.8
12547098,4.0
12547110,3.7
12548144,4.0
12550743,4.0
12551077,3.9
12552346,3.3
12553276,3.5
12553432,4.0
12554628,4.2
12555756,4.2
12555973,4.0
12557776,4.0
12558094,4.8
12558285,3.9
12558610,4.2
12558686,4.1
12558928,3.4
12560567,4.1
12560661,4.2
12561005,4.2
12563176,3.9
12565115,3.6
12567090,3.6
12567576,3.9
12568374,5.0
12568505,3.7
12569498,3.8
12572995,3.7
12573907,
12576078,4.2
12576579,4.0
12576713,3.6
12577643,4.2
12577683,4.2
12577711,4.2
12578077,4.2
12578294,3.6
12578305,3.6
12578370,3.7
12579262,3.7
12581313,3.8
12584442,4.0
12585217,3.7
12588163,3.0
12588363,3.8
12589190,2.9
12589630,4.1
12591359,4.1
12591698,4.3
12592685,4.5
12592780,3.8
12593380,4.1
12593546,3.9
12594758,4.2
12598613,4.2
12600447,4.1
12600638,4.2
12602408,4.1
12605487,4.1
12606552,4.2
12606631,4.0
12607944,4.5
12607983,4.2
12608185,3.9
12609281,3.4
12609433,4.1
12609519,4.2
12610592,3.3
12611073,3.9
12612723,4.3
12612942,4.2
12613710,3.6
12614410,4.0
12615008,3.1
12615137,3.6
12617237,4.1
12617286,3.8
12617758,3.4
12618154,4.3
12620969,3.9
12621293,4.2
12621987,4.2
12623655,4.2
12624498,3.8
12625589,3.6
12625769,3.8
12626444,3.8
12628536,4.1
12630405,4.1
12630771,3.9
12633800,4.4
12634575,4.2
12637490,4.0
12638953,4.6
12640578,3.6
12640991,3.8
12641725,4.3
12641768,4.1
12643015,4.2
12644778,3.8
12646050,4.4
12646818,4.2
12647642,4.3
12648447,4.0
12648636,3.7
12651506,4.4
12652457,4.5
12654904,4.4
12655263,4.8
12660205,4.1
12662207,4.4
12663646,3.6
12666103,4.2
12666682,4.4
12667194,4.3
12667666,3.9
12669885,3.9
12670834,4.1
12672711,4.3
12675389,4.0
12675648,4.4
12677913,4.4
12678461,3.5
12679402,3.8
12680575,4.5
12680907,4.0
12680986,3.9
12680993,4.1
12680998,3.7
12681103,4.0
12681233,3.8
12682801,3.8
12683634,4.1
12685077,4.1
12688952,3.7
12690450,4.2
12690572,3.7
12691596,4.5
12692264,4.5
12693556,4.9
12694775,4.2
12696963,3.8
12697041,3.2
12698470,3.9
12700306,4.3
12700337,4.2
12700353,3.6
12700790,3.6
12701409,4.0
12702029,5.0
12702782,3.6
12703250,4.6
12704008,4.7
12706435,4.3
12707296,3.6
12708927,4.5
12710035,4.3
12710096,4.3
12710106,4.1
12711889,3.5
12712121,4.4
12712914,4.0
12712998,4.2
12715291,4.3
12715345,4.4
12715691,4.2
12716010,4.0
12716423,4.0
12716613,4.2
12717535,3.9
12720979,4.0
12722468,3.9
12723460,3.8
12725737,3.6
12725884,3.9
12727215,4.3
12727768,3.7
12729237,4.3
12729465,4.3
12730051,4.1
12730666,3.8
12730706,3.7
12732267,3.9
12733425,4.2
12735319,3.6
12736986,4.0
12738342,3.2
12739602,3.6
12741047,3.4
12742708,3.8
12742913,4.2
12743472,4.1
12744030,3.6
12745053,3.8
12745307,3.4
12750295,3.8
12750296,3.6
12750745,4.0
12751121,3.8
12751521,3.9
12751687,4.2
12752947,3.9
12753231,3.9
12753882,4.5
12754069,4.3
12754689,3.9
12756638,3.4
12757485,3.6
12757719,3.1
12758240,3.9
12758317,3.7
12758871,3.7
12758904,4.3
12759057,4.0
12759335,5.0
12760903,4.1
12761827,4.2
12764606,3.8
12766829,3.9
12770150,4.1
12777554,3.3
12777901,3.9
12786675,3.8
12787245,4.3
12788061,3.5
12788665,4.1
12789642,3.4
12791521,4.1
12792658,4.2
12793708,3.9
12794678,4.4
12795646,4.2
12795738,3.8
12796583,4.0
12799058,3.9
12799435,4.1
12802858,4.3
12804544,4.0
12805115,4.4
12805244,3.9
12805349,4.0
12810834,3.6
12812180,4.4
12812360,3.6
12812550,4.2
12812788,4.5
12813058,5.0
12813630,3.9
12814088,4.2
12814540,3.6
12814556,3.9
12814594,3.9
12815803,3.6
12817476,3.8
12818399,4.1
12819342,4.0
12820074,3.7
12820360,4.3
12820793,3.8
12821470,3.9
12822765,3.9
12822875,4.4
12823329,3.9
12823835,4.0
12823990,4.1
12824082,4.2
12824229,4.1
12824286,4.2
12825649,3.3
12827152,5.0
12828506,4.4
12829446,3.7
12830117,4.1
12830430,4.2
12830940,3.6
12832043,3.9
12832413,4.3
12833235,3.7
12833536,4.5
12833828,3.9
12833894,3.9
12836009,3.9
12837183,4.2
12837554,4.0
12837646,5.0
12839928,4.3
12840006,4.1
12840440,4.3
12840933,4.2
12841070,4.4
12841814,3.9
12842134,3.9
12842828,4.5
12842996,4.2
12844448,4.8
12844575,3.8
12844699,3.8
12846322,4.4
12846479,4.2
12846805,4.2
12847364,3.4
12848580,3.5
12849258,3.7
12849260,3.6
12849385,4.1
12852262,4.2
12852651,3.9
12853168,4.1
12853195,3.7
12853426,4.0
12854800,3.9
12855335,3.8
12855784,4.4
12858678,3.2
12859425,2.8
12860772,3.9
12861406,4.2
12862036,4.4
12862611,4.4
12862773,4.6
12864154,3.7
12864422,4.1
12866296,3.7
12866426,4.3
12866441,3.9
12866814,4.3
12868761,3.9
12868850,4.1
12868904,3.9
12871657,4.0
12872080,4.0
12872186,3.8
12872236,3.5
12873027,4.1
12873065,4.0
12875258,4.0
12875436,3.9
12876771,4.0
12878132,4.0
12878300,4.6
12880428,3.5
12881141,4.2
12881550,4.0
12882328,3.9
12882349,4.1
12882368,4.0
12882683,3.9
12884028,4.5
12884237,4.3
12884766,4.4
12885741,4.1
12885750,3.9
12885815,3.7
12885820,3.7
12886599,4.5
12888207,3.5
12888599,3.2
12888602,3.9
12888674,4.2
12889342,3.7
12889416,3.9
12889647,4.8
12890787,4.1
12891034,4.5
12891107,4.2
12891160,4.3
12891829,4.0
12892470,3.9
12893295,3.8
12893742,4.3
12896829,4.2
12899350,4.5
12899498,3.8
12899838,3.5
12900174,4.0
12900235,4.2
12900491,4.1
12900806,3.9
12900847,4.3
12901365,4.0
12901649,3.6
12901781,3.7
12902549,4.0
12902757,4.2
12904677,3.8
12905462,3.6
12905583,3.4
12905826,3.2
12906665,3.3
12907767,3.7
12908035,3.7
12908877,4.2
12909098,4.5
12910067,4.1
12911577,4.3
12911773,3.7
12912519,3.8
12913027,3.7
12913453,4.1
12913718,4.4
12914448,5.0
12915451,3.2
12917162,3.8
12918218,3.9
12919425,3.7
12922039,4.1
12922320,4.2
12922364,4.0
12923588,3.6
12924075,3.8
12924188,3.8
12924253,3.9
12924261,4.3
12924275,3.7
12924304,4.0
12924307,4.0
12924312,4.0
12924333,3.8
12924379,4.5
12924419,3.9
12925063,4.0
12925200,3.9
12925928,4.1
12926063,4.0
12926132,4.0
12926636,3.9
12926767,3.7
12926804,4.3
12926807,3.7
12927216,4.3
12929918,4.0
12930410,3.9
12930641,4.4
12934115,3.9
12935254,2.9
12935956,3.7
12938582,4.7
12940305,4.1
12941351,4.2
12945191,4.0
12946655,4.1
12946782,3.8
12946946,3.6
12946981,3.7
12951123,4.0
12951695,4.0
12951824,4.2
12953520,3.6
12954620,3.8
12954783,3.8
12955672,4.3
12955738,4.3
12955887,4.2
12956175,4.0
12956766,4.8
12957012,3.7
12957410,3.4
12958034,4.2
12958037,4.2
12958042,4.2
12958049,4.2
12958487,4.4
12959084,4.4
12959086,4.2
12959233,4.3
12959581,4.6
12959743,3.9
12961248,3.6
12961307,4.3
12961481,4.2
12962345,3.8
12962546,4.2
12962555,4.5
12962700,4.3
12963146,4.2
12963179,4.4
12963369,3.9
12963457,3.9
12964018,3.5
12964250,4.1
12964596,4.3
12966074,3.6
12967752,3.4
12968400,3.8
12968679,4.1
12968828,3.9
12969140,4.5
12969423,4.1
12969560,4.1
12969593,4.0
12969636,4.1
12970162,4.0
12970296,4.1
12971285,3.4
12971616,4.2
12971630,4.0
12971664,3.6
12972637,4.1
12972654,3.7
12973980,4.5
12974372,3.8
12974717,4.4
12974770,3.9
12975068,3.7
12975375,4.2
12976689,4.3
12976819,3.6
12977172,4.1
12977456,4.1
12977584,4.6
12977680,4.1
12979186,3.5
12980161,4.1
12980294,4.2
12981613,4.2
12982393,3.2
12982758,3.9
12983102,4.0
12983739,3.4
12985143,3.9
12985407,3.7
12985888,4.4
12986169,4.1
12986800,3.6
12987127,3.7
12987179,3.6
12987192,3.7
12987245,3.8
12987640,3.8
12987831,4.1
12987977,3.9
12987986,3.8
12988004,3.9
12988059,3.8
12988064,3.6
12988089,4.3
12988092,3.2
12988106,3.2
12988400,3.3
12988478,4.0
12989100,3.9
12989112,3.8
12989115,4.2
12990568,4.5
12991060,4.0
12991188,3.8
12993530,3.8
12993856,3.8
12994082,4.5
12995233,4.2
12995284,4.2
12996790,4.0
12997477,4.0
12997592,4.2
12998057,4.2
12998104,4.1
12999306,3.8
12999514,3.8
13001038,4.9
13001277,3.8
13001325,3.0
13001692,3.4
13002124,4.6
13002545,3.9
13003058,3.7
13003565,4.4
13005310,4.3
13006132,3.9
13006791,3.7
13007638,4.3
13007738,4.7
13008316,3.9
13008724,4.0
13009523,4.0
13010211,3.8
13010310,4.1
13010376,3.7
13010378,3.8
13010571,3.9
13010942,3.7
13011828,3.8
13012275,3.7
13012638,4.4
13013029,3.7
13013083,3.9
13013592,4.0
13014526,4.1
13015054,3.8
13016839,4.2
13017337,3.8
13018503,3.9
13019704,4.0
13020953,3.9
13022577,4.3
13023039,4.3
13024589,3.8
13025430,4.5
13025493,5.0
13026126,4.5
13026408,4.2
13026464,4.2
13027097,3.6
13027304,4.4
13027796,4.3
13028732,3.6
13030100,4.5
13030110,4.1
13030113,4.2
13030276,4.9
13030971,4.1
13031238,3.6
13033042,4.0
13034086,4.4
13034217,3.8
13034683,4.2
13034954,3.7
13035050,4.0
13036048,3.5
13036575,4.2
13037321,3.8
13037406,4.0
13037526,4.2
13037558,4.1
13037601,3.2
13037619,4.1
13037689,4.0
13038008,4.2
13038680,3.9
13038833,4.1
13040265,3.6
13040585,4.0
13041042,3.7
13041100,3.8
13041934,3.3
13042154,3.9
13042238,3.9
13043180,4.0
13044650,4.3
13044706,3.9
13044955,4.5
13047090,4.3
13047567,4.5
13049002,3.8
13049069,4.1
13049688,3.9
13049981,4.1
13050840,4.3
13050865,4.0
13052893,3.8
13053752,3.3
13055310,3.6
13055592,3.9
13055971,3.8
13056159,3.9
13056511,3.9
13056609,4.3
13056809,3.5
13056868,3.8
13057447,4.7
13057797,3.8
13059026,4.1
13059054,4.5
13059477,3.5
13059556,4.4
13060189,3.5
13060608,4.0
13060609,3.8
13060924,4.1
13061255,3.9
13061289,4.5
13061500,3.9
13062235,4.4
13062488,3.9
13062645,3.5
13063098,4.0
13065142,4.4
13065242,4.0
13065327,3.9
13067231,4.1
13069215,4.2
13069261,3.6
13069681,4.0
13069935,3.9
13070346,4.4
13072125,4.3
13072658,4.4
13072949,4.1
13073519,3.6
13074597,3.9
13074999,3.6
13075513,4.3
13075659,4.0
13076542,4.0
13077220,3.8
13078860,3.0
13079982,4.0
13080666,4.3
13080670,4.4
13081566,3.5
13083008,3.9
13083239,4.5
13085293,3.9
13085313,3.6
13085609,4.1
13086226,3.9
13086236,4.0
13086578,5.0
13087050,4.0
13088309,4.4
13088316,4.2
13088498,3.4
13088560,4.3
13088860,5.0
13089710,3.7
13090234,4.1
13091294,3.3
13091682,3.8
13091829,4.0
13092528,3.9
13093195,4.4
13093632,4.1
13094197,4.0
13094398,4.5
13095649,3.7
13096012,4.6
13096218,4.3
13096280,4.0
13096765,3.8
13096848,4.4
13096933,3.9
13097681,4.0
13099652,3.6
13099658,4.0
13099738,3.9
13100288,3.9
13100548,4.5
13101349,4.4
13101761,4.0
13101962,4.0
13101981,4.0
13104040,4.2
13104080,4.2
13104701,4.1
13105527,4.1
13106674,4.2
13107403,2.8
13107443,3.4
13107655,4.2
13107661,4.2
13107666,4.3
13107983,3.6
13108085,5.0
13108416,3.9
13108754,4.1
13108849,3.9
13109352,4.2
13109354,3.8
13110891,4.2
13112023,4.0
13112684,4.5
13112869,3.8
13113584,4.2
13114564,3.9
13115173,4.2
13115184,4.0
13115538,3.9
13115556,4.2
13115995,4.1
13116203,3.5
13117308,4.2
13119818,3.8
13120076,3.8
13120397,3.8
13120464,3.8
13120951,3.5
13122090,4.0
13122386,5.0
13122690,4.0
13122965,3.9
13122997,3.5
13123724,4.3
13123833,3.9
13123877,3.9
13124125,4.0
13125234,4.3
13125739,3.9
13125879,4.0
13125947,3.6
13125954,4.3
13127599,4.0
13127703,4.4
13129612,3.9
13129925,3.6
13130275,4.1
13130532,2.5
13130607,4.1
13130990,4.1
13131100,3.5
13131108,3.4
