book_id,author_id
13414835,15138
17167230,10345
20831142,16376
20488568,19676
78127,13223
16075935,14001
20927261,8993
20739284,8993
6614886,11543
17383934,8141
24657660,8334
6314763,12209
18463,9754
20808520,19116
13409664,11694
23129923,15002
23209924,8080
26529699,8228
13455534,8847
21251323,18165
35277384,13345
27834600,11651
131177,10172
23310699,10803
33784283,9798
25893709,8447
278261,9206
1087075,15570
64533,10220
828483,11657
191113,8450
58854,10948
7912465,13620
351501,13471
47570,8610
6287072,12798
5957313,8143
6149219,8354
33725,8173
201111,18577
5757794,16992
7823797,16562
10814693,18825
7737902,10414
13122090,13096
13112023,9988
67243,13764
91989,8412
9403947,8478
462981,13911
295184,19742
74821,10652
28664920,13551
202087,11097
22233067,10594
483103,9508
14069,8412
6472881,18915
11653,11281
452177,12097
15777283,14103
387348,14909
22227607,11601
23164931,15878
20549288,9654
16529,8660
12700337,8252
18190208,8291
2174486,11935
