book_id,character_id
127020,185584
456028,142665
96278,180931
17404695,185599
23444482,185623
12511877,184592
231083,150083
23961,185655
87819,185679
6540352,148097
24484719,185682
164721,185710
149572,185754
6976667,185756
34548,158713
35090,185823
96063,185843
105760,167323
31837,146876
17262236,185863
110090,185882
11715276,185883
18628601,185884
5303373,185909
225297,185917
202039,185973
9601,172198
7134202,185974
4255259,185983
30038906,185989
41334,185998
146274,165801
39927096,186050
22522808,170239
7811727,179427
197661,186120
397862,186149
1768257,186155
291440,186184
53495,186188
18892134,147867
7770715,186195
11746513,142355
99152,162742
16043804,150277
493123,181413
8719,186240
9598,186241
51069,149712
15704485,157053
17406847,186329
77391,166406
105657,179464
203288,186355
2570856,186359
2899,186370
455933,186374
61909,143973
9317110,142345
220969,145968
8496901,148260
13140,142290
32432,186538
99794,186607
77395,166406
2159,186636
17157,147458
11359,186673
18600,186709
114982,186720
6538,148427
18367581,186750
4264,186759
45793,152419
26077627,164654
252838,186787
75234,186789
11655,145894
742272,186801
12839,186803
402014,166178
94299,148333
10006,186846
7430195,155499
16186,186878
106646,186891
18142329,176955
677877,186958
7844725,186975
11556960,186976
330919,168915
53972,143046
81069,186995
6150382,186996
111220,155753
32586,187032
12770,187048
12374,167645
1393713,150549
100476,142481
1816082,153993
4610292,144790
709054,187312
7091370,151040
43575115,187340
177928,187341
10842223,187348
2096417,144790
160588,159807
30372977,187426
16954,187439
560089,171753
17968674,185599
8099187,143090
25912206,156709
9729681,186975
23252584,144251
249606,187556
7327327,156965
23278537,187571
22893,187593
2029927,155552
238968,145483
60932,177981
156198,187670
7874158,187700
7920450,187722
16466436,187742
47521,187748
94039,186953
108925,163214
4758093,187766
7968,144450
6285903,187771
33294200,187787
965154,187788
15841901,187841
51072,149712
35921,155052
10596724,178112
21422225,187842
15798757,187843
82896,160954
267478,187860
63580,187871
18956,145409
133497,187912
2033352,152668
41913,187935
603911,144422
16142053,187940
67956,187941
3750,144422
247000,187974
41337,185998
542061,145901
59091,187988
433035,144262
10718,188032
93448,188053
28769,148688
52782,188080
210919,186720
911868,166922
783510,182291
301022,188169
4961048,157620
3381581,179794
420966,160098
23943137,188237
29488,188248
10990,144644
132391,188287
9051270,188292
9424367,181103
6004798,148824
336409,188303
113002,146394
292314,188346
50832,188355
48323,142269
493124,181413
84748,143646
317764,158539
6721258,185680
9380186,146527
33549,188484
28101540,188487
3136288,188496
69882,188498
310722,188511
111879,150146
6631792,188623
1509432,188646
21362,186538
101914,181413
91248,149773
18803640,188681
14280,188701
48834,188702
138396,178909
8574,161474
5509,157666
53673,188727
13364506,188739
93521,156612
30069,178909
243381,188776
15798797,161018
179335,183922
6290240,146750
216378,188825
3039234,148824
64410,159660
112693,166178
2875036,188932
574131,188933
592089,163545
121648,144262
31175,188976
438452,189034
6294549,148260
12577,189128
1659305,156255
228991,146583
42547,156255
70288,149794
356896,189197
71866,142229
10890463,189260
15056,173425
7145565,166693
28922,189292
75518,189293
254191,189294
16685,189297
530425,189298
51345489,168214
17877,189456
1466878,189476
